"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.751583147E2,4.861739960E0,-9.051676941E0,7.548802185E-1
2.752081767E2,6.037844238E0,-1.069810318E1,7.113208008E-1
2.752580397E2,4.777315521E0,-5.971382446E0,6.137237549E-3
2.753079027E2,1.042656784E1,-8.433761902E0,7.824229431E-1
2.753577647E2,4.014651489E0,-9.414672089E0,-3.592529297E-3
2.754076277E2,7.787106628E0,-7.268135834E0,5.134323120E-2
2.754574897E2,9.055718536E0,-8.101153564E0,2.653082886E0
2.755073527E2,8.585246887E0,-5.565576324E0,1.088985443E0
2.755572157E2,1.027762756E0,-4.608316956E0,5.072950745E-1
2.756070777E2,8.196355591E0,-2.838247833E0,-1.465003510E0
2.756569407E2,5.513035583E0,-1.277892609E0,9.870474243E-1
2.757068035E2,5.604046326E0,-2.935395813E0,1.261875916E0
2.757566655E2,9.146429901E0,-5.195096741E0,3.128045197E0
2.758065285E2,7.697892151E0,-6.290818176E0,1.382375336E0
2.758563915E2,5.660329285E0,-6.907086639E0,2.558778992E0
2.759062535E2,7.944579163E0,-8.500074005E0,2.731220398E0
2.759561165E2,8.627608795E0,-8.151448975E0,2.021845551E0
2.760059795E2,7.267537079E0,-9.602232056E0,5.996530151E-1
2.760558415E2,9.767338715E0,-7.749983826E0,-4.032614136E-1
2.761057045E2,7.350614319E0,-7.701035614E0,1.601669312E-1
2.761555675E2,5.896388397E0,-6.341712341E0,-7.967930603E-1
2.762054295E2,3.448229370E0,-8.879385223E0,-8.946894836E-1
2.762552925E2,6.135141907E0,-1.009560608E1,2.682421875E-1
2.763051555E2,1.069750443E1,-7.984396362E0,4.385879517E-1
2.763550175E2,6.431675262E0,-6.109395447E0,2.465373230E0
2.764048805E2,8.314759369E0,-7.723039856E0,4.314028931E-1
2.764547435E2,7.618407440E0,-7.872129822E0,2.129771118E0
2.765046055E2,8.870703278E0,-5.771997070E0,3.772155762E-2
2.765544685E2,4.615502014E0,-5.232818298E0,1.804497528E0
2.766043315E2,7.353757782E0,-4.622537384E0,1.759291534E0
2.766541935E2,3.283272400E0,-3.659889221E0,-1.131646729E0
2.767040565E2,2.877017212E0,-2.507585449E0,-2.847079468E-1
2.767539195E2,7.326065369E0,-4.725074158E0,2.168989563E0
2.768037825E2,7.150480499E0,-4.344565430E0,1.605561218E0
2.768536445E2,7.516319733E0,-5.758824463E0,1.093326416E0
2.769035075E2,6.357429657E0,-6.383924561E0,1.097068634E0
2.769533705E2,7.121590576E0,-1.014290771E1,2.179168396E0
2.770032325E2,7.370522919E0,-8.416098633E0,3.680845642E-1
2.770530955E2,7.538323975E0,-8.700806580E0,-2.224374390E-1
2.771029585E2,9.352850647E0,-8.186176758E0,4.200265503E-1
2.771528205E2,7.364685059E0,-6.206992493E0,2.845582581E-1
2.772026835E2,5.604196014E0,-8.315208435E0,1.037342834E-1
2.772525465E2,7.429350586E0,-1.034483780E1,1.234482880E0
2.773024095E2,6.841373291E0,-7.955805817E0,8.879534912E-1
2.773522715E2,6.061045990E0,-7.419620819E0,1.943558350E0
2.774021345E2,9.802365875E0,-6.953789520E0,1.015488281E0
2.774519975E2,7.681426392E0,-7.066804504E0,3.608695679E0
2.775018595E2,1.112396759E1,-8.214318237E0,1.511556702E0
2.775517225E2,8.231682129E0,-6.792425079E0,2.449057159E0
2.776015855E2,5.406157837E0,-5.656736755E0,1.254241791E0
2.776514485E2,5.788313141E0,-2.557282104E0,3.882925415E-1
2.777013106E2,4.980443115E0,-2.479593658E0,8.864566040E-1
2.777511736E2,7.106771393E0,-2.890489197E0,5.490582275E-1
2.778010366E2,8.210126953E0,-4.599335632E0,3.159629517E0
2.778508986E2,5.599256287E0,-4.938530273E0,1.638343048E0
2.779007616E2,5.623206482E0,-4.600084076E0,1.517693939E0
2.779506246E2,8.191266174E0,-8.033793640E0,2.119292908E0
2.780004876E2,7.774832153E0,-9.537716217E0,1.046473846E0
2.780503496E2,6.833290100E0,-8.269104309E0,8.497828674E-1
2.781002126E2,9.020841064E0,-8.109835510E0,1.041384430E0
2.781500756E2,8.537346497E0,-6.927444305E0,1.224453735E-1
2.781999376E2,9.388626251E0,-9.386530609E0,7.711962891E-1
2.782498006E2,5.792354736E0,-7.796537018E0,-3.954776001E-1
2.782996636E2,4.767585754E0,-8.481063538E0,1.763333130E-1
2.783495266E2,5.478756866E0,-1.036160294E1,4.296066284E-1
2.783993886E2,6.012546844E0,-5.361550598E0,-7.957452393E-1
2.784492516E2,8.660690002E0,-7.912396088E0,3.165916443E-1
2.784991146E2,9.510921936E0,-8.104147339E0,1.999841309E-1
2.785489776E2,8.481961670E0,-9.933792572E0,4.884342957E-1
2.785988396E2,7.327562256E0,-5.540129242E0,-8.017327881E-1
2.786487026E2,3.366649017E0,-3.294798431E0,4.168830872E-1
2.786985655E2,9.045539703E0,-3.396886139E0,9.699829102E-2
2.787484275E2,2.946173401E0,-1.484762421E0,-1.096619568E0
2.787982905E2,1.042252625E1,-2.912044373E0,5.406756592E-1
2.788481535E2,9.010512543E0,-4.659510498E0,2.132465515E0
2.788980165E2,6.638096008E0,-3.581901398E0,1.082698517E0
2.789478785E2,5.417683868E0,-4.999752960E0,2.186652832E0
2.789977415E2,9.451645203E0,-9.079369354E0,2.528841248E0
2.790476045E2,7.934699707E0,-8.985963593E0,1.600322113E0
2.790974675E2,6.851103058E0,-8.617879028E0,1.078357544E0
2.791473295E2,8.530011749E0,-6.885082397E0,5.008584595E-1
2.791971925E2,9.549841003E0,-9.456135864E0,-1.758842468E-1
2.792470555E2,7.828420715E0,-5.854475555E0,4.511618042E-1
2.792969185E2,5.948480072E0,-8.828940125E0,-3.270698547E-1
2.793467805E2,4.877008209E0,-7.754175110E0,3.129991150E-1
2.793966435E2,7.436086578E0,-8.552015991E0,1.561253357E0
2.794465065E2,7.967930603E0,-7.901019745E0,1.507066040E0
2.794963695E2,6.166426849E0,-7.604486389E0,5.586383057E-1
2.795462315E2,8.391998749E0,-7.292086029E0,1.605112152E0
2.795960945E2,1.074720108E1,-7.592361603E0,2.785108337E0
2.796459575E2,7.097640381E0,-5.996679840E0,2.241588593E0
2.796958201E2,6.624025269E0,-5.539081421E0,1.659898224E0
2.797456821E2,6.121520233E0,-3.294049988E0,5.095404053E-1
2.797955451E2,4.044289856E0,-2.053429871E0,-1.003064117E0
2.798454081E2,6.245163116E0,-3.127596130E0,1.401535492E0
2.798952711E2,7.274722137E0,-4.061354370E0,1.595232697E0
2.799451331E2,6.549480286E0,-4.616400146E0,1.651815033E0
2.799949961E2,6.879693604E0,-5.936804352E0,1.469194794E0
2.800448591E2,7.004683685E0,-7.189549255E0,1.196012878E0
2.800947221E2,7.041656799E0,-9.951156464E0,8.821156311E-1
2.801445841E2,7.643854523E0,-8.926537170E0,2.793191528E-1
2.801944471E2,7.974816284E0,-8.325836334E0,-1.484912109E-1
2.802443101E2,7.803871765E0,-6.881489868E0,-9.235794067E-1
2.802941731E2,7.714806976E0,-7.639513550E0,4.990621948E-1
2.803440351E2,6.088888092E0,-8.803792419E0,2.514770508E-2
2.803938981E2,4.845423889E0,-7.500901794E0,-2.372566223E-1
2.804437611E2,7.639663239E0,-9.624685364E0,1.776356049E0
2.804936241E2,7.321724396E0,-6.849306793E0,1.380579071E0
2.805434861E2,8.429271240E0,-7.784112854E0,1.336271210E0
2.805933491E2,6.203998718E0,-8.015232239E0,1.403331757E0
2.806432121E2,8.254135437E0,-7.601941681E0,1.086889801E0
2.806930753E2,8.019273834E0,-7.011569366E0,2.070195007E0
2.807429373E2,7.153923340E0,-5.545518036E0,1.066681824E0
2.807928003E2,5.256169739E0,-4.236789551E0,1.648970947E0
2.808426633E2,4.583618317E0,-2.643951874E0,-7.604187012E-1
2.808925263E2,5.084177399E0,-2.662812653E0,1.998344421E-1
2.809423883E2,6.577472076E0,-3.730392609E0,1.327439575E0
2.809922513E2,8.411009216E0,-5.513484650E0,2.066452789E0
2.810421143E2,7.736511841E0,-6.208938446E0,1.610201569E0
2.810919773E2,4.828359375E0,-4.792434082E0,1.297651520E0
2.811418393E2,7.475454712E0,-9.402996368E0,2.751278687E0
2.811917023E2,9.384884033E0,-1.132305359E1,1.886227570E0
2.812415653E2,7.741002502E0,-7.050189056E0,1.661095734E0
2.812914283E2,8.679700470E0,-9.414971466E0,-2.823129272E-1
2.813412903E2,8.330925751E0,-6.956932983E0,1.177900543E0
2.813911533E2,5.451812897E0,-6.879543915E0,-1.163081360E-1
2.814410163E2,4.976850586E0,-8.801547089E0,5.092410278E-1
2.814908793E2,7.661068726E0,-8.903934174E0,1.230590973E0
2.815407413E2,6.629264374E0,-7.123087463E0,2.092498627E0
2.815906043E2,7.626939697E0,-7.987988892E0,1.442101135E0
2.816404673E2,8.794062653E0,-6.991511078E0,1.786834259E0
2.816903307E2,7.807015228E0,-7.790998535E0,1.557211761E0
2.817401937E2,7.191644897E0,-6.491251373E0,1.687740326E0
2.817900557E2,7.529342651E0,-6.957082672E0,2.791544952E0
2.818399187E2,6.158493347E0,-4.836292877E0,1.938917999E0
2.818897817E2,3.701802063E0,-4.365521851E0,1.147813110E0
2.819396447E2,4.897515564E0,-2.525997162E0,1.267115021E0
2.819895067E2,5.694757690E0,-3.580254822E0,1.729653168E0
2.820393697E2,7.389533386E0,-5.323829041E0,2.537972260E0
2.820892327E2,7.063960419E0,-5.316194916E0,8.671467590E-1
2.821390957E2,7.038962402E0,-6.454577637E0,1.833088074E0
2.821889577E2,7.334897003E0,-6.842720490E0,8.845106506E-1
2.822388207E2,8.899742889E0,-9.713600464E0,2.265239410E0
2.822886837E2,7.194189606E0,-8.960815887E0,1.847009125E0
2.823385467E2,7.573051758E0,-8.562793579E0,4.879852295E-1
2.823884097E2,9.743089142E0,-6.879543915E0,1.203497314E0
2.824382717E2,7.296576691E0,-7.941884766E0,-1.781295776E-1
2.824881347E2,7.739056549E0,-8.309220886E0,1.727258148E0
2.825379977E2,6.985224152E0,-9.057215424E0,9.589059448E-1
2.825878607E2,3.412004700E0,-7.102430420E0,1.142873383E0
2.826377227E2,8.120762787E0,-8.723259888E0,1.078956299E0
2.826875857E2,7.738607483E0,-7.978259125E0,4.824467468E-1
2.827374481E2,4.974904633E0,-4.928950195E0,7.310797119E-1
2.827873111E2,1.191776688E1,-1.069406158E1,9.753717041E-1
2.828371731E2,8.884474640E0,-5.873186646E0,3.130140839E0
2.828870361E2,7.458539886E0,-6.320007477E0,1.733395386E0
2.829368991E2,5.929918671E0,-3.838018799E0,1.299298096E0
2.829867621E2,4.190386047E0,-4.500990143E0,1.039438477E0
2.830366251E2,5.238207092E0,-3.262166290E0,3.989204407E-1
2.830864871E2,5.465733948E0,-3.175197144E0,7.128176880E-1
2.831363501E2,8.719966736E0,-3.995491333E0,8.641529846E-1
2.831862131E2,6.375092926E0,-4.910837860E0,1.445394287E0
2.832360761E2,8.675060120E0,-5.577701111E0,1.224753113E0
2.832859381E2,7.490423584E0,-7.293283539E0,1.575473785E0
2.833358011E2,6.069727936E0,-7.737859039E0,1.190474396E0
2.833856641E2,7.020550690E0,-9.464219055E0,1.471589813E0
2.834355271E2,8.231682129E0,-9.289083252E0,8.178991699E-1
2.834853891E2,7.832013245E0,-6.590045929E0,-1.146615601E-1
2.835352521E2,8.889564056E0,-7.565417633E0,6.674620056E-1
2.835851151E2,5.415438538E0,-7.901019745E0,1.091979218E0
2.836349781E2,5.488486633E0,-8.851243744E0,4.095483398E-1
2.836848411E2,4.946314087E0,-7.572153625E0,6.463558960E-1
2.837347036E2,6.350693665E0,-7.316934357E0,1.046922913E0
2.837845666E2,7.131470032E0,-7.075336761E0,1.068777466E-1
2.838344296E2,7.901618500E0,-9.736951904E0,5.164260864E-1
2.838842926E2,7.504045258E0,-6.983278198E0,1.812431030E0
2.839341546E2,9.545200653E0,-7.530091095E0,1.936373291E0
2.839840176E2,5.754184113E0,-5.981860657E0,2.986589355E0
2.840338806E2,6.341712341E0,-5.390739899E0,2.681972809E0
2.840837436E2,8.515491943E0,-6.246210938E0,2.163750458E0
2.841336066E2,6.329138489E0,-3.827839966E0,5.501060486E-1
2.841834686E2,6.384673004E0,-1.853146362E0,1.055006104E0
2.842333316E2,3.688330078E0,-1.697170715E0,4.454736328E-1
2.842831946E2,8.785829773E0,-3.572471008E0,2.054477692E0
2.843330576E2,9.426946564E0,-5.843697968E0,1.442101135E0
2.843829196E2,8.974287872E0,-7.561825104E0,2.015708313E0
2.844327826E2,3.083737335E0,-6.614744568E0,5.807922363E-2
2.844826456E2,9.294621735E0,-6.381828918E0,1.753603363E0
2.845325086E2,6.380332031E0,-1.034723282E1,8.945397949E-1
2.845823716E2,9.976304169E0,-1.066951263E1,-5.210664368E-1
2.846322336E2,8.004005585E0,-7.513924713E0,5.465135193E-1
2.846820966E2,5.044958954E0,-6.279591522E0,1.169218597E0
2.847319591E2,5.927673340E0,-8.803493042E0,2.058219910E-1
2.847818221E2,4.571044464E0,-8.726403351E0,-2.962339783E-1
2.848316841E2,8.032745819E0,-8.302484894E0,4.077520752E-1
2.848815471E2,9.278605042E0,-7.146588593E0,6.556365967E-2
2.849314101E2,5.387895813E0,-7.130122833E0,1.026265869E0
2.849812731E2,8.265511780E0,-6.815776520E0,1.721869354E0
2.850311361E2,7.987090759E0,-7.072941742E0,1.345252533E0
2.850809981E2,5.388793945E0,-6.636898499E0,1.494192810E0
2.851308611E2,6.057154083E0,-6.708599396E0,1.841171265E-1
2.851807241E2,7.994575195E0,-4.276906128E0,-1.189576263E0
2.852305871E2,6.766977997E0,-3.461401978E0,-1.315763855E-1
2.852804491E2,7.749235382E0,-2.309696960E0,-3.423381042E-1
2.853303121E2,7.400310974E0,-2.700983276E0,9.081614685E-1
2.853801751E2,7.052883453E0,-4.575235748E0,1.154100037E0
2.854300381E2,6.774761810E0,-4.886288910E0,1.832639008E0
2.854799001E2,7.835156708E0,-6.409072266E0,2.449805603E0
2.855297631E2,9.032666473E0,-8.757837982E0,1.324595490E0
2.855796261E2,7.326364746E0,-9.263935547E0,5.873785400E-1
2.856294891E2,4.964276733E0,-8.346343689E0,1.552272034E-1
2.856793511E2,6.986870728E0,-8.492290192E0,3.772155762E-2
2.857292143E2,9.434580688E0,-6.968009949E0,8.416996765E-1
2.857790773E2,7.380102997E0,-8.951684875E0,1.447938995E0
2.858289403E2,5.288352814E0,-8.766070862E0,-3.459306335E-1
2.858788033E2,5.212310944E0,-8.676557007E0,4.444258118E-1
2.859286653E2,6.310726776E0,-6.837331696E0,1.967358856E0
2.859785283E2,7.901618500E0,-6.761738892E0,-2.990780640E-1
2.860283913E2,6.881639557E0,-8.271050262E0,1.306034088E0
2.860782543E2,9.493408356E0,-7.369175720E0,1.316661987E0
2.861281163E2,8.567433929E0,-7.765102386E0,1.770218811E0
2.861779793E2,6.471043396E0,-5.647306366E0,-1.713935852E-1
2.862278423E2,7.293433228E0,-4.868176575E0,1.943558350E0
2.862777053E2,6.414461060E0,-4.893773346E0,9.997709656E-1
2.863275683E2,3.271297302E0,-2.239942017E0,1.032852173E-1
2.863774303E2,6.424939270E0,-4.975802765E0,2.667752380E0
2.864272933E2,4.875511322E0,-4.306245117E0,1.744322662E0
2.864771563E2,5.212161255E0,-2.450404358E0,-1.749861145E-1
2.865270193E2,8.508755951E0,-6.115382996E0,3.432811432E0
2.865768823E2,8.786278839E0,-8.617579651E0,1.535357208E0
2.866267443E2,6.776109009E0,-7.669750671E0,1.522334290E-1
2.866766073E2,6.912924500E0,-9.784103851E0,-2.302212524E-1
2.867264700E2,8.455915833E0,-7.352111206E0,-1.672023010E-1
2.867763330E2,6.555467834E0,-7.990234222E0,-1.324894867E0
2.868261950E2,9.312135315E0,-7.652686157E0,1.645079041E-1
2.868760580E2,5.233566742E0,-8.294701080E0,3.004252625E-1
2.869259210E2,4.743934937E0,-7.972121887E0,2.409988403E-2
2.869757840E2,7.680378571E0,-8.350984039E0,6.198609924E-1
2.870256470E2,7.873027954E0,-6.932683411E0,1.459914093E0
2.870755090E2,9.385333099E0,-8.703051910E0,1.558708649E0
2.871253720E2,5.963898010E0,-7.085216217E0,1.913470917E0
2.871752350E2,9.039851532E0,-7.294181671E0,1.744472351E0
2.872250980E2,6.735992432E0,-6.765481110E0,2.160008240E0
2.872749610E2,4.692741394E0,-7.765551453E0,2.789598999E0
2.873248230E2,6.405330048E0,-4.229155426E0,8.858578491E-1
2.873746860E2,4.291276245E0,-4.118685150E0,-9.270222473E-1
2.874245490E2,5.407205658E0,-3.848946075E0,1.896556091E-1
2.874744120E2,6.294560394E0,-4.042792969E0,1.558109894E0
2.875242750E2,7.290589142E0,-4.098028107E0,2.022144928E0
2.875741380E2,7.749983826E0,-5.062173157E0,1.720222778E0
2.876240000E2,6.702611847E0,-5.726042633E0,1.730700989E0
2.876738630E2,7.241191864E0,-8.595874786E0,1.966011658E0
2.877237269E2,8.037236481E0,-9.920470276E0,8.391549683E-1
2.877735899E2,7.041207733E0,-7.195985870E0,3.745211792E-1
2.878234529E2,7.019951935E0,-8.429720306E0,2.481838989E-1
2.878733149E2,8.688981171E0,-6.847809906E0,1.420545959E-1
2.879231779E2,5.749992828E0,-8.248596954E0,2.472857666E-1
2.879730409E2,5.076243896E0,-8.568332062E0,-6.896159363E-1
2.880229039E2,6.744824066E0,-8.554560699E0,-2.559677124E-1
2.880727669E2,8.133785706E0,-7.624844055E0,1.075513458E0
2.881226299E2,7.390730896E0,-6.528523865E0,1.081650696E0
2.881724919E2,5.681285706E0,-7.547005920E0,1.504970398E0
2.882223549E2,8.941056976E0,-7.887996826E0,8.669970703E-1
2.882722179E2,7.785759430E0,-8.498277740E0,2.181563416E0
2.883220809E2,6.613846436E0,-7.020999756E0,3.975732422E-1
2.883719439E2,5.984405365E0,-4.654870148E0,2.078876953E0
2.884218069E2,8.130642242E0,-4.537065125E0,1.346000977E0
2.884716689E2,5.039121094E0,-3.237617340E0,-1.086590424E0
2.885215319E2,6.449787598E0,-3.416495361E0,1.605411530E0
2.885713949E2,6.190377045E0,-4.428540802E0,1.478924561E0
2.886212579E2,7.173682251E0,-3.649710388E0,1.573228455E0
2.886711209E2,5.871390381E0,-5.215454407E0,2.787802734E0
2.887209826E2,8.963959351E0,-7.567213898E0,2.327659607E0
2.887708446E2,7.835306396E0,-9.168583832E0,1.485211487E0
2.888207076E2,6.483317871E0,-8.235873413E0,-5.987548828E-2
2.888705706E2,7.064858551E0,-7.949069824E0,2.218386841E-1
2.889204336E2,8.068222046E0,-7.494165802E0,6.735992432E-2
2.889702966E2,7.244485016E0,-7.600594482E0,-6.107299805E-2
2.890201596E2,5.957910461E0,-8.528215485E0,9.415420532E-2
2.890700216E2,6.112538910E0,-8.359815674E0,-6.248007202E-1
2.891198846E2,4.300407257E0,-8.825497284E0,8.623567200E-1
2.891697476E2,8.202343140E0,-7.751780090E0,4.382885742E-1
2.892196106E2,9.416019287E0,-7.735314331E0,2.456391907E-1
2.892694736E2,5.734724579E0,-7.673492889E0,1.973047028E0
2.893193366E2,8.888516235E0,-7.915389862E0,1.538949738E0
2.893691996E2,7.638465729E0,-6.614145813E0,3.138822784E0
2.894190616E2,9.251212006E0,-6.436165924E0,8.690927124E-1
2.894689246E2,6.158942413E0,-6.090834045E0,2.439926147E0
2.895187876E2,5.234464874E0,-4.802463226E0,1.811233521E-2
2.895686506E2,3.514541473E0,-2.652783508E0,-1.149010620E0
2.896185136E2,6.768923950E0,-2.799478455E0,1.579216003E-1
2.896683766E2,7.754624176E0,-3.830085297E0,1.908830566E0
2.897182400E2,8.923842773E0,-4.951852570E0,1.123563538E0
2.897681020E2,5.188360748E0,-5.592520294E0,2.013313293E0
2.898179650E2,7.201674042E0,-6.835984497E0,1.923649750E0
2.898678280E2,7.523355103E0,-8.115523682E0,1.795067139E0
2.899176910E2,6.994654541E0,-9.363927612E0,8.312214661E-1
2.899675540E2,7.589667206E0,-8.613388367E0,5.149291992E-1
2.900174170E2,8.159532166E0,-8.110134888E0,-2.803669739E-1
2.900672800E2,8.305927734E0,-6.912325745E0,9.171427917E-1
2.901171420E2,5.730084229E0,-8.511450348E0,4.614903259E-1
2.901670050E2,5.638774109E0,-8.091423798E0,-1.640588379E-1
2.902168680E2,5.523364105E0,-8.903934174E0,7.159611511E-1
2.902667310E2,6.099216614E0,-7.379803619E0,1.113384705E0
2.903165940E2,6.937024384E0,-7.238946533E0,1.108295288E0
2.903664570E2,8.439899139E0,-8.608298950E0,1.141675873E0
2.904163200E2,6.991511078E0,-7.585026855E0,1.662742310E0
2.904661820E2,8.086334381E0,-7.869136047E0,1.452729034E0
2.905160450E2,6.809489594E0,-6.453380127E0,1.483415222E0
2.905659080E2,6.236780548E0,-5.837411041E0,2.324665833E0
2.906157710E2,7.986492004E0,-4.204756165E0,1.799557800E0
2.906656340E2,6.551126862E0,-3.314557343E0,1.039438477E0
2.907154970E2,5.362598419E0,-2.050585785E0,1.849254456E0
2.907653600E2,5.457800446E0,-3.852239227E0,1.838626556E0
2.908152230E2,5.549110565E0,-5.251080322E0,2.443069611E0
2.908650860E2,8.137976990E0,-5.591322784E0,3.397484894E0
2.909149480E2,7.500003662E0,-6.316414948E0,2.420017548E0
2.909648110E2,7.949069824E0,-6.599775696E0,6.113287354E-1
2.910146740E2,6.701863403E0,-8.303682404E0,6.560856628E-1
2.910645370E2,7.590565338E0,-9.351353760E0,7.267387390E-1
2.911144000E2,6.585704956E0,-8.226143646E0,-2.179467773E-1
2.911642630E2,8.029452667E0,-8.443641357E0,1.013692017E0
2.912141260E2,5.418582001E0,-7.263794861E0,3.353027344E-2
2.912639890E2,5.144651642E0,-8.257278900E0,4.911286926E-1
2.913138510E2,6.234984283E0,-8.780291290E0,5.837860107E-3
2.913637140E2,6.338419189E0,-8.394693146E0,-4.831951904E-1
2.914135770E2,5.835016022E0,-7.327113190E0,1.103205872E0
2.914634400E2,7.354805603E0,-7.778574371E0,8.036787415E-1
2.915133030E2,6.347550201E0,-7.802075500E0,6.779402161E-1
2.915631660E2,8.600664825E0,-7.425907745E0,1.808090057E0
2.916130290E2,9.304201813E0,-7.777975616E0,3.061583405E0
2.916628920E2,9.395811310E0,-6.146218872E0,2.160157928E0
2.917127546E2,5.232818298E0,-4.272565155E0,1.050365753E0
2.917626176E2,4.452490997E0,-4.603227539E0,-8.363108826E-1
2.918124806E2,4.858446808E0,-4.192032623E0,1.579665070E0
2.918623436E2,8.126450958E0,-3.941453705E0,1.804497528E0
2.919122066E2,7.485633545E0,-3.787873077E0,-1.297801208E-1
2.919620696E2,6.850953369E0,-4.554429016E0,2.198627930E0
2.920119326E2,5.951174469E0,-6.292614441E0,2.005230103E0
2.920617956E2,7.558831329E0,-5.787714386E0,2.171085205E0
2.921116576E2,7.692054291E0,-8.480913849E0,2.053280182E0
2.921615206E2,6.786138153E0,-8.623417511E0,1.031804352E0
2.922113836E2,7.557035065E0,-9.339378662E0,8.747808838E-1
2.922612466E2,7.033274231E0,-7.406597900E0,1.065484314E0
2.923111096E2,6.265670471E0,-8.901539154E0,1.518741760E0
2.923609726E2,4.911735992E0,-7.645351410E0,1.349294128E0
2.924108356E2,5.406606903E0,-9.658215637E0,1.081351318E0
2.924606986E2,4.419709167E0,-8.686885529E0,6.138734436E-1
2.925105606E2,5.938600616E0,-8.286168823E0,1.088835754E0
2.925604236E2,6.807244263E0,-8.258177032E0,1.426982574E0
2.926102866E2,7.087461548E0,-6.954238586E0,1.736389160E0
2.926601496E2,8.300389252E0,-9.061706085E0,1.856738892E0
2.927100117E2,7.476502533E0,-9.791438599E0,1.446891174E0
2.927598747E2,5.980363770E0,-5.913901978E0,2.115101624E0
2.928097377E2,7.472161560E0,-7.182663574E0,1.857637024E0
2.928596007E2,8.447084198E0,-3.978576508E0,9.190887451E-2
2.929094627E2,4.002826080E0,-4.918022919E0,2.929408264E0
2.929593257E2,4.755161591E0,-3.062481537E0,8.786727905E-1
2.930091887E2,5.635930023E0,-3.760480042E0,1.860630798E0
2.930590517E2,6.830146637E0,-2.448907471E0,-3.017724609E-1
2.931089147E2,6.120771790E0,-4.929099884E0,1.663640442E0
2.931587777E2,7.542365570E0,-5.383105774E0,2.361938324E0
2.932086407E2,8.022866364E0,-8.431815948E0,2.883453827E0
2.932585037E2,9.030870209E0,-1.060694275E1,1.255738678E0
2.933083657E2,6.487359467E0,-8.946296082E0,4.572990417E-1
2.933582287E2,4.648732910E0,-7.353757782E0,2.938389587E-1
2.934080917E2,8.953780518E0,-8.120164032E0,-3.207829285E-1
2.934579547E2,7.782765656E0,-8.301586761E0,8.967851257E-1
2.935078177E2,3.920497284E0,-8.065527649E0,9.412426758E-1
2.935576807E2,5.447471924E0,-8.440647583E0,-1.306782532E-1
2.936075437E2,6.940018158E0,-8.923842773E0,-6.147715759E-1
2.936574067E2,7.702233124E0,-7.649243317E0,1.807790680E0
2.937072691E2,6.713539124E0,-7.373516693E0,3.448828125E-1
2.937571321E2,5.164111176E0,-7.615713043E0,1.029708710E0
2.938069951E2,9.172924805E0,-6.920708313E0,2.030677185E0
2.938568581E2,8.299191742E0,-7.474406891E0,1.926493835E0
2.939067211E2,7.968679047E0,-6.646478577E0,-8.921447754E-2
2.939565841E2,6.706653442E0,-4.526586914E0,6.200106812E-1
2.940064471E2,5.591622162E0,-4.609364777E0,1.664538574E-1
2.940563091E2,4.340523834E0,-2.755919037E0,-5.254074097E-2
2.941061721E2,7.339088287E0,-3.253184967E0,2.107617188E0
2.941560351E2,7.303911438E0,-4.256847839E0,1.795067139E0
2.942058981E2,6.879094849E0,-4.191284180E0,1.505269775E0
2.942557611E2,6.490053864E0,-6.389163666E0,1.887275391E0
2.943056241E2,7.946824493E0,-8.141868896E0,2.498454437E0
2.943554871E2,7.633675690E0,-8.580157471E0,1.221759338E0
2.944053501E2,5.812413025E0,-8.996142426E0,7.458988953E-1
2.944552121E2,7.902067566E0,-9.076076202E0,2.212399292E-1
2.945050751E2,7.408094788E0,-8.432863770E0,-3.695814514E-1
2.945549381E2,6.604865112E0,-7.232509918E0,1.649719391E0
2.946048011E2,5.641019440E0,-9.707014160E0,1.589843903E0
2.946546641E2,5.789360962E0,-8.114176483E0,-7.536827087E-1
2.947045269E2,6.234535217E0,-8.759185181E0,2.061213684E-1
2.947543899E2,6.208938446E0,-7.721692657E0,1.415456543E0
2.948042519E2,1.077953384E1,-6.866371307E0,1.540446625E0
2.948541149E2,6.507567444E0,-8.280031586E0,2.416425018E0
2.949039779E2,8.402776337E0,-6.916966095E0,1.792372742E0
2.949538409E2,9.095386047E0,-6.764433289E0,1.705702972E0
2.950037039E2,7.163204041E0,-5.985004120E0,1.847907257E0
2.950535669E2,5.758225708E0,-5.039270782E0,1.614093475E0
2.951034299E2,6.285279694E0,-2.383643188E0,-1.350940704E0
2.951532929E2,6.671027527E0,-3.306324463E0,-1.132993927E0
2.952031549E2,8.027656403E0,-4.816084900E0,2.342478790E0
2.952530179E2,4.956792297E0,-4.231400757E0,7.842192078E-1
2.953028809E2,5.283413086E0,-4.722978516E0,1.829196167E0
2.953527439E2,8.019423523E0,-6.602470093E0,2.467169495E0
2.954026069E2,9.825118561E0,-7.547305298E0,1.392853546E0
2.954524699E2,6.276148682E0,-7.819888458E0,8.864566040E-1
2.955023329E2,6.570586395E0,-9.058712311E0,4.640350342E-1
2.955521949E2,8.010891266E0,-8.945996704E0,9.618997192E-1
2.956020579E2,8.210426331E0,-9.354497223E0,-7.824229431E-1
2.956519209E2,6.304589539E0,-6.281836853E0,1.633852386E0
2.957017839E2,6.107449493E0,-8.837622070E0,1.681453400E0
2.957516466E2,5.499563599E0,-7.834857330E0,-6.384223938E-1
2.958015096E2,6.489305420E0,-8.828491058E0,1.537303162E-1
