,acc_Acceleration x (m/s^2),acc_Acceleration y (m/s^2),acc_Acceleration z (m/s^2),gyr_Gyroscope x (rad/s),gyr_Gyroscope y (rad/s),gyr_Gyroscope z (rad/s),mag_Magnetic field x (µT),mag_Magnetic field y (µT),mag_Magnetic field z (µT),lin_acc_Linear Acceleration x (m/s^2),lin_acc_Linear Acceleration y (m/s^2),lin_acc_Linear Acceleration z (m/s^2)
1970-01-01 00:02:25.200,-5.842375517000001,4.5254257915,-8.056783438,-0.73179502035,-1.27514365325,1.693192184,-4.4529999495000006,31.890799519999998,-1.76899990445,-11.545076845,11.57678032,-10.233493329
1970-01-01 00:02:25.300,6.0204913614999995,0.04127621665000003,14.185550096,1.9004985690000002,-2.57067436,-2.013199866,-9.515999792999999,33.83059883,-8.9181997765,1.33263349555,11.824651003,18.3141465195
1970-01-01 00:02:25.400,2.426920414,-35.23341656,-4.910969435499999,0.0728435367299999,-5.975613117000001,3.793972254,-14.23739958,35.17869949,-13.316299915,-2.9744968414999997,-22.078775405000002,-5.9919376375
1970-01-01 00:02:25.500,19.708783150000002,-13.797762871,-5.2857453825,-3.6926479935,-0.5232670305,4.4974393845,-12.053599835,37.911499025,-11.297200202500001,18.08171463,-5.312172414,3.8006105405
1970-01-01 00:02:25.600,3.7760236861000003,-0.8421239853,-0.5908776223,-1.43747627745,1.0051491560499999,0.66429638865,-7.082099915000001,39.79029846,-5.7827999595,4.974497080000001,9.325393201,11.058522225499999
1970-01-01 00:02:25.700,4.1446678640000005,0.3991527559999999,5.858975887,2.6586363315000003,0.561750412,-0.9250518082,-3.3000998500000005,40.71139908,-0.8356999604,1.83622682115,10.538880108,5.7909767625
1970-01-01 00:02:25.800,17.230865005000002,-43.463079455,-1.0085747239999998,3.380657792,2.1830917595,-5.15410018,0.06709998845000001,42.718299865000006,1.06139999615,12.1085372,-32.799294475,-2.2511148469999993
1970-01-01 00:02:25.900,0.3883849979999999,-3.3379874224999995,-3.027967453,0.6229114535000001,0.7942541839999999,-0.38185584549999996,-3.025599837,41.601999285,-3.4282000065,-5.9993174075,-0.7663631449999997,-4.8191031220000005
1970-01-01 00:02:26.000,-5.3023455145,3.3164521455,-9.4561357485,-2.1061249975,1.2452121896000001,2.0569517614999997,-7.771399975,40.47959899999999,-10.626199724500001,-11.124778275,10.42909384,-11.38161087
1970-01-01 00:02:26.100,0.5931208130000001,-0.9535397890000001,10.499855754999999,1.530783236,-2.637562096,-0.7038487494000001,-10.973899845,40.21729851,-16.79330015,-2.614089966,8.8017127495,12.669597150000001
1970-01-01 00:02:26.200,7.289285897,-28.060629845,-8.243572950499999,-0.11949700115,-2.9025934638499997,1.2469683885,-13.901899815,39.582899095,-19.67249966,1.060787678,-15.818102120999999,-11.4417786585
1970-01-01 00:02:26.300,18.679270265,-13.2865960575,-12.160324098,-3.7506021855000005,-2.7655345501,3.4547994135,-11.1019997615,41.91309929,-16.6468997,18.75596142,-7.072839738,5.0434985175
1970-01-01 00:02:26.400,4.077668815699999,1.8367903829999999,6.0300627935,-0.9035958496500002,1.3124817015499999,0.89496761576,-6.3988997935,43.24289894,-9.509899617,5.38010304945,10.45516872,8.549577234000001
1970-01-01 00:02:26.500,4.9861938949999995,-1.0707880260000002,4.970640421,3.2003052235,0.49677154425000003,-1.358447969,-2.873099923,43.59059906,-3.678299904,3.15257716175,9.0134291635,7.60362792
1970-01-01 00:02:26.600,15.532260895,-48.035764695,0.6840479374999999,3.6484378575000003,2.0513015686,-5.115540266,0.25009998680000006,44.54829788,-1.3725000024999998,13.202246665,-38.3240633,0.024877550000000248
1970-01-01 00:02:26.700,0.10947161899999991,-2.227119922,-2.6521447895,-0.02603733550000009,2.26945022475,0.527313888,-1.6896999182499999,42.108299255000006,-5.526599884,-6.358786106,1.864969255,-5.9554781915
1970-01-01 00:02:26.800,-4.031158447,3.2540891170000004,-10.012916086,-1.836283207,0.40865677599999994,1.2881242034999998,-4.770200014,40.186798095,-14.621700285000001,-7.9996204375,11.2615284905,-13.5897007
1970-01-01 00:02:26.900,4.123282076,-4.2382870915,19.2873461255,2.220506072,-4.112987399,-2.1736236215,-7.69209981,39.137599945000005,-22.258899685,-6.3505494595,8.7785105715,-0.8533444404999999
1970-01-01 00:02:27.000,4.941926239500001,-34.95435333499999,-5.847161293,-1.7438161964999996,0.08926004169999996,3.7501439449999996,-11.974299905,36.21570015,-25.83959961,-2.38803625,-21.150936125,-10.879768848000001
1970-01-01 00:02:27.100,22.155445098,-18.55125451,-5.765655753999999,-3.7192198035,-2.840057969,2.67154052865,-9.479400159,38.00909805,-21.813599585,19.688392165,-7.7712237835,-6.861019614
1970-01-01 00:02:27.200,2.9644080399000003,5.4112187198949995,8.8084286304,-0.06933116899999991,2.002357364,0.51838028435,-7.179699897500001,40.05870056,-13.32849979,2.2298859354999996,12.031301497,9.2099578355
1970-01-01 00:02:27.300,5.062913537,-5.9534922230000005,3.3272197840000004,3.435863137,0.5012764935,-2.815471411,-5.337499857,41.236000065,-6.636799812,3.4362274409999998,7.073202131,6.9597210885
1970-01-01 00:02:27.400,13.7090790265,-38.950216295000004,-0.8494520634000001,3.7577033045,0.18432307199999975,-4.2001857755,-2.02519989,43.322198865000004,-4.0748000145,9.6659457705,-34.208576199999996,-0.2765655520000001
1970-01-01 00:02:27.500,-1.7554344535,2.9047372563000002,-4.852345228,-1.311183691,3.4513633255,1.4273973105,-5.044699907,40.564998625,-8.5216999065,-8.015712022999999,7.15401482595,-8.0353050235
1970-01-01 00:02:27.600,-3.0734311345000003,3.8478084205,-7.593622566,-1.0576056539,-0.26014459150000013,1.14663668046,-8.131299734,37.64309883,-16.50659943,-7.5310082435000005,12.137830735000001,-12.291176795
1970-01-01 00:02:27.700,-0.6806085109999997,-12.401999948,-3.035295606,1.09792158005,-1.256589055,-0.12843060500000003,-10.7908997555,35.447099685,-23.003099445,-1.5913834575,-3.8120119574999998,4.673968555
