"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.134460726E2,-3.130519867E1,3.922299957E1,-2.805999994E0
1.134960726E2,-2.999979973E1,3.979639816E1,2.037400007E0
1.135460726E2,-2.841379929E1,4.105299759E1,6.539199829E0
1.135960726E2,-2.632759857E1,4.332220078E1,8.832799911E0
1.136460726E2,-2.529059982E1,4.398099899E1,8.893799782E0
1.136960726E2,-2.586400032E1,4.183379745E1,7.137000084E0
1.137460726E2,-2.748659897E1,3.783219910E1,3.318399906E0
1.137960726E2,-2.975580025E1,3.456259918E1,-9.271999598E-1
1.138460726E2,-3.181760025E1,3.181760025E1,-5.685199738E0
1.138960726E2,-3.347679901E1,2.976799965E1,-9.698999405E0
1.139460726E2,-3.500180054E1,2.688879967E1,-1.407880020E1
1.139960726E2,-3.620959854E1,2.389979935E1,-1.693359947E1
1.140460726E2,-3.702700043E1,2.145979881E1,-1.678719902E1
1.140960726E2,-3.697819901E1,2.115480042E1,-1.487179947E1
1.141460726E2,-3.619739914E1,2.253339958E1,-1.215119934E1
1.141960726E2,-3.448939896E1,2.415600014E1,-7.649399757E0
1.142460726E2,-3.279359818E1,2.522959900E1,-2.635200024E0
1.142960726E2,-3.146379852E1,2.553459930E1,1.890999913E0
1.143460726E2,-3.100020027E1,2.513199997E1,6.502599716E0
1.143960726E2,-2.965819931E1,2.669359970E1,1.060179996E1
1.144460726E2,-2.792580032E1,2.874320030E1,1.194379997E1
1.144960726E2,-2.725479889E1,2.870660019E1,1.105319977E1
1.145460726E2,-2.737679863E1,2.601039886E1,9.040200233E0
1.145960726E2,-2.884079933E1,2.297259903E1,6.148799896E0
1.146460726E2,-3.041459846E1,2.041059875E1,2.403399944E0
1.146960726E2,-3.185419846E1,1.821459961E1,-1.220000029E0
1.147460726E2,-3.280579758E1,1.655539894E1,-4.257800102E0
1.147960726E2,-3.381839752E1,1.455459976E1,-6.624599934E0
1.148460726E2,-3.480659866E1,1.196819973E1,-6.880799770E0
1.148960726E2,-3.479439926E1,9.955200195E0,-4.501800060E0
1.149460726E2,-3.356219864E1,1.000399971E1,-2.134999990E0
1.149960726E2,-3.234220123E1,1.106540012E1,6.588000059E-1
1.150460726E2,-3.052439880E1,1.201700020E1,4.818999767E0
1.150960726E2,-2.875539970E1,1.238299942E1,9.003600121E0
1.151460726E2,-2.858459854E1,1.137039948E1,1.274899960E1
1.151960726E2,-2.727919960E1,1.156559944E1,1.633580017E1
1.152460726E2,-2.551019859E1,1.273680019E1,1.881239891E1
1.152960726E2,-2.446100044E1,1.450579929E1,1.890999985E1
1.153460726E2,-2.391199875E1,1.345660019E1,1.665299988E1
1.153960726E2,-2.447319984E1,1.177299976E1,1.575019932E1
1.154460726E2,-2.575419998E1,9.869799614E0,1.407880020E1
1.154960726E2,-2.708399963E1,8.588799477E0,1.179739952E1
1.155460726E2,-2.943859863E1,7.820199966E0,9.906399727E0
1.155960726E2,-3.026819992E1,6.807600021E0,8.759599686E0
1.156460726E2,-3.148819923E1,5.624199867E0,6.831999779E0
1.156960726E2,-3.212260056E1,4.257800102E0,6.392799854E0
1.157460726E2,-3.176879883E1,3.562399864E0,7.454199791E0
1.157960726E2,-3.037800026E1,3.891799927E0,9.442799568E0
1.158460726E2,-2.886520004E1,4.184599876E0,1.165100002E1
1.158960726E2,-2.674239922E1,4.269999981E0,1.461559963E1
1.159460726E2,-2.655939865E1,3.916199923E0,1.867819977E1
1.159960726E2,-2.476599884E1,3.257400036E0,2.106939888E1
1.160460726E2,-2.294820023E1,2.830399990E0,2.416819954E1
1.160960726E2,-2.100839996E1,3.293999910E0,2.644960022E1
1.161460726E2,-1.971520042E1,5.245999813E0,2.657159996E1
1.161960726E2,-2.059359932E1,6.002399921E0,2.521739960E1
1.162460726E2,-2.175259972E1,6.953999996E0,2.343619919E1
1.162960726E2,-2.350939941E1,7.929999828E0,2.116699982E1
1.163460726E2,-2.543700027E1,8.661999702E0,1.805599976E1
1.163960726E2,-2.707180023E1,1.028460026E1,1.548180008E1
1.164460726E2,-2.829179955E1,1.190719986E1,1.339559937E1
1.164960726E2,-2.980459976E1,1.313939953E1,1.079699993E1
1.165460726E2,-3.175659943E1,1.350539970E1,1.018700027E1
1.165960726E2,-3.137839890E1,1.429839993E1,1.067500019E1
1.166460726E2,-3.002419853E1,1.553059959E1,1.179739952E1
1.166960726E2,-2.830399895E1,1.621380043E1,1.368839931E1
1.167460726E2,-2.507099915E1,1.688479996E1,1.607959938E1
1.167960726E2,-2.197220039E1,1.667740059E1,1.894659996E1
1.168460726E2,-1.922719955E1,1.623819923E1,2.148419952E1
1.168960726E2,-1.660420036E1,1.610400009E1,2.438780022E1
1.169460726E2,-1.313939953E1,1.546959972E1,2.604699898E1
1.169960726E2,-1.118739986E1,1.692140007E1,2.622999954E1
1.170460726E2,-1.122399998E1,1.777540016E1,2.538819885E1
1.170960726E2,-1.262699986E1,1.850740051E1,2.342399979E1
1.171460726E2,-1.573799992E1,2.026420021E1,1.993479919E1
1.171960726E2,-1.895879936E1,2.152079964E1,1.628699875E1
1.172460726E2,-2.188679886E1,2.305799866E1,1.262699986E1
1.172960726E2,-2.419260025E1,2.444879913E1,9.601399422E0
1.173460726E2,-2.640079880E1,2.561999893E1,6.453799725E0
1.173960726E2,-2.853579903E1,2.579080009E1,4.013800144E0
1.174460726E2,-2.992659950E1,2.553459930E1,2.805999994E0
1.174960726E2,-2.926779938E1,2.629100037E1,3.257400036E0
1.175460726E2,-2.749880028E1,2.673019981E1,4.611599922E0
1.175960726E2,-2.482699966E1,2.694979858E1,7.759199619E0
1.176460726E2,-2.215519905E1,2.660820007E1,1.111419964E1
1.176960726E2,-1.977619934E1,2.583959961E1,1.427400017E1
1.177460726E2,-1.739719963E1,2.596159935E1,1.733619881E1
1.177960726E2,-1.489620018E1,2.614459991E1,2.016659927E1
1.178460726E2,-1.284659958E1,2.731579971E1,2.111820030E1
1.178960726E2,-1.313939953E1,2.760859871E1,2.006900024E1
1.179460726E2,-1.395679951E1,2.727919960E1,1.758020020E1
1.179960726E2,-1.693359947E1,2.737679863E1,1.378599930E1
1.180460726E2,-1.988599968E1,2.798679924E1,9.271999359E0
1.180960726E2,-2.275300026E1,2.898719978E1,5.014199734E0
1.181460726E2,-2.524180031E1,2.957279968E1,1.878799915E0
1.181960726E2,-2.798679924E1,2.960939980E1,-1.781199932E0
1.182460726E2,-3.029259872E1,2.880419922E1,-4.233399868E0
1.182960726E2,-3.148819923E1,2.802339935E1,-4.697000027E0
1.183460726E2,-3.034140015E1,2.901159859E1,-3.525799990E0
1.183960726E2,-2.835280037E1,2.990219879E1,-9.149999619E-1
1.184460726E2,-2.461960030E1,3.031699944E1,3.123199940E0
1.184960726E2,-2.127680016E1,3.010960007E1,7.051599979E0
1.185460726E2,-1.970299911E1,2.973139954E1,1.251719952E1
1.185960726E2,-1.693359947E1,2.980459976E1,1.650659943E1
1.186460726E2,-1.384700012E1,3.064639854E1,1.980060005E1
1.186960726E2,-1.144359970E1,3.225679779E1,2.077659988E1
1.187460726E2,-1.162659931E1,3.263499832E1,1.987380028E1
1.187960726E2,-1.368839931E1,3.201279831E1,1.736059952E1
1.188460726E2,-1.770219994E1,3.163459969E1,1.354199982E1
1.188960726E2,-2.125239944E1,3.187859917E1,9.235400200E0
1.189460726E2,-2.476599884E1,3.411119843E1,6.063399792E0
1.189960726E2,-2.712059975E1,3.456259918E1,3.025599957E0
1.190460726E2,-2.951179886E1,3.453820038E1,-4.147999883E-1
1.190960726E2,-3.141499901E1,3.372079849E1,-2.378999949E0
1.191460726E2,-3.222019958E1,3.318399811E1,-2.525399923E0
1.191960726E2,-3.106119919E1,3.397700119E1,-8.417999744E-1
1.192460726E2,-2.859679985E1,3.475780106E1,2.256999969E0
1.192960726E2,-2.536380005E1,3.538000107E1,5.746200085E0
1.193460726E2,-2.202099991E1,3.466019821E1,8.832799911E0
1.193960726E2,-1.948340034E1,3.417219925E1,1.215119934E1
1.194460726E2,-1.720199966E1,3.401359940E1,1.614060020E1
1.194960726E2,-1.448139954E1,3.472119904E1,1.914179993E1
1.195460726E2,-1.107759953E1,3.707579803E1,1.973959923E1
1.195960726E2,-1.139480019E1,3.712459946E1,1.815359879E1
1.196460726E2,-1.383479977E1,3.652679825E1,1.507919979E1
1.196960726E2,-1.734840012E1,3.575819778E1,1.145580006E1
1.197460726E2,-2.105719948E1,3.545319748E1,7.722599983E0
1.197960726E2,-2.413159943E1,3.575819778E1,3.659999847E0
1.198460726E2,-2.660820007E1,3.598999786E1,3.781999946E-1
1.198960726E2,-2.929220009E1,3.545319748E1,-3.196399927E0
1.199460726E2,-3.175659943E1,3.407460022E1,-4.684800148E0
1.199960726E2,-3.274480057E1,3.325719833E1,-3.977200031E0
1.200460726E2,-3.176879883E1,3.394039917E1,-2.208199978E0
1.200960726E2,-2.946299934E1,3.479439926E1,1.036999941E0
1.201460726E2,-2.762080002E1,3.462360001E1,7.002799988E0
1.201960726E2,-2.477820015E1,3.444059753E1,1.111419964E1
1.202460726E2,-2.236260033E1,3.417219925E1,1.461559963E1
1.202960726E2,-1.986159897E1,3.457479858E1,1.859280014E1
1.203460726E2,-1.690919876E1,3.602659988E1,2.059359932E1
1.203960726E2,-1.463999939E1,3.779560089E1,2.028859901E1
1.204460726E2,-1.510359955E1,3.773460007E1,1.849519920E1
1.204960726E2,-1.742160034E1,3.710020065E1,1.540859985E1
1.205460726E2,-1.932480049E1,3.652679825E1,1.093120003E1
1.205960726E2,-2.219179916E1,3.686840057E1,6.429399967E0
1.206460726E2,-2.464399910E1,3.742959976E1,2.818199873E0
1.206960726E2,-2.671800041E1,3.778339767E1,1.219999976E-2
1.207460726E2,-2.910919952E1,3.731979752E1,-2.330199957E0
1.207960726E2,-3.131739998E1,3.618519974E1,-2.464400053E0
1.208460726E2,-3.134179878E1,3.631940079E1,-6.832000017E-1
1.208960726E2,-2.958499908E1,3.755159760E1,1.683599949E0
1.209460726E2,-2.597379875E1,3.792979813E1,4.477399826E0
1.209960726E2,-2.280179977E1,3.841780090E1,8.588799477E0
1.210460726E2,-1.967860031E1,3.846659851E1,1.218779945E1
1.210960726E2,-1.698239899E1,3.855199814E1,1.532319927E1
1.211460726E2,-1.401779938E1,3.925959778E1,1.859280014E1
1.211960726E2,-1.117519951E1,4.089439774E1,1.953219986E1
1.212460726E2,-1.021140003E1,4.211439896E1,1.836100006E1
1.212960726E2,-1.198040009E1,4.171179962E1,1.553059959E1
1.213460726E2,-1.542079926E1,4.089439774E1,1.130939960E1
1.213960726E2,-1.927599907E1,4.032099915E1,6.453799725E0
1.214460726E2,-2.320439911E1,4.016239929E1,2.013000011E0
1.214960726E2,-2.642519951E1,4.030879974E1,-1.585999966E0
1.215460726E2,-2.887739944E1,4.039419937E1,-5.477799892E0
1.215960726E2,-3.113439941E1,3.967440033E1,-8.222800255E0
1.216460726E2,-3.286679840E1,3.840559769E1,-9.821000099E0
1.216960726E2,-3.261059952E1,3.871059799E1,-8.771800041E0
1.217460726E2,-2.980459976E1,4.024779892E1,-6.917399883E0
1.217960726E2,-2.704739952E1,4.147999954E1,-2.781599998E0
1.218460726E2,-2.414379883E1,4.205339813E1,1.305400014E0
1.218960726E2,-2.155739975E1,4.213879776E1,4.843400002E0
1.219460726E2,-1.949559975E1,4.191920090E1,9.101200104E0
1.219960726E2,-1.761680031E1,4.241939926E1,1.243179989E1
1.220460726E2,-1.581120014E1,4.356620026E1,1.392019939E1
1.220960726E2,-1.562819958E1,4.333440018E1,1.291979980E1
1.221460726E2,-1.822679901E1,4.158979797E1,1.054080009E1
1.221960726E2,-2.128899956E1,3.934499741E1,6.014599800E0
1.222460726E2,-2.439999962E1,3.763700104E1,7.197999954E-1
1.222960726E2,-2.754759979E1,3.639260101E1,-4.050399780E0
1.223460726E2,-3.003639984E1,3.552639771E1,-7.868999958E0
1.223960726E2,-3.201279831E1,3.437960052E1,-1.157779980E1
1.224460726E2,-3.372079849E1,3.257399750E1,-1.338339996E1
1.224960726E2,-3.468460083E1,3.113439941E1,-1.350539970E1
1.225460726E2,-3.304980087E1,3.137839890E1,-1.133379936E1
1.225960726E2,-3.125639915E1,3.279359818E1,-7.551799774E0
1.226460726E2,-2.879199982E1,3.408679962E1,-2.842599869E0
1.226960726E2,-2.636419868E1,3.453820038E1,1.903199911E0
1.227460726E2,-2.436339951E1,3.437960052E1,6.197599888E0
1.227960726E2,-2.291160011E1,3.490419769E1,1.024800014E1
1.228460726E2,-2.078879929E1,3.589239883E1,1.388359928E1
1.228960726E2,-1.877579880E1,3.741740036E1,1.532319927E1
1.229460726E2,-1.864159966E1,3.723439789E1,1.354199982E1
1.229960726E2,-1.991040039E1,3.566059875E1,1.032119942E1
1.230460726E2,-2.213080025E1,3.387939835E1,6.173199654E0
1.230960726E2,-2.413159943E1,3.286679840E1,1.036999941E0
1.231460726E2,-2.586400032E1,3.226900101E1,-3.879599810E0
1.231960726E2,-2.713279915E1,3.157359886E1,-7.832399845E0
1.232460726E2,-2.869439888E1,3.045119858E1,-1.146799946E1
1.232960726E2,-3.030480003E1,2.857239914E1,-1.250500011E1
1.233460726E2,-3.110999870E1,2.730360031E1,-1.174860001E1
1.233960726E2,-3.007299995E1,2.823079872E1,-9.723400116E0
1.234460726E2,-2.824300003E1,2.938979912E1,-6.148799896E0
1.234960726E2,-2.593719864E1,3.010960007E1,-1.500599980E0
1.235460726E2,-2.378999901E1,3.020719910E1,3.403800011E0
1.235960726E2,-2.231379890E1,2.990219879E1,7.600599766E0
1.236460726E2,-2.028859901E1,3.045119858E1,1.176079941E1
1.236960726E2,-1.788520050E1,3.196399879E1,1.404220009E1
1.237460726E2,-1.618939972E1,3.363539886E1,1.459119987E1
1.237960726E2,-1.679940033E1,3.303759766E1,1.329799938E1
1.238460726E2,-1.880019951E1,3.167119980E1,1.073600006E1
1.238960726E2,-2.143540001E1,3.054879951E1,6.710000038E0
1.239460726E2,-2.397299957E1,3.001199913E1,2.183799982E0
1.239960726E2,-2.560779953E1,2.891399956E1,-1.610399961E0
1.240460726E2,-2.749880028E1,2.863339996E1,-4.880000114E0
1.240960726E2,-2.926779938E1,2.768179893E1,-8.320400238E0
1.241460726E2,-3.067079926E1,2.641300011E1,-9.454999924E0
1.241960726E2,-3.064639854E1,2.642519951E1,-8.539999962E0
1.242460726E2,-2.921899986E1,2.771839905E1,-6.539199829E0
1.242960726E2,-2.703520012E1,2.871879959E1,-2.500999928E0
1.243460726E2,-2.444879913E1,2.934099960E1,2.013000011E0
1.243960726E2,-2.170380020E1,2.929220009E1,6.063399792E0
1.244460726E2,-1.973959923E1,2.925559998E1,9.906399727E0
1.244960726E2,-1.758020020E1,2.997539902E1,1.426179981E1
1.245460726E2,-1.515240002E1,3.162240028E1,1.617720032E1
1.245960726E2,-1.413980007E1,3.258620071E1,1.610400009E1
1.246460726E2,-1.515240002E1,3.189079857E1,1.456680012E1
1.246960726E2,-1.739719963E1,3.096360016E1,1.151679993E1
1.247460726E2,-1.997139931E1,3.045119858E1,7.454199791E0
1.247960726E2,-2.206979942E1,3.104899979E1,2.720599890E0
1.248460726E2,-2.410719872E1,3.117099953E1,-4.757999778E-1
1.248960726E2,-2.614459991E1,3.087819862E1,-3.489199877E0
1.249460726E2,-2.816979980E1,2.990219879E1,-5.660799980E0
1.249960726E2,-2.943859863E1,2.840159988E1,-5.746200085E0
1.250460726E2,-2.874320030E1,2.880419922E1,-3.891799927E0
1.250960726E2,-2.686439896E1,3.002419853E1,-1.402999997E0
1.251460726E2,-2.381439972E1,3.089039993E1,2.549799919E0
1.251960726E2,-1.971520042E1,3.008519936E1,5.477799892E0
1.252460726E2,-1.661639977E1,2.990219879E1,9.271999359E0
1.252960726E2,-1.370059967E1,3.003639984E1,1.304179955E1
1.253460726E2,-1.057740021E1,3.086599922E1,1.670179939E1
1.253960726E2,-7.441999912E0,3.278139877E1,1.810479927E1
1.254460726E2,-6.490399837E0,3.406240082E1,1.711660004E1
1.254960726E2,-7.942199707E0,3.396479797E1,1.457899952E1
1.255460726E2,-1.118739986E1,3.354999924E1,1.068719959E1
1.255960726E2,-1.413980007E1,3.412339783E1,5.892600060E0
1.256460726E2,-1.756799889E1,3.457479858E1,1.256600022E0
1.256960726E2,-2.054479980E1,3.505059814E1,-2.147199869E0
1.257460726E2,-2.332639885E1,3.516040039E1,-6.429399967E0
1.257960726E2,-2.666919899E1,3.367200089E1,-8.857199669E0
1.258460726E2,-2.873099899E1,3.268379974E1,-9.796599388E0
1.258960726E2,-2.863339996E1,3.320840073E1,-8.832799911E0
1.259460726E2,-2.729139900E1,3.458699799E1,-6.636799812E0
1.259960726E2,-2.414379883E1,3.520919800E1,-2.452199936E0
1.260460726E2,-2.111820030E1,3.573379898E1,1.964200020E0
1.260960726E2,-1.833659935E1,3.583139801E1,5.709599972E0
1.261460726E2,-1.604299927E1,3.624620056E1,1.026019955E1
1.261960726E2,-1.360299969E1,3.677079773E1,1.444479942E1
1.262460726E2,-1.134599972E1,3.853979874E1,1.529879951E1
1.262960726E2,-1.129720020E1,3.879599762E1,1.415199947E1
1.263460726E2,-1.311499977E1,3.739299774E1,1.127279949E1
1.263960726E2,-1.673839951E1,3.640480042E1,6.136600018E0
1.264460726E2,-2.015439987E1,3.553860092E1,6.222000122E-1
1.264960726E2,-2.346059990E1,3.512379837E1,-4.465199947E0
1.265460726E2,-2.599819946E1,3.487979889E1,-8.344799995E0
1.265960726E2,-2.836499977E1,3.342799759E1,-1.193159962E1
1.266460726E2,-3.063419914E1,3.153699875E1,-1.334679985E1
1.266960726E2,-3.174440002E1,3.008519936E1,-1.228539944E1
1.267460726E2,-3.074399948E1,3.084159851E1,-9.491600037E0
1.267960726E2,-2.858459854E1,3.219580078E1,-5.416800022E0
1.268460726E2,-2.587619972E1,3.320840073E1,-4.879999757E-1
1.268960726E2,-2.308239937E1,3.362319946E1,4.086999893E0
1.269460726E2,-2.047159958E1,3.369639969E1,7.710399628E0
1.269960726E2,-1.814139938E1,3.284239960E1,1.213899994E1
1.270460726E2,-1.523779964E1,3.419659805E1,1.462779999E1
1.270960726E2,-1.288319969E1,3.597779846E1,1.424959946E1
1.271460726E2,-1.307839966E1,3.545319748E1,1.200479984E1
1.271960726E2,-1.501819992E1,3.346459961E1,9.003600121E0
1.272460726E2,-1.786079979E1,3.147599983E1,4.343199730E0
1.272960726E2,-2.060579872E1,2.991440010E1,-1.232200027E0
1.273460726E2,-2.342399979E1,2.864559937E1,-5.855999947E0
1.273960726E2,-2.720599937E1,2.802339935E1,-8.686399460E0
1.274460726E2,-2.924339867E1,2.598600006E1,-1.342000008E1
1.274960726E2,-3.110999870E1,2.346059990E1,-1.518900013E1
1.275460726E2,-3.192739868E1,2.169159889E1,-1.546959972E1
1.275960726E2,-3.120759964E1,2.238699913E1,-1.381040001E1
1.276460726E2,-2.963379860E1,2.342399979E1,-1.007719994E1
1.276960726E2,-2.752319908E1,2.437559891E1,-4.892199993E0
1.277460726E2,-2.551019859E1,2.453419876E1,1.219999976E-2
1.277960726E2,-2.490019989E1,2.350939941E1,4.892199993E0
1.278460726E2,-2.359479904E1,2.437559891E1,1.002839947E1
1.278960726E2,-2.150860023E1,2.601039886E1,1.328579998E1
1.279460726E2,-1.960540009E1,2.808440018E1,1.489620018E1
1.279960726E2,-1.949559975E1,2.674239922E1,1.396899986E1
1.280460726E2,-2.098399925E1,2.509539986E1,1.132159996E1
1.280960726E2,-2.330200005E1,2.336299896E1,7.295599937E0
1.281460726E2,-2.538819885E1,2.221619987E1,2.562000036E0
1.281960726E2,-2.737679863E1,2.144759941E1,-1.012599945E0
1.282460726E2,-2.885299873E1,2.043499947E1,-3.672199965E0
1.282960726E2,-3.041459846E1,1.890999985E1,-6.783199787E0
1.283460726E2,-3.171999931E1,1.709219933E1,-7.356599808E0
1.283960726E2,-3.214699936E1,1.557940006E1,-5.477799892E0
1.284460726E2,-3.080500031E1,1.667740059E1,-3.171999931E0
1.284960726E2,-2.835280037E1,1.781200027E1,8.295999765E-1
1.285460726E2,-2.493680000E1,1.875139999E1,5.587599754E0
1.285960726E2,-2.337520027E1,1.926379967E1,1.087020016E1
1.286460726E2,-2.080099869E1,1.942239952E1,1.476200008E1
1.286960726E2,-1.859280014E1,2.010560036E1,1.914179993E1
1.287460726E2,-1.637240028E1,2.149639893E1,2.115480042E1
1.287960726E2,-1.612839890E1,2.343619919E1,2.216740036E1
1.288460726E2,-1.688479996E1,2.248460007E1,2.060579872E1
1.288960726E2,-1.912960052E1,2.103279877E1,1.776319885E1
1.289460726E2,-2.247239876E1,1.964200020E1,1.382259941E1
1.289960726E2,-2.577859879E1,1.847080040E1,1.022359943E1
1.290460726E2,-2.805999947E1,1.829999924E1,6.819799900E0
1.290960726E2,-2.980459976E1,1.789739990E1,3.611199856E0
1.291460726E2,-3.136619949E1,1.699460030E1,6.466000080E-1
1.291960726E2,-3.317179871E1,1.784860039E1,-9.759999812E-2
1.292460726E2,-3.281800079E1,1.822679901E1,7.929999828E-1
1.292960726E2,-3.102459908E1,1.952000046E1,3.037799835E0
1.293460726E2,-2.795019913E1,2.060579872E1,6.880799770E0
1.293960726E2,-2.521739960E1,2.137439919E1,1.106540012E1
1.294460726E2,-2.244799995E1,2.113039970E1,1.479859924E1
1.294960726E2,-1.993479919E1,2.093519974E1,1.869039917E1
1.295460726E2,-1.736059952E1,2.124020004E1,2.297259903E1
1.295960726E2,-1.474979973E1,2.270419884E1,2.551019859E1
1.296460726E2,-1.312720013E1,2.375339890E1,2.602260017E1
1.296960726E2,-1.415199947E1,2.343619919E1,2.464399910E1
1.297460726E2,-1.682379913E1,2.297259903E1,2.211859894E1
1.297960726E2,-2.016659927E1,2.370459938E1,1.916619873E1
1.298460726E2,-2.296039963E1,2.407059860E1,1.523779964E1
1.298960726E2,-2.533939934E1,2.468059921E1,1.188280010E1
1.299460726E2,-2.746220016E1,2.510759926E1,9.088999748E0
1.299960726E2,-2.991440010E1,2.521739960E1,6.526999950E0
1.300460726E2,-3.164679909E1,2.450979996E1,5.624199867E0
1.300960726E2,-3.130519867E1,2.494899940E1,6.551399708E0
1.301460726E2,-2.947519875E1,2.604699898E1,8.161799431E0
1.301960726E2,-2.658379936E1,2.653499985E1,1.148019981E1
1.302460726E2,-2.316779900E1,2.685219955E1,1.514019966E1
1.302960726E2,-2.036179924E1,2.635199928E1,1.899539948E1
1.303460726E2,-1.788520050E1,2.601039886E1,2.226499939E1
1.303960726E2,-1.532319927E1,2.613239861E1,2.609580040E1
1.304460726E2,-1.238299942E1,2.731579971E1,2.781599998E1
1.304960726E2,-1.108979988E1,2.837719917E1,2.754759979E1
1.305460726E2,-1.266359997E1,2.837719917E1,2.597379875E1
1.305960726E2,-1.657979965E1,2.832839966E1,2.468059921E1
1.306460726E2,-2.036179924E1,2.834059906E1,2.120359993E1
1.306960726E2,-2.370459938E1,2.902379990E1,1.703120041E1
1.307460726E2,-2.651059914E1,2.970699883E1,1.390799999E1
1.307960726E2,-2.849919891E1,3.121979904E1,1.007719994E1
1.308460726E2,-3.124419975E1,3.101239967E1,7.149199963E0
1.308960726E2,-3.329380035E1,3.043899918E1,5.929199696E0
1.309460726E2,-3.298880005E1,3.089039993E1,6.490399837E0
1.309960726E2,-3.100020027E1,3.236660004E1,7.685999870E0
1.310460726E2,-2.807219887E1,3.308639908E1,1.094339943E1
1.310960726E2,-2.482699966E1,3.328160095E1,1.471319962E1
1.311460726E2,-2.211859894E1,3.269599915E1,1.827560043E1
1.311960726E2,-2.025199890E1,3.176879883E1,2.242359924E1
1.312460726E2,-1.784860039E1,3.171999931E1,2.621780014E1
1.312960726E2,-1.553059959E1,3.252519989E1,2.790139961E1
1.313460726E2,-1.504259968E1,3.272039795E1,2.753540039E1
1.313960726E2,-1.639679909E1,3.252519989E1,2.513199997E1
1.314460726E2,-1.941020012E1,3.190299988E1,2.149639893E1
1.314960726E2,-2.271640015E1,3.171999931E1,1.700679970E1
1.315460726E2,-2.561999893E1,3.240319824E1,1.199259949E1
1.315960726E2,-2.807219887E1,3.301319885E1,7.807999611E0
1.316460726E2,-3.037800026E1,3.330599976E1,4.001599789E0
1.316960726E2,-3.262279892E1,3.263499832E1,8.905999660E-1
1.317460726E2,-3.419659805E1,3.178100014E1,-1.951999962E-1
1.317960726E2,-3.429420090E1,3.289120102E1,1.427399993E0
1.318460726E2,-3.289120102E1,3.397700119E1,3.220799923E0
1.318960726E2,-3.002419853E1,3.452600098E1,7.551799774E0
1.319460726E2,-2.702299881E1,3.450159836E1,1.207800007E1
1.319960726E2,-2.386319923E1,3.370859909E1,1.585999966E1
1.320460726E2,-2.143540001E1,3.326939774E1,2.017879868E1
1.320960726E2,-1.854399872E1,3.359880066E1,2.457079887E1
1.321460726E2,-1.554279995E1,3.501399994E1,2.675459862E1
1.321960726E2,-1.472539997E1,3.598999786E1,2.665699959E1
1.322460726E2,-1.579899979E1,3.567279816E1,2.530279922E1
1.322960726E2,-1.893440056E1,3.538000107E1,2.149639893E1
1.323460726E2,-2.239920044E1,3.538000107E1,1.725079918E1
1.323960726E2,-2.612019920E1,3.736859894E1,1.288319969E1
1.324460726E2,-2.873099899E1,3.816159821E1,8.845000267E0
1.324960726E2,-3.104899979E1,3.882040024E1,5.258199692E0
1.325460726E2,-3.337919998E1,3.850320053E1,2.122799873E0
1.325960726E2,-3.483099747E1,3.744179916E1,1.342000008E0
1.326460726E2,-3.442839813E1,3.802740097E1,2.354599953E0
1.326960726E2,-3.224459839E1,3.934499741E1,4.550600052E0
1.327460726E2,-2.841379929E1,4.017459869E1,8.479000092E0
1.327960726E2,-2.424139977E1,4.135799789E1,1.307839966E1
1.328460726E2,-2.071559906E1,4.078459930E1,1.758020020E1
1.328960726E2,-1.805599976E1,4.035759735E1,2.172819901E1
1.329460726E2,-1.499380016E1,4.062599945E1,2.605920029E1
1.329960726E2,-1.113859940E1,4.205339813E1,2.812100029E1
1.330460726E2,-9.967399597E0,4.283419800E1,2.768179893E1
1.330960726E2,-1.143139935E1,4.278540039E1,2.533939934E1
1.331460726E2,-1.510359955E1,4.263899994E1,2.113039970E1
1.331960726E2,-1.873920059E1,4.301720047E1,1.627479935E1
1.332460726E2,-2.214299965E1,4.412739944E1,1.058959961E1
1.332960726E2,-2.474160004E1,4.523759842E1,5.977999687E0
1.333460726E2,-2.723040009E1,4.596960068E1,1.988600016E0
1.333960726E2,-2.938979912E1,4.529859924E1,-2.305799961E0
1.334460726E2,-3.158580017E1,4.429819870E1,-4.099199772E0
1.334960726E2,-3.200059891E1,4.434700012E1,-3.903999805E0
1.335460726E2,-3.034140015E1,4.544499969E1,-1.573799968E0
1.335960726E2,-2.572979927E1,4.545719910E1,1.927599907E0
1.336460726E2,-2.266759872E1,4.560359955E1,6.758800030E0
1.336960726E2,-1.955660057E1,4.516439819E1,1.129720020E1
1.337460726E2,-1.668959999E1,4.507899857E1,1.514019966E1
1.337960726E2,-1.320039940E1,4.579879761E1,1.923939896E1
1.338460726E2,-9.101200104E0,4.753120041E1,2.154520035E1
1.338960726E2,-7.173599720E0,4.867799759E1,2.164279938E1
1.339460727E2,-8.393599510E0,4.859259796E1,1.922719955E1
1.339960727E2,-1.182180023E1,4.783620071E1,1.466440010E1
1.340460727E2,-1.531099987E1,4.800699997E1,9.369600296E0
1.340960727E2,-1.870260048E1,4.871459961E1,3.489199877E0
1.341460727E2,-2.174040031E1,4.942219925E1,-7.075999975E-1
1.341960727E2,-2.526619911E1,4.993460083E1,-4.196799755E0
1.342460719E2,-2.856019974E1,4.948320007E1,-7.807999611E0
1.342960717E2,-3.078059959E1,4.876339722E1,-9.589200020E0
