Unnamed: 0,acc_Acceleration x (m/s^2),acc_Acceleration y (m/s^2),acc_Acceleration z (m/s^2),gyr_Gyroscope x (rad/s),gyr_Gyroscope y (rad/s),gyr_Gyroscope z (rad/s),mag_Magnetic field x (µT),mag_Magnetic field y (µT),mag_Magnetic field z (µT),lin_acc_Linear Acceleration x (m/s^2),lin_acc_Linear Acceleration y (m/s^2),lin_acc_Linear Acceleration z (m/s^2),gyr_magnitude,filtered_gyr_magnitude
1970-01-01 00:03:42.200,3.4265220165,-6.0876398085000005,8.8945708275,2.3069410325,-0.10246962679,-0.64169505235,-14.048299790000002,24.802598949999997,-40.461299895,0.8446893694000001,-0.4976115226000001,0.3972558974999999,2.3967163979196866,
1970-01-01 00:03:42.300,1.8655043542,-6.833303212999999,9.052646159,2.114905834,0.88992810235,-0.3907131850499999,-14.73759985,17.927899840000002,-42.943998335,0.7369976041499999,-2.7057762144999997,1.1498403549999998,2.327542804549773,
1970-01-01 00:03:42.400,-0.228065906095,-0.18843477985,4.395016909,1.01751884795,0.0716218427,-0.03848337385,-14.347199915,8.893799781,-45.28639984,-1.9308934805,1.4712706802,-5.1504814625,1.0207620997804128,
1970-01-01 00:03:42.500,1.3172488807,-1.5771692395,7.990831375,-0.7303442658,-0.500436604,0.05864133686,-14.017799855,0.189100027,-46.725997925,-0.5347452163499999,0.64005601405,-1.8664181233,0.8872870716959207,
1970-01-01 00:03:42.600,1.4201402069999998,-2.522782922,7.947760582000001,-2.081385732,-0.4072060436,0.36895173785,-13.907999515,-5.2581999305,-47.317699435,-0.5302785635,0.6575794816,-0.7402398588500001,2.1526980076592435,
1970-01-01 00:03:42.700,1.261017561,-3.852743626000001,5.7044892315,-2.252193809,0.2699944842449999,0.6582642794,-14.011699675,-5.0569000245,-46.957798005,-0.8358386159000001,1.4498534205,-2.3543705939999997,2.361903011631649,
1970-01-01 00:03:42.800,1.818844318,-10.698609353,9.1615195275,-2.127046466,0.3515426069499999,0.647650823,-14.463099955,0.7685999870000001,-45.7621994,0.283388137835,-3.3973360059999997,1.99263072035,2.2510798434433346,
1970-01-01 00:03:42.900,1.11490578195,-9.3807623365,7.4102723595,-0.97575214515,-0.169128336,0.1718771495,-14.243499755,10.1076998705,-43.93829918,0.459492475,-1.9564001562,2.224328518,1.005106162215316,
1970-01-01 00:03:43.000,1.65478646755,-7.512116909,6.3699929715,0.45164520295,-0.17554222795,0.07872294264,-13.383399965,19.233300210000003,-41.68129921,0.396907389,1.436545133525,1.1195304392,0.4909131948107498,
1970-01-01 00:03:43.100,1.36525487895,-8.338089466,6.391528368,0.8506811857500001,0.0058794054199999,-0.37788538635,-12.413499835,25.01000023,-39.78419876,0.76455438155,-0.7751915457,0.804121017315,0.9308546677188698,
