Unnamed: 0,acc_Acceleration x (m/s^2),acc_Acceleration y (m/s^2),acc_Acceleration z (m/s^2),gyr_Gyroscope x (rad/s),gyr_Gyroscope y (rad/s),gyr_Gyroscope z (rad/s),mag_Magnetic field x (µT),mag_Magnetic field y (µT),mag_Magnetic field z (µT),lin_acc_Linear Acceleration x (m/s^2),lin_acc_Linear Acceleration y (m/s^2),lin_acc_Linear Acceleration z (m/s^2),average_acc_Acceleration x (m/s^2),average_acc_Acceleration y (m/s^2),average_acc_Acceleration z (m/s^2),average_gyr_Gyroscope x (rad/s),average_gyr_Gyroscope y (rad/s),average_gyr_Gyroscope z (rad/s),average_mag_Magnetic field x (µT),average_mag_Magnetic field y (µT),average_mag_Magnetic field z (µT),average_lin_acc_Linear Acceleration x (m/s^2),average_lin_acc_Linear Acceleration y (m/s^2),average_lin_acc_Linear Acceleration z (m/s^2),activity
1970-01-01 00:00:01.100,7.7047395705,-2.132603168,2.895016313,-0.874427855,-0.2309002727,0.2274642512199999,-39.77809906,0.4330999255,-33.507299425,-1.30284047115,0.91745614985,1.0956686138,4.4538056291400006,0.8423333971635001,7.44679306745,-1.0301786297298499,-1.3337162724885,0.15567442811549997,-6.02801974991,-28.13929958855,-40.5460889815,0.23653775752650003,0.36794176701400005,0.48943969601299997,cycling
1970-01-01 00:00:01.200,9.5937235365,-4.319493532,2.2941187025,-0.33924929424,1.101739347,1.07440397145,-45.64019966,6.8014996055,-28.212498665,0.00583314895,-0.5597151518,-0.47638845445,5.443043400420001,0.00835991791349997,6.695521515749999,-1.0343705696338499,-1.1557382933034999,0.23620700426049995,-11.843149697410002,-23.4764597705,-39.4175889015,0.22967416943000002,0.2880222261290001,0.38452231282300003,cycling
1970-01-01 00:00:01.300,7.832755089,-6.039633989,3.679114461,0.3820849508,0.65093410015,1.774816692,-48.275398255,11.669299605,-25.26009941,-0.0439696309999998,-1.1452333925,0.0031840801,6.260147439035,-0.9687791258865002,6.1266877950500005,-0.9905575509473499,-1.0770458962,0.410810055595,-17.796749531910002,-18.362829904999998,-37.9377289775,0.22633529010000003,0.17358494406500005,0.378129047095,cycling
1970-01-01 00:00:01.400,7.431957483,-5.550002575,2.0868403915,-0.2577011883,-0.6420004666000001,1.4315969346500002,-47.57390022,16.341899395,-25.162499425,-1.6644315719999998,1.3559081553,-3.687107086,7.048417984009999,-1.8419051558365003,5.44603443755,-1.008913511424,-1.1210498049150002,0.533857602625,-23.59845951741,-12.804509907,-36.4084590915,0.07752936783000004,0.3744619906350001,0.007412427620000006,cycling
1970-01-01 00:00:01.500,6.387939214499999,-5.140680313000001,3.3750762940000003,0.2678565308499999,-0.9571213125,1.706020057,-45.07900047,21.93559933,-26.675299645000003,-0.4208207129999999,2.178544283,0.8034684656500001,7.56434046035,-2.4878177136865003,4.899214655300001,-0.952975172189,-1.047809220765,0.64826929493,-28.92009955561,-6.730129890500001,-34.945679188,0.04833428863000004,0.748628026285,0.10720059269500001,cycling
1970-01-01 00:00:01.600,4.8665525915,-9.3004529465,2.7297619585,0.5845044702,-0.0551289617999999,1.601717889,-41.80939865,27.413398745,-27.98069954,0.497040510095,-0.95377922065,3.91350352785,7.7077453137,-3.4735858633465,4.3800469102,-0.738804485269,-0.787160687095,0.789833148518,-33.514009403260005,-0.23790004700000048,-33.529869175,0.05214505197950005,0.7848827660350001,0.58394146558,cycling
1970-01-01 00:00:01.700,5.624329567,-10.1575322155,2.772982359,0.13240114368,-0.4270585773000001,0.1963110379949999,-38.576400755,32.110399245,-28.52970028,1.17779064175,-3.1293759347499996,-0.8165732025999999,7.57177317145,-4.491193522484499,3.80392996685,-0.48521888095099996,-0.613412819725,0.8045087519524999,-37.1123994816,6.364129753,-32.0762393955,-0.014397120445499945,0.44262445569500014,0.4763342380200001,cycling
1970-01-01 00:00:01.800,5.182554722,-6.763911247499999,2.708376169,0.0378725305199999,-0.303667441,0.5727456659,-36.41699982,35.331199645,-28.261300085,-0.2567946910999999,0.5334625246,-0.96660989535,7.30530247695,-5.1488458542095,3.3247523010999998,-0.270223552599,-0.474475610175,0.8290419052764999,-39.605469512,12.630049628999998,-30.545139407999994,-0.06329855915549994,0.3268318951550001,0.25180283184,cycling
1970-01-01 00:00:01.900,3.5808589455,-8.445766449,2.4065814015000004,0.12873606015,-0.0834570094035,0.37750361115,-34.403999330000005,37.52719879,-28.07829952,-0.44339692595,0.2336697578605,0.13129532338,6.70437495715,-5.906338709425,2.9165517033,-0.03561239488400002,-0.29222933806535,0.8750463403265,-40.901109504,18.180439443,-29.082969474499997,-0.27649737595049995,0.16649445894105006,0.16528527138300003,cycling
1970-01-01 00:00:02.000,4.1051864625,-5.493920803,3.0016463995,0.47829341145,0.0923906490449999,0.103004116585,-32.98880005,38.667900085,-28.16979885,0.254088997835,2.8689596651,0.57297360922,6.2310597182,-6.33439972385,2.79495144495,0.05403707601099998,-0.08542699451085001,0.906558422695,-41.054219626999995,22.8231494371,-27.9837494845,-0.21975007055699997,0.22998968360105004,0.057341498160000025,cycling
1970-01-01 00:00:02.100,3.0732816455,-7.97767067,3.7903807165,0.4465293548949999,0.805325806,0.3930038586,-31.860300065,38.7166996,-28.822499275,-0.1684230565999999,-0.9103732108,0.4310933354,5.7679139257,-6.91890647405,2.8844878853000004,0.18613279700049995,0.018195613359149997,0.9231123834330001,-40.262439727499995,26.65150940455,-27.515269469500005,-0.10630832910199994,0.04720674753605003,-0.009116029679999976,cycling
1970-01-01 00:00:02.200,2.7693932055,-10.05464077,4.0585263970000005,-0.7695148289,0.7257628961,2.277009547,-29.39589882,38.332399370000005,-30.615899085,-0.06570410725,-0.1202740667,-0.6030743122,5.0854808926,-7.49242119785,3.06092865475,0.14310624353449997,-0.019402031730850013,1.0433729409880002,-38.6380096435,29.804599381000003,-27.7556095115,-0.11346205472199997,0.09115085604605003,-0.021784615454999972,cycling
1970-01-01 00:00:02.300,0.7416255178,-8.306982994,2.5310082584,0.15683503727,0.4638621211,0.18172706478,-24.82089901,38.38119888,-32.47029877,0.5805019140000003,-1.76381540295,-0.2427563664999998,4.376367935479999,-7.71915609835,2.94611803449,0.12058125218149995,-0.038109229635850006,0.884063978266,-36.292559719,32.475789308500005,-28.4766294475,-0.051014900221999934,0.02929265500105005,-0.04637866011499995,cycling
1970-01-01 00:00:02.400,0.2506481707,-8.613413810499999,3.2935707565000003,0.076661333445,0.3386384584,0.011224318295,-19.70909977,38.35680008,-34.336900709999995,0.0435245186,0.66308927535,-0.3299342394,3.6582370042499996,-8.0254972219,3.06679107099,0.15401750435599995,0.05995466286415001,0.7420267166305,-33.506079674,34.677279377,-29.394069576,0.11978070883800003,-0.039989232993949964,0.2893386245450001,cycling
1970-01-01 00:00:02.500,-0.0761216692849999,-9.733853341,3.615555048,0.18249062075,0.1786728166199999,0.1579040177,-15.042600155,38.655700685,-35.373899460000004,-0.28374605625,-0.34331035614,0.0503602028,3.0118309158715,-8.4848145247,3.09083894639,0.14548091334599997,0.17353407577615,0.5872151127005,-30.5024396425,36.34928951249999,-30.2639295575,0.13348817451300002,-0.29217469690794995,0.21402779826000007,cycling
1970-01-01 00:00:02.600,-0.08554340713,-9.089735031,4.235744715,0.0907871723399999,0.050929389895,0.025808297095,-11.25449991,39.02779961,-35.764299394999995,-0.026548028,0.2542085647615,0.27988827228,2.5166213160085,-8.46374273315,3.2414372220400005,0.09610918355999996,0.18413991094565,0.42962415351,-27.4469497685,37.510729598999994,-31.042289543,0.08112932070350003,-0.17137591836679994,-0.14933372729699995,cycling
1970-01-01 00:00:02.700,1.0899307135000005,-5.6626146435,3.352344513,-0.21524730882,0.325581587855,-0.18707197905,-9.5647997855,38.48489952,-36.270599364999995,-0.67959651345,-1.0898222924,-0.4379352331499999,2.0631814306585,-8.01425097595,3.29937343744,0.06134433830999997,0.25940392746115,0.3912858518055001,-24.54578967155,38.148179626499996,-31.8163794515,-0.10460939481649997,0.03257944586820001,-0.11146993035199992,cycling
1970-01-01 00:00:02.800,0.16331015525,-8.4266240605,4.653441905999999,0.3807105570999999,-0.1836359603099999,-1.461604774,-8.7046999935,38.08229828,-36.636600495,0.0492988675999999,3.848805666,-0.0902323723,1.5612569739835,-8.18052225725,3.49388001114,0.09562814096799996,0.27140707553015,0.18785080781550004,-21.774559688900002,38.42328949,-32.6539094925,-0.0740000389465,0.3641137600082,-0.023832178046999934,cycling
1970-01-01 00:00:02.900,1.482503176,-9.7888874995,4.6331026555,0.2706053257,-0.4534013867,0.5195255876,-9.192699909,37.435699465,-36.892799375,0.50373840332,-1.8909931182,1.12205112,1.3514213970335,-8.3148343623,3.7165321365400006,0.10981506752299997,0.23441263780049998,0.20205300546050003,-19.253429746800002,38.4141395575,-33.535359478000004,0.020713493980500014,0.15164747240215,0.07524340161500007,cycling
1970-01-01 00:00:03.000,0.48768717035,-7.8293156625,4.3362431525,0.4287384152,-0.0240521114349999,0.4179722369,-10.0222997655,36.600000385,-37.29540062,-0.52084183692,1.488194704,-0.145969390865,0.9896714678185001,-8.54837384825,3.84999181184,0.10485956789799997,0.22276836175249998,0.23354981749200002,-16.95677971835,38.207349587500005,-34.447919655,-0.056779589494999984,0.01357097629215005,0.003349101606500077,cycling
1970-01-01 00:00:03.100,1.0060323922,-8.6516985895,4.33863616,0.2060845940999999,-0.03191676922,0.30328565835,-10.78480005,35.501998900000004,-37.8382988,0.42229571945,0.0500602722,-0.177160978315,0.7829465424885,-8.6157766402,3.90481735619,0.08081509181849997,0.1390441042305,0.22457799746700005,-14.84922971685,37.8858795175,-35.34949960749999,0.002292288110000007,0.10961432459215006,-0.057476329764999924,cycling
1970-01-01 00:00:03.200,-0.18260228635,-7.847261906,3.7028930185,-0.35108447075,-0.01664558798,0.46057881415,-11.26060009,34.21489906,-38.35679817,-0.625832975115,0.8755009171999999,-0.6908617019500001,0.4877469933035001,-8.3950387538,3.86925401834,0.12265812763349997,0.06480325582250002,0.042934924182000025,-13.03569984385,37.4741294865,-36.123589515999996,-0.053720598676499996,0.20919182298215003,-0.06625506873999994,cycling
1970-01-01 00:00:03.300,1.0682457685,-8.748608589,3.726970911,-0.8121214508999999,-0.149657581,0.27625567465,-10.58349991,33.861099245,-38.31410027,0.8493138103,0.3497743607,0.04557144645,0.5204090183735001,-8.4392013133,3.9888502836,0.025762478816499977,0.00345128561250001,0.05238778516900002,-11.611959933849999,37.022119523,-36.707969666,-0.026839409046500017,0.42055079934714995,-0.03742228744499996,cycling
1970-01-01 00:00:03.400,-0.3693919927,-10.4330058075,3.2923742535,-0.90329039095,-0.14813045787,-0.191500615315,-9.949099542,34.64800072,-37.075798035,-0.3397651873599999,-0.5386400223000001,-0.29085946085,0.4584050020335001,-8.621160513,3.9887306333,-0.07223269362300003,-0.04522560601449999,0.032115291808000025,-10.63595991105,36.651239587000006,-36.9818593985,-0.06516837964250002,0.30037786958215,-0.03351480958999996,cycling
1970-01-01 00:00:03.500,-0.0855433941,-9.6931748415,3.325873971,-0.1037676855849999,-0.05566345716,-0.4148416519,-10.0100994105,36.31329918,-34.99569893,-0.4990036187999999,-0.41278123865,1.0339419844,0.4574628295520001,-8.617092663049998,3.9597625256,-0.10085852425650002,-0.06865923339249999,-0.02515927515199997,-10.1327098366,36.41699943650001,-36.9440393455,-0.08669413589750001,0.29343078133115,0.06484336857000003,cycling
