"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.950855735E1,-5.220145226E0,-4.587163448E0,-6.677562237E0
3.955855735E1,-3.284287453E0,9.527342796E0,-4.576917648E0
3.960855735E1,-8.101951599E0,9.869048119E0,-8.837003708E0
3.965855735E1,-4.433952808E0,1.023258400E1,-8.325972557E0
3.970855735E1,3.215937614E-1,9.993875504E0,2.561895752E1
3.975855735E1,1.245605946E0,1.390141010E0,-8.925598145E0
3.980855735E1,-5.607880592E0,-5.331313133E0,-1.019690037E1
3.985855735E1,-2.174561501E0,-1.995544052E1,-5.661874771E0
3.990855735E1,1.721394539E0,-1.197266865E1,5.276733637E-2
3.995855735E1,9.734182358E0,-1.647996902E1,6.827237129E0
4.000855735E1,6.384287834E0,4.767646790E-1,6.451463699E0
4.005855735E1,1.481529474E-1,1.032259750E1,5.924625397E0
4.010855735E1,3.509619713E0,1.062204075E1,9.013759613E0
4.015855735E1,1.891496539E0,1.045109272E1,2.006135464E0
4.020855735E1,-1.280584335E-1,7.387390137E-1,7.742154121E0
4.025855735E1,6.603821278E0,-2.357258606E1,-3.172480464E-1
4.030855735E1,6.845721722E0,-1.938858032E1,5.118768692E0
4.035855735E1,-3.215029955E0,-1.380070400E1,-5.042580128E0
4.040855735E1,-2.353091240E0,2.534294605E0,-6.349381447E0
4.045855735E1,-4.524990559E0,9.455848694E0,-8.407485008E0
4.050855735E1,1.696204424E0,1.435819340E1,-1.075041962E1
4.055855735E1,2.266607761E0,1.041608238E1,-2.425341129E0
4.060855735E1,-2.992128849E0,-4.729594231E0,1.324537468E1
4.065855735E1,-1.063865471E1,-9.746482849E0,-2.707787514E0
4.070855735E1,1.017994881E-1,-2.813449860E0,-3.389246464E0
4.075855735E1,-8.760142326E-1,-1.174046993E1,-5.627267361E0
4.080855735E1,1.274185181E1,-1.314377975E1,-5.191885948E0
4.085855735E1,1.246751118E1,-5.600633621E0,2.127711678E1
4.090855735E1,4.168699741E0,5.969257355E0,3.261273861E0
4.095855735E1,3.330006361E0,9.740969658E0,7.415527344E0
4.100855735E1,2.621788025E0,1.455142212E1,4.920162678E0
4.105855735E1,2.134907484E0,7.954162121E0,5.750917196E-1
4.110855735E1,-4.846189022E-1,-1.745654297E1,1.075729656E1
4.115855735E1,-4.892098427E0,-2.896074104E1,-1.379575253E0
4.120855735E1,4.667289257E0,-1.905088425E-1,-3.318345308E0
4.125855735E1,5.729479790E-1,5.574792862E0,-1.087808371E0
4.130855735E1,-3.366758347E0,7.133043289E0,-5.519909859E0
4.135855735E1,-7.079422474E-2,1.536263657E1,-7.973001480E0
4.140855735E1,-1.648959398E0,1.115453529E1,2.943884850E0
4.145855735E1,-7.173715115E0,-2.119238377E0,-8.190984726E0
4.150855735E1,-7.106880665E0,-4.472212791E0,-1.185014248E1
4.155855735E1,-2.247034311E-1,-1.825580788E1,-1.543232918E0
4.160855735E1,9.674354553E0,-7.414266586E0,5.071029663E0
4.165855735E1,9.353049278E0,-4.500646591E0,8.114876747E0
4.170855735E1,5.116518736E-1,4.768913269E0,2.887027264E0
4.175855735E1,2.512313843E0,1.046698570E1,3.041977167E0
4.180855735E1,7.761054993E0,1.544686317E1,6.475674629E0
4.185855735E1,-1.424357533E0,5.229227066E0,2.804248333E0
4.190855735E1,-2.284900665E0,-1.546630478E1,6.843167782E0
4.195855735E1,2.740822315E0,-3.128213882E1,-2.347881079E0
4.200855735E1,-5.509324074E-1,-1.206735420E1,1.068600416E0
4.205855735E1,-1.825318336E-1,1.513715744E0,-3.972780704E-1
4.210855735E1,-3.941978455E0,8.322697639E0,-5.644886494E0
4.215855735E1,-2.561573505E0,1.306051445E1,-9.971976280E0
4.220855735E1,-2.028481722E0,1.241330242E1,-5.722284794E0
4.225855735E1,5.082762241E-1,3.306502342E0,1.422780228E1
4.230855735E1,-5.438094139E0,-7.937198162E0,-1.073977470E1
4.235855735E1,-6.220243454E0,-1.963361359E1,-9.099605083E-1
4.240855735E1,4.660196781E0,-3.047127724E0,-1.343830824E-1
4.245855735E1,1.030505753E1,-8.546360016E0,4.358760834E0
4.250855735E1,2.881836414E0,-3.090415001E0,1.062706184E1
4.255855735E1,-1.569720864E0,6.008103848E0,7.485934258E0
4.260855735E1,2.054345369E0,8.600587845E0,3.662007332E0
4.265855735E1,6.007006168E0,1.553098297E1,4.477556229E0
4.270855735E1,1.301054001E0,6.011688232E0,3.435424328E0
4.275855735E1,5.347178459E0,-1.322477436E1,7.280869961E0
4.280855735E1,9.160313606E-1,-3.396779633E1,-3.928895950E0
4.285855735E1,-5.801205635E-1,-9.173579216E0,-1.928624153E0
4.290855735E1,1.906538010E0,4.080362797E0,-4.805474758E0
4.295855735E1,-6.304032326E0,8.024065018E0,-5.941094875E0
4.300855735E1,-5.241399288E0,1.037979889E1,-6.527880669E0
4.305855735E1,-2.305467606E0,1.261666679E1,-7.950325012E0
4.310855735E1,2.067387104E0,3.493036270E0,1.796893120E1
4.315855735E1,-6.569577217E0,5.419553757E0,-2.698552132E0
4.320855735E1,-6.972394943E0,-2.183180237E1,-1.342513943E1
4.325855735E1,7.416789532E0,-1.970007706E1,-1.093514442E0
4.330855735E1,1.467420578E1,-1.768519592E1,-7.746665001E0
4.335855735E1,2.980563641E0,-1.009062767E0,-1.259782314E-1
4.340855735E1,-5.394146442E0,1.096964645E1,1.506537437E1
4.345855735E1,5.032492161E0,6.472869873E0,3.651264429E0
4.350855735E1,2.150932789E0,1.000355434E1,1.080532074E-1
4.355855735E1,3.120022058E0,1.092335701E1,6.029723167E0
4.360855735E1,1.039578247E1,-1.701497078E0,6.069075465E-1
4.365855735E1,7.412877083E0,-5.551026154E1,-5.599784851E-2
4.370855735E1,-3.338568926E0,-1.513058662E1,-3.502791643E0
4.375855735E1,-1.703519821E-1,5.416485310E0,-5.442255020E0
4.380855735E1,-4.176895142E0,7.950985432E0,-4.862451553E0
4.385855735E1,-6.205903530E0,7.911289215E0,-4.967345238E0
4.390855735E1,-2.828276634E0,1.240995693E1,-7.371698380E0
4.395855735E1,4.336251259E0,5.089808941E0,3.008131790E1
4.400855735E1,-5.898634911E0,5.571498871E0,-6.333136559E0
4.405855735E1,-1.091571712E1,-2.368618393E1,-1.500829887E1
4.410855735E1,3.140865326E0,-1.697025108E1,3.350795507E-1
4.415855735E1,2.337365532E1,-1.695004272E1,-8.732231140E0
4.420855735E1,8.906411171E0,7.040443420E-1,1.332692623E0
4.425855735E1,-4.884923458E0,7.271684647E0,9.797930717E0
4.430855735E1,2.769291401E0,8.655950546E0,3.273318291E0
4.435855735E1,2.036078691E0,1.453984451E1,3.074475050E0
4.440855735E1,2.130420446E0,1.006716919E1,2.960580587E0
4.445855735E1,1.193883991E1,-9.006679535E0,3.605273247E0
4.450855735E1,1.995520115E0,-5.277042389E1,-1.361407399E0
4.455855735E1,-5.974375725E0,-1.045345688E1,-6.265942097E0
4.460855735E1,-3.358459949E0,7.529871941E0,-5.421991825E0
4.465855735E1,-7.656145096E0,9.430367470E0,-5.987355232E0
4.470855735E1,-4.163912296E0,1.059970570E1,-4.491685867E0
4.475855735E1,-2.450656652E0,1.020040703E1,-1.558082700E0
4.480855735E1,-4.182142258E0,6.055401802E0,-1.301580238E1
4.485855735E1,-5.632056713E0,3.809229136E0,-7.318112373E0
4.490855735E1,-2.405315876E0,-3.095005798E1,-1.130830193E1
4.495855735E1,9.720020294E0,-1.649856186E1,-8.136945963E-1
4.500855735E1,2.734121513E1,-3.837328911E0,6.121195602E1
4.505855735E1,-1.556070805E0,1.887383938E0,8.434521675E0
4.510855735E1,-1.083357096E0,1.342989063E1,1.316834736E1
4.515855735E1,4.060831547E0,8.461525917E0,2.993710756E0
4.520855735E1,2.491894245E0,1.426715279E1,1.004932499E1
4.525855735E1,4.438399315E0,3.331334591E0,2.796214342E0
4.530855735E1,1.648883057E1,-2.006087494E1,4.510662079E0
4.535855735E1,-8.648042679E-1,-3.284728241E1,5.107448578E0
4.540855735E1,-2.021455288E0,-1.508747578E0,-7.035425186E0
4.545855735E1,-3.183402300E0,8.819718361E0,-3.858314753E0
4.550855735E1,-7.775174618E0,7.900181293E0,-6.204168320E0
4.555855735E1,-3.593196869E0,1.231033230E1,-4.660342216E0
4.560855735E1,-1.678471327E0,8.908492088E0,1.610580826E1
4.565855735E1,-4.446845531E0,6.051665783E0,-1.842917061E1
4.570855735E1,-7.611777306E0,-1.484873772E0,-7.708905697E0
4.575855735E1,-3.558118343E0,-2.602743912E1,-4.088599682E0
4.580855735E1,1.411496544E1,-1.509436607E1,-9.271569252E0
4.585855735E1,2.738425827E1,-1.512324333E0,3.678816223E1
4.590855735E1,9.189637899E-1,2.573437691E0,9.240665436E0
4.595855735E1,-1.064643264E0,1.336308861E1,1.469850445E1
4.600855735E1,2.555700779E0,9.548410416E0,2.912953377E0
4.605855735E1,2.549405575E0,1.572884655E1,8.317647934E0
4.610855735E1,2.679390907E0,6.393413067E0,3.906663656E0
4.615855735E1,1.769121361E1,-1.876615143E1,7.358113289E0
4.620855735E1,4.205692768E0,-4.425307465E1,2.508844376E0
4.625855735E1,-2.313934326E0,-1.970251560E0,-5.827807903E0
4.630855735E1,-6.795352459E0,8.411569595E0,-3.805635452E0
4.635855735E1,-9.658730507E0,8.386946678E0,-5.806409836E0
4.640855735E1,-4.603790760E0,1.152686882E1,-3.441533566E0
4.645855735E1,-1.030192137E0,1.179158211E1,8.203500748E0
4.650855735E1,-5.478799820E0,5.029818535E0,-1.466609573E1
4.655855735E1,-7.215975285E0,-2.793103218E0,-8.516363144E0
4.660855735E1,-3.097311258E0,-2.515840912E1,-5.127840042E0
4.665855735E1,1.183763695E1,-1.793276596E1,-2.633789778E0
4.670855735E1,2.155835342E1,6.196908951E-1,8.535589218E0
4.675855735E1,-6.049370766E-1,3.898245811E0,7.998301983E0
4.680855735E1,-3.519178391E0,1.365616608E1,1.457487106E1
4.685855735E1,3.928327084E0,8.456729889E0,3.179357052E0
4.690855735E1,1.525316358E0,1.348303986E1,5.634626389E0
4.695855735E1,2.501749039E0,1.115608597E1,4.968547344E0
4.700855735E1,1.628529549E1,-1.400981045E1,4.384854317E0
4.705855735E1,1.935050488E0,-5.707022095E1,2.617525339E0
4.710855735E1,-4.379202843E0,-7.765535831E0,-5.408635616E0
4.715855735E1,-4.322408199E0,8.949327469E0,-4.103981972E0
4.720855735E1,-7.975862026E0,1.073995399E1,-6.896933079E0
4.725855735E1,-4.745505333E0,1.288092327E1,-5.324447632E0
4.730855735E1,-2.583906889E0,1.234078217E1,-3.903287172E0
4.735855735E1,2.611943007E0,4.263687134E-2,1.216006279E0
4.740855735E1,-5.594910622E0,6.527818680E0,-6.819019318E0
4.745855735E1,-5.462668419E0,-3.420376205E1,-1.472545624E1
4.750855735E1,5.762170792E0,-1.443965721E1,-1.481243610E0
4.755855735E1,2.216628647E1,-1.535679340E1,2.578970432E0
4.760855735E1,5.516518593E0,-9.896373749E-2,8.131926537E0
4.765855735E1,1.588737369E0,7.301589966E0,2.979298592E0
4.770855735E1,4.902445316E0,8.581400871E0,4.571804523E0
4.775855735E1,4.428600073E-1,1.315977097E1,4.915111065E-1
4.780855735E1,1.289544702E0,1.353690815E1,4.338562489E0
4.785855735E1,7.756588936E0,-3.759984970E-1,7.740766406E-1
4.790855735E1,9.188130379E0,-6.502886200E1,-1.080626678E1
4.795855735E1,-2.487262487E0,-1.153661537E1,-2.478500605E0
4.800855735E1,-3.154327869E0,7.545754910E0,-3.571636915E0
4.805855735E1,-7.428801537E0,9.100566864E0,-5.675898552E0
4.810855735E1,-6.479578972E0,1.096398640E1,-5.215733528E0
4.815855735E1,-3.988656044E0,1.179136848E1,-5.665719986E0
4.820855735E1,1.672919035E0,2.773551464E0,9.452532768E0
4.825855735E1,-6.775671482E0,3.571366310E0,-5.917654991E0
4.830855735E1,-7.876712799E0,-3.084164810E1,-1.465380669E1
4.835855735E1,1.051137733E1,-1.683616257E1,2.724879026E0
4.840855735E1,3.541870880E1,-1.722129059E1,7.862384796E1
4.845855735E1,3.879051924E0,1.730720997E0,-5.535173416E-1
4.850855735E1,-6.085095882E0,1.334558201E1,1.065040112E1
4.855855735E1,4.703768253E0,8.075886726E0,3.574964523E0
4.860855735E1,2.126469612E0,1.341007423E1,5.912856102E0
4.865855735E1,6.129792929E-1,9.131718636E0,4.657573223E0
4.870855735E1,1.301797295E1,-7.197521210E0,4.664997458E-1
4.875855735E1,1.050849915E1,-5.218888855E1,-6.419885159E0
4.880855735E1,-3.004953623E0,-1.177862167E1,-2.097156763E0
4.885855735E1,-2.766683102E0,6.283686161E0,-4.768409729E0
4.890855735E1,-7.168322563E0,8.147955894E0,-6.278262138E0
4.895855735E1,-6.479223251E0,1.099466133E1,-6.831250191E0
4.900855735E1,-3.298636913E0,1.181054497E1,-4.794388771E0
4.905855735E1,1.230964661E-1,1.716281414E0,2.163286686E0
4.910855735E1,-7.395664692E0,-2.247147560E-1,-6.154030800E0
4.915855735E1,-7.236078262E0,-2.386952782E1,-8.574587822E0
4.920855735E1,6.467141151E0,-1.462782097E1,-1.611636758E0
4.925855735E1,3.604563904E1,-5.531090736E0,4.109166718E1
4.930855735E1,1.507641315E0,2.434935570E0,1.253173542E1
4.935855735E1,-2.277757645E0,1.080045033E1,8.174313545E0
4.940855735E1,2.808406353E0,8.332874298E0,3.575344086E0
4.945855735E1,1.166656971E0,1.535395050E1,4.821716785E0
4.950855735E1,-7.375478745E-3,8.613653183E0,5.303300858E0
4.955855735E1,1.350666428E1,-1.689135742E1,1.040166092E1
4.960855735E1,6.486011028E0,-4.380725479E1,4.616795063E0
4.965855735E1,-3.911637068E0,-5.132930756E0,-5.898481369E0
4.970855735E1,-4.943218231E0,9.514410019E0,-3.911275864E0
4.975855735E1,-8.393975258E0,9.223594666E0,-7.478644371E0
4.980855735E1,-5.719023705E0,1.299143982E1,-6.353314400E0
4.985855735E1,-2.311492443E0,1.151339912E1,1.006537151E1
4.990855735E1,-3.746847153E0,4.382071972E0,-1.759490395E1
4.995855735E1,-9.614001274E0,-7.322741985E0,-9.703941345E0
5.000855735E1,-1.853599548E-1,-2.345136261E1,2.454674244E0
5.005855735E1,1.386793423E1,-1.530986214E1,-7.058998585E0
5.010855735E1,2.259901810E1,-3.412096024E0,2.802383995E1
5.015855735E1,1.060299039E0,2.456815720E0,5.580093384E0
5.020855735E1,6.539480090E-1,1.273337078E1,1.151911640E1
5.025855735E1,3.106409311E0,9.755272865E0,1.975914717E0
5.030855735E1,8.386687040E-1,1.386970520E1,7.591092110E0
5.035855735E1,4.052394867E0,4.024615288E0,1.735605240E0
5.040855735E1,1.888350105E1,-2.512287521E1,8.528231621E0
5.045855735E1,-2.496027946E-1,-3.238781738E1,3.048346996E0
5.050855735E1,-1.923993587E0,1.957416534E-1,-6.295618534E0
5.055855735E1,-3.562739611E0,1.094138050E1,-5.446105480E0
5.060855735E1,-6.677083015E0,9.678013802E0,-1.036785221E1
5.065855735E1,-4.539710045E0,1.197454643E1,-5.457887650E0
5.070855735E1,7.075095177E-1,2.117944717E0,2.550045204E1
5.075855735E1,-6.439513206E0,7.477654457E0,-1.962562180E1
5.080855735E1,-8.922540665E0,-1.038868523E1,-9.287006378E0
5.085855735E1,4.549052238E0,-2.357375336E1,-7.679773331E0
5.090855735E1,1.955289459E1,-2.100323868E1,-1.630991173E1
5.095855735E1,1.251986408E1,1.441602707E0,-2.604086399E0
5.100855735E1,-3.792484760E0,7.851386070E0,7.989087105E0
5.105855735E1,3.764429092E0,1.210246372E1,5.320292950E0
5.110855735E1,1.828138351E0,9.276933670E0,2.557973862E0
5.115855735E1,6.333284378E-1,1.176315498E1,5.022893906E0
5.120855735E1,9.821326256E0,-1.951894760E-1,8.661962152E-1
5.125855735E1,1.288961601E1,-3.421398926E1,2.871212482E0
5.130855735E1,-3.472489834E0,-2.570346451E1,4.629826546E-1
5.135855735E1,-1.277612686E0,3.906594753E0,-6.324028492E0
5.140855735E1,-2.741383076E0,1.154337120E1,-3.387113333E0
5.145855735E1,-6.506164551E0,8.283680916E0,-6.935752869E0
5.150855735E1,-1.781129003E0,1.310274506E1,-9.337141037E0
5.155855735E1,-1.325510979E0,9.870704651E0,-3.911345959E0
5.160855735E1,-8.706910133E0,1.052541256E0,2.193372154E1
5.165855735E1,-1.024668598E1,-1.677711678E1,-1.147731972E1
5.170855735E1,3.305326462E0,-2.164505577E1,2.776485682E0
5.175855735E1,1.559157753E1,-1.300386333E1,-5.127017021E0
5.180855735E1,1.670848846E1,4.999065399E-1,7.353823662E0
5.185855735E1,-1.460473061E0,2.358390808E0,9.608549118E0
5.190855735E1,1.060950875E0,1.159967422E1,1.478621292E1
5.195855735E1,2.095487833E0,9.320408821E0,1.944840431E0
5.200855735E1,1.083357692E0,1.397686291E1,4.168282986E0
5.205855735E1,7.854874611E0,3.940477371E-1,1.751435280E0
5.210855735E1,1.677252579E1,-3.683524704E1,3.006052256E0
5.215855735E1,-9.739975929E-1,-2.525086021E1,3.003540039E-1
5.220855735E1,-2.430073261E0,4.647500515E0,-5.646105766E0
5.225855735E1,-7.129480839E0,9.914091110E0,-6.422076225E0
5.230855735E1,-8.915988922E0,9.789438248E0,-7.410442829E0
5.235855735E1,-4.599056244E0,1.201813793E1,-3.483171225E0
5.240855735E1,3.353902817E0,3.611315250E0,1.638056564E1
5.245855735E1,-3.639664888E0,6.503291130E0,-1.147909927E1
5.250855735E1,-5.031870842E0,-3.872979355E1,-1.469549656E1
5.255855735E1,6.839608192E0,-1.800979424E1,3.964267731E0
5.260855735E1,2.447556305E1,-1.205252171E1,5.471258545E1
5.265855735E1,4.908687592E0,1.127573013E0,-1.178542852E0
5.270855735E1,-5.192179680E0,1.031497955E1,1.190483665E1
5.275855735E1,6.747234821E0,6.910084724E0,6.964075089E0
5.280855735E1,1.934161186E0,9.282050133E0,3.092140436E0
5.285855735E1,-2.395113230E0,1.086591625E1,4.403125763E0
5.290855735E1,1.204179001E1,-1.997110367E0,-3.796562433E0
5.295855735E1,4.674192429E0,-6.245341492E1,-1.027543545E-1
5.300855735E1,-4.038425446E0,-1.629870033E1,-6.948554039E0
5.305855735E1,-1.383557796E0,6.161594868E0,-6.642372131E0
5.310855735E1,-2.912414074E0,1.036622047E1,-8.509881973E0
5.315855735E1,-7.341581345E0,9.729496956E0,-9.965316772E0
5.320855735E1,-5.751361847E0,1.064287090E1,-6.457684517E0
5.325855735E1,-3.587164879E-1,-6.005005836E-1,1.806833267E1
5.330855735E1,-5.956356525E0,9.327317238E0,-9.823009491E0
5.335855735E1,-6.961138725E0,-1.072745705E1,-1.059089279E1
5.340855735E1,7.417649269E0,-2.355172729E1,4.817669392E-1
5.345855735E1,2.097533798E1,-1.865527153E1,-4.532930374E0
5.350855735E1,1.433899307E1,1.203838348E0,1.775367928E1
5.355855735E1,2.182360888E-1,5.324099541E0,4.189259529E0
5.360855735E1,3.450803995E0,9.418950081E0,7.049979687E0
5.365855735E1,2.154142857E0,1.296072197E1,4.216365814E-1
5.370855735E1,5.822455883E0,1.614152145E1,3.439905643E0
5.375855735E1,5.011352539E0,3.430638790E0,7.614573240E-1
5.380855735E1,1.572068024E1,-2.862652588E1,7.670705318E0
5.385855735E1,-5.586633682E-1,-2.699553680E1,2.224442959E0
5.390855735E1,-2.213855982E0,2.521411896E0,-4.722486973E0
5.395855735E1,-5.243801117E0,8.479839325E0,-5.129477978E0
5.400855735E1,-7.509117603E0,9.055809021E0,-7.037513733E0
5.405855735E1,-3.339164972E0,1.320796776E1,-5.958659172E0
5.410855735E1,2.841484070E0,6.902569771E0,2.162396622E1
5.415855735E1,-7.598431110E0,7.566628456E0,-9.985521317E0
5.420855735E1,-9.156288147E0,-2.077204895E1,-6.258085728E0
5.425855735E1,4.699968338E0,-2.300210381E1,-3.330305338E0
5.430855735E1,2.008470726E1,-1.787690735E1,-4.340494156E0
5.435855735E1,1.510327911E1,2.362383842E0,-1.156999588E0
5.440855735E1,-2.692835808E0,5.555102825E0,1.137770844E1
5.445855735E1,3.000835180E0,1.189016533E1,7.660519600E0
5.450855735E1,2.293046474E0,9.527028084E0,2.963711262E0
5.455855735E1,-1.410112739E0,1.279212952E1,5.915788174E0
5.460855735E1,6.397782326E0,2.118947029E0,-1.636537760E-1
5.465855735E1,1.751588821E1,-3.391734314E1,9.076251984E0
5.470855735E1,1.580091953E0,-2.878214264E1,-8.981070518E-1
5.475855735E1,-2.005607605E0,4.906644821E-1,-6.596940517E0
5.480855735E1,-4.551250935E0,9.165763855E0,-3.762658119E0
5.485855735E1,-8.745622635E0,8.223956108E0,-5.968803406E0
5.490855735E1,-4.306168556E0,1.220821857E1,-4.395382881E0
5.495855735E1,1.548866987E0,9.232757568E0,2.668406296E1
5.500855735E1,-7.016909599E0,7.109574318E0,-9.406652451E0
5.505855735E1,-8.836017609E0,-1.197794914E1,-6.581049442E0
5.510855735E1,2.697549343E0,-2.533806992E1,-8.756672859E0
5.515855735E1,2.024897194E1,-1.831740570E1,-1.319233418E1
5.520855735E1,1.786864090E1,6.089119434E0,4.084800243E0
5.525855735E1,-1.463263392E0,3.861200333E0,5.511279106E0
5.530855735E1,-1.860955238E0,1.177567005E1,1.159862900E1
5.535855735E1,3.657505035E0,8.911919594E0,2.401318550E0
5.540855735E1,1.329769135E0,1.336681175E1,3.159999132E0
5.545855735E1,6.147450447E0,4.487036228E0,1.427239537E0
5.550855735E1,2.005094528E1,-2.972153854E1,5.814358711E0
5.555855735E1,3.210152149E0,-3.149240494E1,2.107312918E0
5.560855735E1,-1.881244659E0,6.356906891E-2,-5.812437534E0
5.565855735E1,-5.675049305E0,7.785947323E0,-6.531765461E0
5.570855735E1,-8.227846146E0,9.956191063E0,-1.011438560E1
5.575855735E1,-5.337132454E0,1.305850792E1,-6.197536469E0
5.580855735E1,6.422867775E-1,8.548134804E0,2.532877350E1
5.585855735E1,-5.919936180E0,7.085202217E0,-1.605665970E1
5.590855735E1,-6.664251328E0,7.040386200E-1,-7.406690598E0
5.595855735E1,-7.949151993E-1,-2.439918518E1,-9.802092552E0
5.600855735E1,1.748080635E1,-2.221789932E1,5.483118534E0
5.605855735E1,2.779931259E1,-1.038700104E0,1.755717278E1
5.610855735E1,2.335721254E-1,3.847754002E0,5.374272823E0
5.615855735E1,-4.231772423E0,1.324657345E1,1.167668056E1
5.620855735E1,3.831518650E0,1.094067383E1,3.462343216E0
5.625855735E1,3.715734005E0,1.558668900E1,7.080911636E0
5.630855735E1,4.347486496E0,9.485668182E0,4.493899345E0
5.635855735E1,1.624909019E1,-1.684548759E1,8.285591125E0
5.640855735E1,2.824367523E0,-5.336850739E1,5.648533821E0
5.645855735E1,-9.258246422E-1,-2.790748596E0,-5.980648994E0
5.650855735E1,-2.449358702E0,1.074748421E1,-4.727746487E0
5.655855735E1,-7.449989319E0,7.543823242E0,-8.888643265E0
5.660855735E1,-6.776834011E0,1.371385002E1,-1.087038803E1
5.665855735E1,-4.211874962E0,1.218646622E1,-4.173877239E0
5.670855735E1,-5.411674023E0,5.140881538E0,-1.906101799E1
5.675855735E1,-9.484937668E0,-9.709067345E-1,-1.201329803E1
5.680855735E1,-1.420493603E0,-3.078623009E1,-3.562167168E0
5.685855735E1,2.250168228E1,-2.678868103E1,-1.160385990E1
5.690855735E1,1.519371510E1,1.388132095E0,-3.071955442E0
5.695855735E1,-4.576575279E0,6.764494896E0,7.887906551E0
5.700855735E1,4.853014469E0,1.239116096E1,1.185678387E1
5.705855735E1,2.765198946E0,8.191564560E0,1.564492702E0
5.710855735E1,5.449433327E-1,1.496768665E1,2.439268112E0
5.715855735E1,4.601193905E0,8.838840485E0,4.101863861E0
5.720855735E1,2.313331985E1,-2.349397278E1,6.654881001E0
5.725855735E1,2.544564724E0,-3.772727966E1,-7.690602779E0
5.730855735E1,-5.680685043E0,-6.074496269E0,-5.919407845E0
5.735855735E1,-5.625035763E0,7.276488781E0,-5.908724785E0
5.740855735E1,-8.208379745E0,8.106203079E0,-6.300242424E0
5.745855735E1,-6.212384701E0,1.207198048E1,-4.118179321E0
5.750855735E1,7.265470505E0,1.161035347E1,2.758904266E1
5.755855735E1,-5.460158348E0,9.027292252E0,-1.608304596E1
5.760855735E1,-1.208807659E1,-1.031970501E1,-1.014480782E1
5.765855735E1,6.308643341E0,-3.333692932E1,2.662935734E0
5.770855735E1,2.561918449E1,-2.055777931E1,6.532094479E-1
5.775855735E1,7.411162853E0,1.268369675E0,-4.949792862E0
5.780855735E1,-6.792220116E0,9.652424812E0,8.419816971E0
5.785855735E1,7.038999557E0,7.984820366E0,1.165116024E1
5.790855735E1,1.506470203E0,9.689954758E0,4.151573181E0
5.795855735E1,-4.023039341E0,9.052014351E0,4.445700645E0
5.800855735E1,9.086743355E0,-1.409096718E0,-4.803933144E0
5.805855735E1,1.396156597E1,-5.451090240E1,-1.294426560E0
5.810855735E1,-2.165393591E0,-1.693368912E1,-3.441703796E0
5.815855735E1,-6.422214508E-1,4.584916592E0,-7.248767853E0
5.820855735E1,-5.704262257E0,7.716721535E0,-8.838743210E0
5.825855735E1,-8.382453918E0,1.034828568E1,-1.096104240E1
5.830855735E1,-4.608298302E0,1.249113846E1,-7.747356892E0
5.835855735E1,1.547086239E-1,6.530823708E-1,-1.640336990E1
5.840855735E1,-8.827690125E0,1.072253227E0,-1.069486618E1
5.845855735E1,-7.987007141E0,-2.562701035E1,-1.152502632E1
5.850855735E1,1.762872124E1,-2.766948700E1,7.152653337E-1
5.855855735E1,2.498054504E1,-5.631885529E-1,1.830378151E1
5.860855735E1,-5.601770878E-1,5.818878174E0,5.172451019E0
5.865855735E1,6.301257610E-1,1.615229034E1,7.870629311E0
5.870855735E1,2.682122231E0,8.478264809E0,2.073399782E0
5.875855735E1,-1.480461240E0,1.248824978E1,9.157501221E0
5.880855735E1,4.309677601E0,7.877600670E0,7.406592369E-3
5.885855735E1,2.131632042E1,-1.758224487E1,1.958594322E0
5.890855735E1,1.579416275E0,-4.631723022E1,-2.973370552E0
5.895855735E1,-4.644222260E0,-5.050216198E0,-4.876868248E0
5.900855735E1,-4.018552780E0,1.097929955E1,-3.725405693E0
5.905855735E1,-7.803206921E0,1.025300217E1,-6.768278122E0
5.910855735E1,-4.263004780E0,1.292249966E1,-6.619595528E0
5.915855735E1,-3.675891161E0,1.024640083E1,-4.646010399E0
5.920855735E1,-4.976252556E0,1.149612427E0,-1.201247597E1
5.925855735E1,-8.200891495E0,-1.620826244E0,-8.191012383E0
5.930855735E1,-1.163522720E0,-2.591967964E1,-8.472607613E0
5.935855735E1,1.526877403E1,-2.083129883E1,1.634174824E0
5.940855735E1,1.887982368E1,5.795402527E-1,1.162285805E1
5.945855735E1,-1.643150330E0,4.654968739E0,8.123913765E0
5.950855735E1,1.140842199E0,1.430454254E1,1.193343830E1
5.955855735E1,1.685765147E0,9.245167732E0,1.255185723E0
5.960855735E1,9.450688362E-1,1.411628819E1,6.945096970E0
5.965855735E1,4.732413292E0,6.936557293E0,3.072417259E0
5.970855735E1,1.967634773E1,-2.648596191E1,1.106747437E1
5.975855735E1,3.032978535E0,-4.280204391E1,4.905592442E0
5.980855735E1,-3.993976355E0,-3.190752983E0,-5.436790466E0
5.985855735E1,-5.839652538E0,1.116113663E1,-4.822522640E0
5.990855735E1,-8.269050598E0,9.873993874E0,-1.121508408E1
5.995855735E1,-4.900467873E0,1.326840496E1,-7.606788158E0
6.000855735E1,2.964845419E0,4.564118862E0,3.310808563E1
6.005855735E1,-6.557724953E0,5.053392410E0,-1.489913368E1
6.010855735E1,-1.081507492E1,-1.642907143E1,-1.093733311E1
6.015855735E1,3.050882816E0,-2.238778305E1,1.771681428E0
