"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.922297921E1,-6.478199959E0,3.852759933E1,-1.520119953E1
3.927297921E1,-5.672999859E0,3.954019928E1,-1.111419964E1
3.932297921E1,-4.379799843E0,4.097979736E1,-8.161799431E0
3.937297921E1,-2.732800007E0,4.244379807E1,-6.124399662E0
3.942297921E1,-2.744999886E0,4.219979858E1,-6.343999863E0
3.947297921E1,-5.001999855E0,3.949139786E1,-9.320799828E0
3.952297921E1,-5.819399834E0,3.744179916E1,-1.343219948E1
3.957297921E1,-6.392799854E0,3.574599838E1,-1.844639969E1
3.962297921E1,-6.685599804E0,3.450159836E1,-2.261879921E1
3.967297921E1,-6.953999996E0,3.375740051E1,-2.570539856E1
3.972297921E1,-7.576200008E0,3.263499832E1,-2.831620026E1
3.977297921E1,-9.210999489E0,3.139060020E1,-3.002419853E1
3.982297921E1,-9.979599953E0,3.093919945E1,-3.024379921E1
3.987297921E1,-9.723400116E0,3.204940033E1,-2.763299942E1
3.992297921E1,-9.015799522E0,3.408679962E1,-2.343619919E1
3.997297921E1,-8.832799911E0,3.574599838E1,-1.865379906E1
4.002297921E1,-8.186200142E0,3.680739975E1,-1.399339962E1
4.007297921E1,-7.319999695E0,3.900339890E1,-1.099219990E1
4.012297921E1,-6.563600063E0,4.021120071E1,-7.051599979E0
4.017297921E1,-4.733600140E0,4.166299820E1,-4.257800102E0
4.022297921E1,-2.793799877E0,4.293180084E1,-2.671799898E0
4.027297921E1,-2.330199957E0,4.209000015E1,-4.343199730E0
4.032297921E1,-3.489199877E0,3.993059921E1,-8.479000092E0
4.037297921E1,-3.916199923E0,3.803960037E1,-1.343219948E1
4.042297921E1,-4.062600136E0,3.662440109E1,-1.845859909E1
4.047297921E1,-4.330999851E0,3.562400055E1,-2.243579865E1
4.052297921E1,-5.050799847E0,3.486759949E1,-2.563220024E1
4.057297921E1,-5.758399963E0,3.373299789E1,-2.835280037E1
4.062297921E1,-7.063799858E0,3.258620071E1,-3.013399887E1
4.067297921E1,-7.478600025E0,3.258620071E1,-2.987779999E1
4.072297921E1,-6.551399708E0,3.437960052E1,-2.754759979E1
4.077297921E1,-6.014599800E0,3.636819839E1,-2.338739967E1
4.082297921E1,-6.221999645E0,3.792979813E1,-1.904419899E1
4.087297921E1,-7.405399799E0,3.918639755E1,-1.378599930E1
4.092297921E1,-6.551399708E0,4.005260086E1,-1.034560013E1
4.097297921E1,-5.770599842E0,4.140679932E1,-6.819799900E0
4.102297921E1,-3.794199944E0,4.274879837E1,-4.818999767E0
4.107297921E1,-2.464400053E0,4.384679794E1,-3.952800035E0
4.112297921E1,-3.403800011E0,4.280979919E1,-5.795000076E0
4.117297921E1,-5.026400089E0,4.096759796E1,-9.918600082E0
4.122297921E1,-5.538799763E0,3.947919846E1,-1.457899952E1
4.127297921E1,-4.880000114E0,3.802740097E1,-1.898320007E1
4.132297921E1,-5.538799763E0,3.747840118E1,-2.252120018E1
4.137297921E1,-6.551399708E0,3.708799744E1,-2.501000023E1
4.142297921E1,-7.990999699E0,3.649020004E1,-2.676679993E1
4.147297921E1,-9.808799744E0,3.594120026E1,-2.818199921E1
4.152297921E1,-1.038220024E1,3.649020004E1,-2.737679863E1
4.157297921E1,-9.650199890E0,3.841780090E1,-2.436339951E1
4.162297921E1,-9.613599777E0,4.030879974E1,-2.017879868E1
4.167297921E1,-1.050419998E1,4.230960083E1,-1.532319927E1
4.172297921E1,-9.576999664E0,4.307819748E1,-1.161439991E1
4.177297921E1,-8.320400238E0,4.376139832E1,-8.344799995E0
4.182297921E1,-6.917399883E0,4.485939789E1,-5.221600056E0
4.187297921E1,-4.489599705E0,4.604280090E1,-3.550199986E0
4.192297921E1,-2.696199894E0,4.648199844E1,-3.501399994E0
4.197297921E1,-3.757599831E0,4.483499908E1,-6.197599888E0
4.202297921E1,-5.404599667E0,4.262680054E1,-1.041879940E1
4.207297921E1,-5.685199738E0,4.216320038E1,-1.662859917E1
4.212297921E1,-6.612400055E0,4.078459930E1,-2.126459885E1
4.217297921E1,-7.637199879E0,3.982080078E1,-2.493680000E1
4.222297921E1,-8.967000008E0,3.899119949E1,-2.744999886E1
4.227297921E1,-1.080919933E1,3.851539993E1,-2.821859932E1
4.232297921E1,-1.207800007E1,3.742959976E1,-2.923119926E1
4.237297921E1,-1.202919960E1,3.789319992E1,-2.847480011E1
4.242297921E1,-1.101659966E1,3.972319794E1,-2.530279922E1
4.247297921E1,-1.022359943E1,4.190699768E1,-2.119140053E1
4.252297921E1,-1.001620007E1,4.327339935E1,-1.683600044E1
4.257297921E1,-9.333000183E0,4.410300064E1,-1.323699951E1
4.262297921E1,-8.539999962E0,4.481060028E1,-1.032119942E1
4.267297921E1,-6.734399796E0,4.858039856E1,-9.064599991E0
4.272297921E1,-5.697400093E0,4.964179993E1,-7.417599678E0
4.277297921E1,-5.001999855E0,4.955640030E1,-7.527400017E0
4.282297921E1,-5.977999687E0,4.739699936E1,-1.066279984E1
4.287297921E1,-3.940599918E0,4.490819931E1,-1.676280022E1
4.292297921E1,-3.306200027E0,4.288299942E1,-2.150860023E1
4.297297921E1,-3.110999823E0,4.150439835E1,-2.564439964E1
4.302297921E1,-3.196399927E0,4.063819885E1,-2.856019974E1
4.307297921E1,-3.452600002E0,3.949139786E1,-3.110999870E1
4.312297921E1,-4.391999722E0,3.844219971E1,-3.250080109E1
4.317297921E1,-5.319200039E0,3.783219910E1,-3.295219803E1
4.322297921E1,-5.953599930E0,3.891799927E1,-3.142720032E1
4.327297921E1,-6.258599758E0,4.045520020E1,-2.807219887E1
4.332297921E1,-7.234600067E0,4.240719986E1,-2.391199875E1
4.337297921E1,-7.429800034E0,4.368819809E1,-1.980060005E1
4.342297921E1,-6.795399666E0,4.440800095E1,-1.655539894E1
4.347297921E1,-5.526599884E0,4.601839828E1,-1.348099995E1
4.352297921E1,-4.013800144E0,4.731159973E1,-1.100440025E1
4.357297921E1,-2.391200066E0,4.865359879E1,-9.333000183E0
4.362297921E1,-9.759999514E-1,4.849499893E1,-1.004059982E1
4.367297921E1,-9.515999556E-1,4.742139816E1,-1.467659950E1
4.372297921E1,-1.634799957E0,4.496920013E1,-1.905640030E1
4.377297921E1,-2.025199890E0,4.294400024E1,-2.386319923E1
4.382297921E1,-2.586400032E0,4.158979797E1,-2.786479950E1
4.387297921E1,-2.866999865E0,4.079679871E1,-3.151259995E1
4.392297921E1,-2.964599848E0,3.924739838E1,-3.429420090E1
4.397297921E1,-3.879599810E0,3.749060059E1,-3.631940079E1
4.402297921E1,-5.038599968E0,3.668539810E1,-3.652679825E1
4.407297921E1,-5.099599838E0,3.747840118E1,-3.396479797E1
4.412297921E1,-4.440799713E0,3.960120010E1,-3.019499969E1
4.417297921E1,-4.453000069E0,4.139459991E1,-2.625440025E1
4.422297921E1,-4.135799885E0,4.250479889E1,-2.248460007E1
4.427297921E1,-4.697000027E0,4.343199921E1,-1.817799950E1
4.432297921E1,-4.672599792E0,4.468859863E1,-1.515240002E1
4.437297921E1,-3.379400015E0,4.599399948E1,-1.316379929E1
4.442297921E1,-1.695799947E0,4.677479935E1,-1.245619965E1
4.447297921E1,-1.805599928E0,4.500579834E1,-1.428619957E1
4.452297921E1,-2.964599848E0,4.194359970E1,-1.811700058E1
4.457297921E1,-2.574199915E0,3.929619980E1,-2.233819962E1
4.462297921E1,-1.793399930E0,3.703919983E1,-2.669359970E1
4.467297921E1,-1.695799947E0,3.480659866E1,-2.931659889E1
4.472297921E1,-1.049199939E0,3.347679901E1,-3.180539894E1
4.477297921E1,-8.905999660E-1,3.212260056E1,-3.352560043E1
4.482297921E1,-1.402999997E0,3.045119858E1,-3.505059814E1
4.487297921E1,-1.683599949E0,3.082939911E1,-3.398920059E1
4.492297921E1,-5.367999673E-1,3.283020020E1,-3.196399879E1
4.497297921E1,-9.149999619E-1,3.495299911E1,-2.862119865E1
4.502297921E1,-1.707999945E0,3.675859833E1,-2.518079948E1
4.507297921E1,-2.415600061E0,3.711240005E1,-2.180139923E1
4.512297921E1,-2.549799919E0,3.812500000E1,-1.934919930E1
4.517297921E1,-2.574199915E0,3.930839920E1,-1.737279892E1
4.522297921E1,-1.537199974E0,4.060160065E1,-1.605520058E1
4.527297921E1,-1.488399982E0,4.073579788E1,-1.650659943E1
4.532297921E1,-3.013399839E0,3.796640015E1,-1.844639969E1
4.537297921E1,-3.964999914E0,3.462360001E1,-2.203319931E1
4.542297921E1,-3.440399885E0,3.174440002E1,-2.607139969E1
4.547297921E1,-4.379799843E0,2.814539909E1,-2.881639862E1
4.552297921E1,-4.355400085E0,2.631539917E1,-3.187859917E1
4.557297921E1,-3.696599960E0,2.469279861E1,-3.397700119E1
4.562297921E1,-4.135799885E0,2.321660042E1,-3.519699860E1
4.567297921E1,-5.221600056E0,2.211859894E1,-3.569720078E1
4.572297921E1,-4.233399868E0,2.354599953E1,-3.496519852E1
4.577297921E1,-3.342799902E0,2.631539917E1,-3.218359756E1
4.582297921E1,-4.404200077E0,2.863339996E1,-2.919459915E1
4.587297921E1,-4.318799973E0,2.937759972E1,-2.531499863E1
4.592297921E1,-4.269999981E0,3.070739937E1,-2.274079895E1
4.597297921E1,-4.550600052E0,3.165899849E1,-2.108160019E1
4.602297921E1,-3.611199856E0,3.228120041E1,-2.019099998E1
4.607297921E1,-5.123999715E-1,3.291559982E1,-2.084980011E1
4.612297921E1,8.783999681E-1,3.123199844E1,-2.169159889E1
4.617297921E1,1.036999941E0,2.765740013E1,-2.449759865E1
4.622297921E1,2.598599911E0,2.448539925E1,-2.714499855E1
4.627297921E1,3.708799839E0,2.058139992E1,-2.847480011E1
4.632297921E1,5.245999813E0,1.864159966E1,-3.017059898E1
4.637297921E1,6.880799770E0,1.737279892E1,-3.054879951E1
4.642297921E1,8.552199364E0,1.650659943E1,-3.026819992E1
4.647297921E1,8.686399460E0,1.670179939E1,-3.019499969E1
4.652297921E1,9.052399635E0,1.695800018E1,-2.984119987E1
4.657297921E1,1.078479958E1,1.840979958E1,-2.842599869E1
4.662297921E1,1.088239956E1,2.020319939E1,-2.669359970E1
4.667297921E1,9.796599388E0,2.244799995E1,-2.492459869E1
4.672297921E1,9.674599648E0,2.291160011E1,-2.402179909E1
4.677297921E1,9.686800003E0,2.310680008E1,-2.331419945E1
4.682297921E1,9.564800262E0,2.347279930E1,-2.258219910E1
4.687297921E1,1.023579979E1,2.382659912E1,-2.104500008E1
4.692297921E1,1.155340004E1,2.458300018E1,-1.970299911E1
4.697297921E1,1.140699959E1,2.477820015E1,-1.954439926E1
4.702297921E1,1.084579945E1,2.403400040E1,-2.053260040E1
4.707297921E1,1.090679932E1,2.305799866E1,-2.116699982E1
4.712297921E1,1.093120003E1,2.299699974E1,-2.154520035E1
4.717297921E1,1.078479958E1,2.338739967E1,-2.133779907E1
4.722297921E1,1.063840008E1,2.419260025E1,-2.049600029E1
4.727297921E1,1.005280018E1,2.640079880E1,-1.982499886E1
4.732297921E1,8.820599556E0,2.716939926E1,-1.988599968E1
4.737297921E1,7.856800079E0,2.787699890E1,-1.977619934E1
4.742297921E1,8.661999702E0,2.906040001E1,-1.814139938E1
4.747297921E1,9.698999405E0,2.840159988E1,-1.505480003E1
4.752297921E1,9.869799614E0,2.920679855E1,-1.345660019E1
4.757297921E1,1.040660000E1,2.948740005E1,-1.182180023E1
4.762297921E1,1.094339943E1,2.962159920E1,-1.018700027E1
4.767297921E1,1.123619938E1,3.014620018E1,-8.796199799E0
4.772297921E1,1.256599998E1,3.067079926E1,-7.271199703E0
4.777297921E1,1.357859993E1,3.161019897E1,-5.819399834E0
4.782297921E1,1.234639931E1,3.212260056E1,-6.453799725E0
4.787297921E1,1.105319977E1,3.178100014E1,-9.113399506E0
4.792297921E1,9.345199585E0,3.209819794E1,-1.112639999E1
4.797297921E1,7.527400017E0,3.285459900E1,-1.332240009E1
4.802297921E1,5.587599754E0,3.405019760E1,-1.476200008E1
4.807297921E1,3.525799990E0,3.524580002E1,-1.511579990E1
4.812297921E1,1.122399926E0,3.630719757E1,-1.560379982E1
4.817297921E1,-1.183400035E0,3.683179855E1,-1.640900040E1
4.822297921E1,-2.086199999E0,3.747840118E1,-1.625040054E1
4.827297921E1,-1.378600001E0,3.927180099E1,-1.376159954E1
4.832297921E1,-4.635999799E-1,4.034539795E1,-1.078479958E1
4.837297921E1,5.245999694E-1,4.094319916E1,-7.966599941E0
4.842297921E1,2.037400007E0,4.093099976E1,-5.831599712E0
4.847297921E1,2.684000015E0,4.057719803E1,-3.513599873E0
4.852297921E1,4.343199730E0,4.096759796E1,-1.366400003E0
4.857297921E1,6.221999645E0,4.169960022E1,3.781999946E-1
4.862297894E1,6.710000038E0,4.256579971E1,1.549399972E0
4.867297894E1,5.172800064E0,4.137019730E1,-8.540000021E-2
4.872297894E1,1.781199932E0,4.086999893E1,-3.049999952E0
4.877297894E1,-7.319999933E-1,4.097979736E1,-6.466000080E0
4.882297894E1,-3.342799902E0,4.144339752E1,-9.747799873E0
4.887297894E1,-6.197599888E0,4.240719986E1,-1.205359936E1
4.892297894E1,-8.308199883E0,4.277320099E1,-1.453020000E1
4.897297894E1,-1.077260017E1,4.277320099E1,-1.634799957E1
4.902297894E1,-1.290759945E1,4.234619904E1,-1.781200027E1
4.907297894E1,-1.278559971E1,4.294400024E1,-1.718980026E1
4.912297894E1,-1.056519985E1,4.457880020E1,-1.318820000E1
4.917297899E1,-8.857199669E0,4.560359955E1,-9.210999489E0
4.922297863E1,-6.953999996E0,4.610379791E1,-5.038599968E0
4.927297863E1,-5.111799717E0,4.637220001E1,-1.695799947E0
4.932297863E1,-3.001199961E0,4.679919815E1,1.488399982E0
4.937297863E1,-1.122399926E0,4.783620071E1,4.086999893E0
4.942297863E1,7.929999828E-1,4.922699738E1,5.721799850E0
4.947297863E1,5.489999652E-1,4.958079910E1,5.392399788E0
4.952297863E1,-2.061800003E0,4.910499954E1,1.134599924E0
4.957297894E1,-4.989799976E0,4.817779922E1,-3.623399973E0
4.962297894E1,-7.307799816E0,4.797039795E1,-8.869400024E0
4.967297878E1,-9.918600082E0,4.812899780E1,-1.293200016E1
4.972297878E1,-1.301739979E1,4.754339981E1,-1.555499935E1
4.977297878E1,-1.532319927E1,4.683580017E1,-1.892219925E1
4.982297878E1,-1.811700058E1,4.543280029E1,-2.114259911E1
4.987297878E1,-1.937360001E1,4.517659760E1,-2.138660049E1
4.992297878E1,-1.697019958E1,4.720179749E1,-1.926379967E1
4.997297878E1,-1.493279934E1,4.895859909E1,-1.431059933E1
5.002297878E1,-1.357859993E1,4.997119904E1,-9.015799522E0
5.007297878E1,-1.194379997E1,5.050799942E1,-4.989799976E0
5.012297878E1,-1.260260010E1,4.988579941E1,-4.635999799E-1
5.017297878E1,-1.138259983E1,5.095940018E1,2.866999865E0
5.022297936E1,-9.052399635E0,5.242340088E1,4.770199776E0
5.027297936E1,-8.393599510E0,5.211840057E1,4.367599964E0
5.032297936E1,-1.039439964E1,5.071540070E1,1.012599945E0
5.037297936E1,-1.288319969E1,4.765319824E1,-4.599400043E0
5.042297936E1,-1.406659985E1,4.531079865E1,-1.082139969E1
5.047297936E1,-1.501819992E1,4.341979980E1,-1.631139946E1
5.052297936E1,-1.623819923E1,4.054059982E1,-2.095960045E1
5.057297936E1,-1.673839951E1,3.857640076E1,-2.448539925E1
5.062297936E1,-1.781200027E1,3.641699982E1,-2.660820007E1
5.067297936E1,-1.759239960E1,3.475780106E1,-2.775499916E1
5.072297936E1,-1.515240002E1,3.566059875E1,-2.748659897E1
5.077297936E1,-1.338339996E1,3.768579865E1,-2.366799927E1
5.082297936E1,-1.293200016E1,3.932059860E1,-1.908079910E1
5.087297936E1,-1.191940022E1,4.025999832E1,-1.406659985E1
5.092297936E1,-1.166319942E1,3.902779770E1,-9.564800262E0
5.097297936E1,-1.045539951E1,3.991839981E1,-5.709599972E0
5.102297936E1,-8.564399719E0,4.102859879E1,-3.098799944E0
5.107297936E1,-6.587999821E0,4.237059784E1,-1.085799932E0
5.112297936E1,-6.258599758E0,4.187039948E1,-1.171200037E0
5.117297936E1,-7.576200008E0,3.977199936E1,-4.172399998E0
5.122297936E1,-8.759599686E0,3.774679947E1,-8.064199448E0
5.127297936E1,-9.808799744E0,3.641699982E1,-1.270020008E1
5.132297936E1,-1.113859940E1,3.606319809E1,-1.694579887E1
5.137297936E1,-1.193159962E1,3.566059875E1,-1.922719955E1
5.142297936E1,-1.261479950E1,3.498960114E1,-2.108160019E1
5.147297936E1,-1.410319996E1,3.435519791E1,-2.211859894E1
5.152297936E1,-1.481079960E1,3.534339905E1,-2.264319992E1
5.157297936E1,-1.306619930E1,3.701480103E1,-2.069120026E1
5.162297936E1,-1.096780014E1,3.882040024E1,-1.709219933E1
5.167297936E1,-9.442799568E0,4.001599884E1,-1.295639992E1
5.172297936E1,-5.990200043E0,3.923519897E1,-8.796199799E0
5.177297936E1,-4.038199902E0,3.947919846E1,-5.599800110E0
5.182297936E1,-2.220399857E0,4.027219772E1,-1.964200020E0
5.187297936E1,3.659999967E-1,4.143119812E1,6.466000080E-1
5.192297936E1,2.086199999E0,4.188259888E1,2.366800070E0
5.197297936E1,2.195999920E-1,4.154100037E1,1.573799968E0
5.202297936E1,-2.976799965E0,4.043079758E1,-1.317600012E0
5.207297936E1,-5.392399788E0,3.973539734E1,-5.380199909E0
5.212297936E1,-6.929599762E0,3.966220093E1,-9.698999405E0
5.217297936E1,-8.918199539E0,3.977199936E1,-1.335900021E1
5.222297936E1,-1.129720020E1,3.982080078E1,-1.643339920E1
5.227297936E1,-1.393239975E1,3.939379883E1,-1.890999985E1
5.232297936E1,-1.560379982E1,3.927180099E1,-2.055699921E1
5.237297936E1,-1.582339954E1,3.980859756E1,-2.028859901E1
5.242297936E1,-1.449359989E1,4.161420059E1,-1.748259926E1
5.247297936E1,-1.289540005E1,4.309040070E1,-1.272459984E1
5.252297936E1,-1.112639999E1,4.206559753E1,-8.539999962E0
5.257297936E1,-9.686800003E0,4.251699829E1,-4.050399780E0
5.262297936E1,-7.905600071E0,4.310260010E1,-2.561999857E-1
5.267297936E1,-5.855999947E0,4.421279907E1,3.013399839E0
5.272297936E1,-4.062600136E0,4.539619827E1,5.087399960E0
5.277297936E1,-3.501399994E0,4.576219940E1,5.331399918E0
5.282297936E1,-5.514400005E0,4.449340057E1,2.781599998E0
5.287297936E1,-8.247200012E0,4.322459793E1,-1.890999913E0
5.292297936E1,-8.918199539E0,4.267559814E1,-9.442799568E0
5.297297936E1,-1.054080009E1,4.251699829E1,-1.446920013E1
5.302297936E1,-1.237080002E1,4.254140091E1,-1.826339912E1
5.307297936E1,-1.412759972E1,4.194359970E1,-2.195999908E1
5.312297936E1,-1.705559921E1,4.038199997E1,-2.372900009E1
5.317297936E1,-1.798279953E1,3.957679749E1,-2.546139908E1
5.322297936E1,-1.681159973E1,4.106520081E1,-2.396080017E1
5.327297936E1,-1.481079960E1,4.295619965E1,-1.944680023E1
5.332297936E1,-1.115079975E1,4.560359955E1,-1.617720032E1
5.337297936E1,-9.881999969E0,4.622579956E1,-1.077260017E1
5.342297936E1,-8.503399849E0,4.664059830E1,-6.197599888E0
5.347297936E1,-7.417599678E0,4.787279892E1,-1.793399930E0
5.352297936E1,-5.941400051E0,4.958079910E1,1.512799978E0
5.357297936E1,-5.136199951E0,5.141079712E1,3.672199965E0
5.362297936E1,-6.392799854E0,5.064220047E1,2.000799894E0
5.367297936E1,-1.004059982E1,4.837299728E1,-2.818199873E0
5.372297936E1,-9.930799484E0,4.604280090E1,-1.069939995E1
5.377297936E1,-1.233419991E1,4.513999939E1,-1.732399940E1
5.382297936E1,-1.440819931E1,4.495700073E1,-2.246019936E1
5.387297936E1,-1.592099953E1,4.432259750E1,-2.657159996E1
5.392297936E1,-1.737279892E1,4.276099777E1,-2.938979912E1
5.397297936E1,-1.894659996E1,4.126039886E1,-3.142720032E1
5.402297936E1,-1.930039978E1,4.130920029E1,-3.136619949E1
5.407297936E1,-1.722640038E1,4.398099899E1,-2.755979919E1
5.412297936E1,-1.371280003E1,4.614039993E1,-2.261879921E1
5.417297936E1,-1.206579971E1,4.762879944E1,-1.595759964E1
5.422297936E1,-1.036999989E1,4.823880005E1,-1.072379971E1
5.427297936E1,-9.186599731E0,4.904399872E1,-5.551000118E0
5.432297936E1,-9.296400070E0,5.045919800E1,-6.222000122E-1
5.437297936E1,-7.637199879E0,5.198419952E1,1.964200020E0
5.442297936E1,-6.734399796E0,5.215499878E1,2.171599865E0
5.447297936E1,-8.539999962E0,4.899519730E1,-1.915399909E0
5.452297936E1,-1.100440025E1,4.494479752E1,-8.857199669E0
5.457297936E1,-1.217560005E1,4.267559814E1,-1.604299927E1
5.462297936E1,-1.355420017E1,4.093099976E1,-2.246019936E1
5.467297936E1,-1.500599957E1,3.962559891E1,-2.743779945E1
5.472297936E1,-1.722640038E1,3.744179916E1,-3.089039993E1
5.477297936E1,-1.867819977E1,3.535559845E1,-3.326939774E1
5.482297936E1,-1.988599968E1,3.376959991E1,-3.385499954E1
5.487297936E1,-1.877579880E1,3.536779785E1,-3.195179939E1
5.492297936E1,-1.551839924E1,3.712459946E1,-2.586400032E1
5.497297936E1,-1.504259968E1,3.902779770E1,-1.975180054E1
5.502297936E1,-1.383479977E1,4.030879974E1,-1.385919952E1
5.507297936E1,-1.233419991E1,4.110179901E1,-9.491600037E0
5.512297936E1,-1.221220016E1,4.350519943E1,-4.977600098E0
5.517297936E1,-9.491600037E0,4.513999939E1,-2.622999907E0
5.522297936E1,-7.551799774E0,4.660400009E1,-1.561599970E0
5.527297936E1,-7.563999653E0,4.564019775E1,-2.927999973E0
5.532297936E1,-9.149999619E0,4.411520004E1,-8.979199409E0
5.537297936E1,-8.845000267E0,4.178499985E1,-1.516459942E1
5.542297936E1,-8.491199493E0,4.019899750E1,-2.116699982E1
5.547297936E1,-8.942600250E0,3.940599823E1,-2.505879974E1
5.552297936E1,-9.686800003E0,4.039419937E1,-2.882859993E1
5.557297936E1,-9.235400200E0,3.856419754E1,-3.223239899E1
5.562297936E1,-7.454199791E0,3.773460007E1,-3.389159775E1
5.567297936E1,-5.660799980E0,3.899119949E1,-3.247639847E1
5.572297936E1,-4.818999767E0,4.080899811E1,-2.714499855E1
5.577297936E1,-3.867399931E0,4.282199860E1,-2.116699982E1
5.582297936E1,-3.489199877E0,4.399319839E1,-1.539639950E1
5.587297936E1,-2.049599886E0,4.427379990E1,-1.117519951E1
5.592297936E1,-2.537600040E0,4.604280090E1,-7.002799988E0
5.597297936E1,-2.220399857E0,4.755559921E1,-3.123199940E0
5.602297936E1,-2.256999969E0,4.845840073E1,-1.134599924E0
5.607297936E1,-3.135400057E0,4.751899719E1,-2.317999840E0
5.612297936E1,-5.709599972E0,4.611599731E1,-5.697400093E0
5.617297936E1,-7.271199703E0,4.413959885E1,-1.121179962E1
5.622297936E1,-7.698199749E0,4.259019852E1,-1.707999992E1
5.627297936E1,-8.064199448E0,4.161420059E1,-2.246019936E1
5.632297936E1,-9.601399422E0,4.055279922E1,-2.652279854E1
5.637297936E1,-1.001620007E1,3.855199814E1,-3.070739937E1
5.642297936E1,-1.150459957E1,3.708799744E1,-3.274480057E1
5.647297936E1,-1.121179962E1,3.742959976E1,-3.224459839E1
5.652297936E1,-1.076039982E1,3.990620041E1,-2.815760040E1
5.657297936E1,-9.808799744E0,4.169960022E1,-2.220400047E1
5.662297936E1,-9.491600037E0,4.301720047E1,-1.589659977E1
5.667297936E1,-9.174399376E0,4.378580093E1,-1.027239990E1
5.672297936E1,-8.588799477E0,4.498139954E1,-4.818999767E0
5.677297936E1,-8.356999397E0,4.698220062E1,-3.050000072E-1
5.682297936E1,-7.002799988E0,4.860479736E1,2.220399857E0
5.687297936E1,-6.246399879E0,4.861700058E1,1.939799905E0
5.692297936E1,-7.405399799E0,4.729940033E1,-2.244799852E0
5.697297936E1,-7.612799644E0,4.549379730E1,-8.430199623E0
5.702297936E1,-7.405399799E0,4.429819870E1,-1.477419949E1
5.707297936E1,-7.381000042E0,4.367599869E1,-2.030080032E1
5.712297936E1,-8.808400154E0,4.443239975E1,-2.399740028E1
5.717297936E1,-9.674599648E0,4.306599808E1,-2.797459984E1
5.722297936E1,-1.102880001E1,4.151659775E1,-3.080500031E1
5.727297936E1,-1.235859966E1,4.127259827E1,-3.113439941E1
5.732297936E1,-1.128499985E1,4.370039749E1,-2.708399963E1
5.737297936E1,-1.104099941E1,4.584759903E1,-2.116699982E1
5.742297936E1,-1.110200024E1,4.732379913E1,-1.477419949E1
5.747297936E1,-1.063840008E1,4.823880005E1,-9.467200279E0
5.752297936E1,-9.247599602E0,4.972719955E1,-5.904799938E0
5.757297936E1,-8.039799690E0,5.143519974E1,-8.295999765E-1
5.762297936E1,-6.026799679E0,5.354579926E1,2.744999886E0
5.767297936E1,-5.221600056E0,5.463159943E1,3.769799948E0
5.772297936E1,-6.722199917E0,5.361899948E1,8.295999765E-1
5.777297936E1,-8.881599426E0,5.158160019E1,-4.928800106E0
5.782297936E1,-1.024800014E1,5.015419769E1,-1.165100002E1
5.787297936E1,-1.133379936E1,4.906839752E1,-1.784860039E1
5.792297936E1,-1.323699951E1,4.883659744E1,-2.270419884E1
5.797297936E1,-1.532319927E1,4.742139816E1,-2.742560005E1
5.802297936E1,-1.810479927E1,4.515219879E1,-3.107339859E1
5.807297936E1,-1.870260048E1,4.337099838E1,-3.344020081E1
5.812297936E1,-1.637240028E1,4.500579834E1,-3.370859909E1
5.817297936E1,-1.515240002E1,4.728720093E1,-2.934099960E1
5.822297936E1,-1.494499969E1,4.917819977E1,-2.399740028E1
5.827297936E1,-1.438379955E1,5.054459763E1,-1.837319946E1
5.832297936E1,-1.218779945E1,5.082519913E1,-1.417640018E1
5.837297936E1,-1.049199963E1,5.220380020E1,-1.011380005E1
5.842297936E1,-7.905600071E0,5.405820084E1,-7.258999825E0
5.847297936E1,-6.770999908E0,5.520499802E1,-5.404599667E0
5.852297936E1,-7.746999741E0,5.230139923E1,-5.648600101E0
5.857297936E1,-9.357399940E0,4.910499954E1,-9.845399857E0
5.862297936E1,-1.035779953E1,4.618919754E1,-1.521339989E1
5.867297936E1,-1.116300011E1,4.395660019E1,-2.095960045E1
5.872297936E1,-1.193159962E1,4.209000015E1,-2.533939934E1
5.877297936E1,-1.278559971E1,4.066259766E1,-2.870660019E1
5.882297936E1,-1.378599930E1,3.875939941E1,-3.131739998E1
5.887297936E1,-1.534759998E1,3.713679886E1,-3.231779861E1
5.892297936E1,-1.481079960E1,3.832019806E1,-3.195179939E1
5.897297936E1,-1.324919987E1,4.058939743E1,-2.887739944E1
5.902297936E1,-1.206579971E1,4.285860062E1,-2.458300018E1
5.907297936E1,-1.172420025E1,4.459099960E1,-1.975180054E1
5.912297936E1,-1.126060009E1,4.420059967E1,-1.487179947E1
5.917297936E1,-1.021140003E1,4.503020096E1,-1.107759953E1
5.922297936E1,-9.186599731E0,4.653079987E1,-7.551799774E0
5.927297936E1,-7.063799858E0,4.799480057E1,-5.782799721E0
5.932297936E1,-5.441199780E0,4.849499893E1,-6.148799896E0
5.937297936E1,-6.539199829E0,4.659180069E1,-8.698599815E0
5.942297936E1,-8.052000046E0,4.427379990E1,-1.240740013E1
5.947297936E1,-8.808400154E0,4.244379807E1,-1.695800018E1
5.952297936E1,-8.405799866E0,3.983300018E1,-2.127680016E1
5.957297936E1,-8.722999573E0,3.896680069E1,-2.497340012E1
5.962297936E1,-9.247599602E0,3.763700104E1,-2.813319969E1
5.967297936E1,-1.028460026E1,3.634379959E1,-3.006079865E1
5.972297936E1,-1.132159996E1,3.583139801E1,-3.034140015E1
5.977297936E1,-1.065059948E1,3.742959976E1,-2.821859932E1
