"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.676845226E1,-1.522559929E1,4.527420044E1,-7.161399841E0
8.681845226E1,-1.451799965E1,4.549379730E1,-2.781599998E0
8.686845226E1,-1.477419949E1,4.518880081E1,2.330199957E0
8.691845226E1,-1.454239941E1,4.463980103E1,7.527400017E0
8.696845226E1,-1.422519970E1,4.401760101E1,1.204139996E1
8.701845226E1,-1.395679951E1,4.367599869E1,1.474979973E1
8.706845226E1,-1.398119926E1,4.356620026E1,1.518900013E1
8.711845226E1,-1.370059967E1,4.370039749E1,1.374940014E1
8.716845226E1,-1.315159988E1,4.395660019E1,1.060179996E1
8.721845226E1,-1.230980015E1,4.482279968E1,5.977999687E0
8.726845226E1,-1.168760014E1,4.468859863E1,3.416000009E-1
8.731845226E1,-1.111419964E1,4.478619766E1,-6.112199783E0
8.736845226E1,-1.069939995E1,4.504240036E1,-1.202919960E1
8.741845226E1,-1.067500019E1,4.542060089E1,-1.679940033E1
8.746845226E1,-9.967399597E0,4.489599991E1,-2.077659988E1
8.751845226E1,-9.381799698E0,4.426160049E1,-2.381439972E1
8.756845226E1,-9.320799828E0,4.409079742E1,-2.499779892E1
8.761845226E1,-9.772199631E0,4.449340057E1,-2.400959969E1
8.766845226E1,-9.796599388E0,4.516439819E1,-2.115480042E1
8.771845226E1,-1.139480019E1,4.606719971E1,-1.743379974E1
8.776845226E1,-1.313939953E1,4.657959747E1,-1.321259975E1
8.781845226E1,-1.443260002E1,4.656739807E1,-8.515600204E0
8.786845226E1,-1.554279995E1,4.693339920E1,-2.830399990E0
8.791845226E1,-1.626259995E1,4.718959808E1,3.391599894E0
8.796845226E1,-1.672620010E1,4.710419846E1,8.796199799E0
8.801845226E1,-1.711660004E1,4.696999741E1,1.222439957E1
8.806845226E1,-1.737279892E1,4.695779800E1,1.354199982E1
8.811845226E1,-1.747039986E1,4.710419846E1,1.284659958E1
8.816845226E1,-1.697019958E1,4.729940033E1,1.015040016E1
8.821845226E1,-1.657979965E1,4.704319763E1,5.709599972E0
8.826845226E1,-1.587220001E1,4.687239838E1,-1.951999962E-1
8.831845226E1,-1.525000000E1,4.675040054E1,-6.783199787E0
8.836845226E1,-1.479859924E1,4.686019897E1,-1.276119995E1
8.841845226E1,-1.390799999E1,4.666500092E1,-1.801939964E1
8.846845226E1,-1.244399929E1,4.622579956E1,-2.231379890E1
8.851845226E1,-1.141919994E1,4.556699753E1,-2.542479897E1
8.856845226E1,-1.111419964E1,4.537179947E1,-2.660820007E1
8.861845226E1,-1.152899933E1,4.581100082E1,-2.541259956E1
8.866845226E1,-1.249279976E1,4.693339920E1,-2.249679947E1
8.871845226E1,-1.388359928E1,4.779959869E1,-1.840979958E1
8.876845226E1,-1.532319927E1,4.820219803E1,-1.385919952E1
8.881845226E1,-1.666519928E1,4.850719833E1,-8.479000092E0
8.886845226E1,-1.777540016E1,4.877560043E1,-2.195999861E0
8.891845226E1,-1.860499954E1,4.888539886E1,4.440799713E0
8.896845226E1,-1.903199959E1,4.870240021E1,1.021140003E1
8.901845226E1,-1.934919930E1,4.854380035E1,1.340779972E1
8.906845226E1,-1.958099937E1,4.849499893E1,1.442039967E1
8.911845226E1,-1.943459892E1,4.856819916E1,1.334679985E1
8.916845226E1,-1.886120033E1,4.870240021E1,1.024800014E1
8.921845226E1,-1.826339912E1,4.866579819E1,5.331399918E0
8.926845226E1,-1.776319885E1,4.748239899E1,-1.610399961E0
8.931845226E1,-1.692140007E1,4.722620010E1,-8.674200058E0
8.936845226E1,-1.637240028E1,4.726279831E1,-1.500599957E1
8.941845226E1,-1.542079926E1,4.688459778E1,-2.014220047E1
8.946845226E1,-1.476200008E1,4.599399948E1,-2.463179970E1
8.951845226E1,-1.396899986E1,4.539619827E1,-2.723040009E1
8.956845226E1,-1.360299969E1,4.528639984E1,-2.788920021E1
8.961845226E1,-1.387139988E1,4.581100082E1,-2.602260017E1
8.966845226E1,-1.481079960E1,4.622579956E1,-2.185019875E1
8.971845226E1,-1.639679909E1,4.707979965E1,-1.679940033E1
8.976845226E1,-1.762899971E1,4.734819794E1,-1.146799946E1
8.981845226E1,-1.870260048E1,4.744580078E1,-5.416800022E0
8.986845226E1,-1.972739983E1,4.705540085E1,1.659199953E0
8.991845226E1,-2.020319939E1,4.688459778E1,8.405799866E0
8.996845226E1,-2.056920052E1,4.637220001E1,1.413980007E1
9.001845226E1,-2.071559906E1,4.609159851E1,1.707999992E1
9.006845226E1,-2.067899895E1,4.609159851E1,1.779979897E1
9.011845226E1,-2.023979950E1,4.626239777E1,1.633580017E1
9.016845226E1,-1.961759949E1,4.659180069E1,1.296859932E1
9.021845226E1,-1.892219925E1,4.681139755E1,7.685999870E0
9.026845226E1,-1.731180000E1,4.753120041E1,1.097999930E0
9.031845226E1,-1.632359886E1,4.764099884E1,-5.916999817E0
9.036845226E1,-1.566479969E1,4.804359818E1,-1.221220016E1
9.041845226E1,-1.467659950E1,4.776300049E1,-1.743379974E1
9.046845226E1,-1.355420017E1,4.714080048E1,-2.175259972E1
9.051845226E1,-1.288319969E1,4.660400009E1,-2.444879913E1
9.056845226E1,-1.270020008E1,4.649419785E1,-2.514419937E1
9.061845226E1,-1.305399990E1,4.690900040E1,-2.330200005E1
9.066845226E1,-1.424959946E1,4.689680099E1,-1.955660057E1
9.071845226E1,-1.611619949E1,4.740919876E1,-1.481079960E1
9.076845226E1,-1.738500023E1,4.747019958E1,-9.845399857E0
9.081845226E1,-1.844639969E1,4.749459839E1,-3.964999914E0
9.086845226E1,-1.931259918E1,4.790940094E1,2.708400011E0
9.091845226E1,-1.967860031E1,4.764099884E1,9.137800217E0
9.096845226E1,-1.991040039E1,4.721400070E1,1.409099960E1
9.101845226E1,-2.019099998E1,4.696999741E1,1.640900040E1
9.106845226E1,-2.027639961E1,4.692119980E1,1.666519928E1
9.111845226E1,-1.972739983E1,4.707979965E1,1.459119987E1
9.116845226E1,-1.903199959E1,4.721400070E1,1.063840008E1
9.121845226E1,-1.821459961E1,4.714080048E1,4.831200123E0
9.126845226E1,-1.740939903E1,4.675040054E1,-2.330199957E0
9.131845226E1,-1.642119980E1,4.675040054E1,-9.308599472E0
9.136845226E1,-1.567700005E1,4.670159912E1,-1.538420010E1
9.141845226E1,-1.454239941E1,4.612820053E1,-2.038619995E1
9.146845226E1,-1.434719944E1,4.550600052E1,-2.479039955E1
9.151845226E1,-1.365180016E1,4.484719849E1,-2.705959892E1
9.156845226E1,-1.362739944E1,4.478619766E1,-2.708399963E1
9.161845226E1,-1.424959946E1,4.531079865E1,-2.459519958E1
9.166845226E1,-1.470099926E1,4.593299866E1,-2.023979950E1
9.171845226E1,-1.657979965E1,4.637220001E1,-1.539639950E1
9.176845226E1,-1.786079979E1,4.646979904E1,-1.012599945E1
9.181845226E1,-1.901980019E1,4.657959747E1,-4.026000023E0
9.186845226E1,-2.030080032E1,4.710419846E1,2.866999865E0
9.191845226E1,-2.059359932E1,4.688459778E1,9.369600296E0
9.196845226E1,-2.065460014E1,4.637220001E1,1.432279968E1
9.201845226E1,-2.073999977E1,4.605500031E1,1.664080048E1
9.206845226E1,-2.066679955E1,4.592079926E1,1.684819984E1
9.211845226E1,-2.003240013E1,4.609159851E1,1.485960007E1
9.216845226E1,-1.938579941E1,4.625019836E1,1.102880001E1
9.221845226E1,-1.856839943E1,4.620140076E1,5.489999771E0
9.226845226E1,-1.767779922E1,4.626239777E1,-1.268800020E0
9.231845226E1,-1.678719902E1,4.625019836E1,-8.186200142E0
9.236845226E1,-1.603079987E1,4.625019836E1,-1.424959946E1
9.241845226E1,-1.499380016E1,4.578659821E1,-1.911739922E1
9.246845226E1,-1.384700012E1,4.496920013E1,-2.309459877E1
9.251845226E1,-1.316379929E1,4.434700012E1,-2.537599945E1
9.256845226E1,-1.293200016E1,4.433480072E1,-2.565659904E1
9.261845226E1,-1.342000008E1,4.485939789E1,-2.349720001E1
9.266845226E1,-1.440819931E1,4.539619827E1,-1.964200020E1
9.271845226E1,-1.604299927E1,4.590859985E1,-1.507919979E1
9.276845226E1,-1.726300049E1,4.611599731E1,-1.024800014E1
9.281845226E1,-1.831220055E1,4.622579956E1,-4.623799801E0
9.286845226E1,-1.950779915E1,4.576219940E1,1.903199911E0
9.291845226E1,-1.982499886E1,4.561579895E1,8.015399933E0
9.296845226E1,-2.015439987E1,4.526199722E1,1.249279976E1
9.301845226E1,-2.041059875E1,4.499359894E1,1.440819931E1
9.306845226E1,-2.048379898E1,4.489599991E1,1.449359989E1
9.311845226E1,-1.997139931E1,4.500579834E1,1.260260010E1
9.316845226E1,-1.934919930E1,4.506679916E1,8.991399765E0
9.321845226E1,-1.858059883E1,4.492039871E1,3.550199986E0
9.326845226E1,-1.753139877E1,4.478619766E1,-2.915799856E0
9.331845226E1,-1.672620010E1,4.474959946E1,-9.357399940E0
9.336845226E1,-1.592099953E1,4.454219818E1,-1.493279934E1
9.341845226E1,-1.474979973E1,4.390779877E1,-1.955660057E1
9.346845226E1,-1.446920013E1,4.315139771E1,-2.339959908E1
9.351845226E1,-1.392019939E1,4.252919769E1,-2.549799919E1
9.356845226E1,-1.394460011E1,4.255360031E1,-2.515639877E1
9.361845226E1,-1.451799965E1,4.311479950E1,-2.270419884E1
9.366845226E1,-1.484739971E1,4.377359772E1,-1.867819977E1
9.371845226E1,-1.646999931E1,4.415179825E1,-1.407880020E1
9.376845226E1,-1.760459900E1,4.435919952E1,-9.027999878E0
9.381845226E1,-1.859280014E1,4.455439758E1,-3.062199831E0
9.386845226E1,-1.917840004E1,4.473740005E1,3.306200027E0
9.391845226E1,-1.939799881E1,4.455439758E1,9.369600296E0
9.396845226E1,-1.939799881E1,4.422499847E1,1.345660019E1
9.401845226E1,-1.954439926E1,4.407859802E1,1.533539963E1
9.406845226E1,-1.942239952E1,4.413959885E1,1.501819992E1
9.411845226E1,-1.881239891E1,4.434700012E1,1.270020008E1
9.416845226E1,-1.827560043E1,4.454219818E1,8.759599686E0
9.421845226E1,-1.758020020E1,4.446899796E1,3.037799835E0
9.426845226E1,-1.684819984E1,4.434700012E1,-3.367199898E0
9.431845226E1,-1.614060020E1,4.454219818E1,-9.784399986E0
9.436845226E1,-1.540859985E1,4.451779938E1,-1.544519997E1
9.441845226E1,-1.426179981E1,4.393219757E1,-2.025199890E1
9.446845226E1,-1.328579998E1,4.320019913E1,-2.370459938E1
9.451845226E1,-1.284659958E1,4.274879837E1,-2.570539856E1
9.456845226E1,-1.285879993E1,4.280979919E1,-2.565659904E1
9.461845226E1,-1.355420017E1,4.344419861E1,-2.333860016E1
9.466845226E1,-1.471319962E1,4.415179825E1,-1.958099937E1
9.471845226E1,-1.626259995E1,4.461539841E1,-1.525000000E1
9.476845226E1,-1.760459900E1,4.481060028E1,-1.040660000E1
9.481845226E1,-1.881239891E1,4.510339737E1,-4.513999939E0
9.486845226E1,-1.956879997E1,4.538399887E1,1.732399940E0
9.491845226E1,-1.991040039E1,4.529859924E1,7.637199879E0
9.496845226E1,-2.012999916E1,4.506679916E1,1.179739952E1
9.501845226E1,-2.028859901E1,4.503020096E1,1.367619991E1
9.506845226E1,-2.027639961E1,4.504240036E1,1.333459949E1
9.511845226E1,-1.982499886E1,4.515219879E1,1.116300011E1
9.516845226E1,-1.917840004E1,4.517659760E1,7.112599850E0
9.521845226E1,-1.840979958E1,4.493259811E1,1.378600001E0
9.526845226E1,-1.722640038E1,4.448119736E1,-5.026400089E0
9.531845226E1,-1.625040054E1,4.429819870E1,-1.152899933E1
9.536845226E1,-1.533539963E1,4.404199982E1,-1.712879944E1
9.541845226E1,-1.407880020E1,4.318799973E1,-2.193560028E1
9.546845226E1,-1.399339962E1,4.190699768E1,-2.558339882E1
9.551845226E1,-1.340779972E1,4.128479767E1,-2.773060036E1
9.556845226E1,-1.346879959E1,4.130920029E1,-2.753540039E1
9.561845226E1,-1.420079994E1,4.195579910E1,-2.526619911E1
9.566845226E1,-1.575019932E1,4.291959763E1,-2.154520035E1
9.571845226E1,-1.762899971E1,4.355400085E1,-1.707999992E1
9.576845226E1,-1.917840004E1,4.390779877E1,-1.223659992E1
9.581845226E1,-2.064239883E1,4.438359833E1,-6.197599888E0
9.586845226E1,-2.152079964E1,4.446899796E1,3.294000030E-1
9.591845226E1,-2.214299965E1,4.459099960E1,6.453799725E0
9.596845226E1,-2.256999969E1,4.448119736E1,1.084579945E1
9.601845226E1,-2.296039963E1,4.450559998E1,1.280999947E1
9.606845226E1,-2.313119888E1,4.456660080E1,1.252939987E1
9.611845226E1,-2.285059929E1,4.462759781E1,1.039439964E1
9.616845226E1,-2.243579865E1,4.455439758E1,6.404999733E0
9.621845226E1,-2.194779968E1,4.421279907E1,6.710000038E-1
9.626845226E1,-2.191119957E1,4.324900055E1,-6.148799896E0
9.631845226E1,-2.121579933E1,4.296839905E1,-1.291979980E1
9.636845226E1,-2.044719887E1,4.263899994E1,-1.899539948E1
9.641845226E1,-1.934919930E1,4.166299820E1,-2.411940002E1
9.646845226E1,-1.889780045E1,4.067480087E1,-2.834059906E1
9.651845226E1,-1.845859909E1,4.000379944E1,-3.067079926E1
9.656845226E1,-1.867819977E1,4.019899750E1,-3.040239906E1
9.661845226E1,-1.952000046E1,4.105299759E1,-2.798679924E1
9.666845226E1,-2.078879929E1,4.204119873E1,-2.397299957E1
9.671845226E1,-2.277739906E1,4.268779755E1,-1.911739922E1
9.676845226E1,-2.459519958E1,4.311479950E1,-1.350539970E1
9.681845226E1,-2.620559883E1,4.368819809E1,-6.636799812E0
9.686845226E1,-2.708399963E1,4.361499786E1,1.000399947E0
9.691845226E1,-2.766959953E1,4.378580093E1,8.100799561E0
9.696845226E1,-2.796239853E1,4.349300003E1,1.339559937E1
9.701845226E1,-2.825519943E1,4.338319778E1,1.625040054E1
9.706845226E1,-2.814539909E1,4.351739883E1,1.692140007E1
9.711845226E1,-2.753540039E1,4.390779877E1,1.564039993E1
9.716845226E1,-2.691320038E1,4.431039810E1,1.248059940E1
9.721845226E1,-2.627879906E1,4.461539841E1,7.563999653E0
9.726845226E1,-2.557119942E1,4.449340057E1,9.271999598E-1
9.731845226E1,-2.482699966E1,4.477399826E1,-5.758399963E0
9.736845226E1,-2.421699905E1,4.509119797E1,-1.148019981E1
9.741845226E1,-2.324099922E1,4.483499908E1,-1.629920006E1
9.746845226E1,-2.210639954E1,4.432259750E1,-2.026420021E1
9.751845226E1,-2.143540001E1,4.378580093E1,-2.285059929E1
9.756845226E1,-2.106939888E1,4.366379929E1,-2.346059990E1
9.761845226E1,-2.116699982E1,4.405419922E1,-2.166720009E1
9.766845226E1,-2.247239876E1,4.492039871E1,-1.821459961E1
9.771845226E1,-2.354599953E1,4.527420044E1,-1.379819965E1
9.776845226E1,-2.433899879E1,4.523759842E1,-9.101200104E0
9.781845226E1,-2.492459869E1,4.518880081E1,-3.391599894E0
9.786845226E1,-2.526619911E1,4.520100021E1,3.086599827E0
9.791845226E1,-2.522959900E1,4.490819931E1,9.576999664E0
9.796845226E1,-2.493680000E1,4.428599930E1,1.510359955E1
9.801845226E1,-2.474160004E1,4.382239914E1,1.801939964E1
9.806845226E1,-2.458300018E1,4.373699951E1,1.888559914E1
9.811845226E1,-2.405839920E1,4.394440079E1,1.775099945E1
9.816845226E1,-2.332639885E1,4.434700012E1,1.463999939E1
9.821845226E1,-2.269199944E1,4.468859863E1,9.845399857E0
9.826845226E1,-2.159399986E1,4.504240036E1,3.586799860E0
9.831845226E1,-2.086199951E1,4.532299805E1,-3.257400036E0
9.836845226E1,-2.032519913E1,4.581100082E1,-9.613599777E0
9.841845226E1,-1.958099937E1,4.581100082E1,-1.490839958E1
9.846845226E1,-1.872699928E1,4.513999939E1,-1.973959923E1
9.851845226E1,-1.777540016E1,4.450559998E1,-2.308239937E1
9.856845226E1,-1.728739929E1,4.417620087E1,-2.457079887E1
9.861845226E1,-1.729960060E1,4.444459915E1,-2.366799927E1
9.866845226E1,-1.766559982E1,4.488380051E1,-2.089859962E1
9.871845226E1,-1.876359940E1,4.545719910E1,-1.717759895E1
9.876845226E1,-1.998359871E1,4.564019775E1,-1.305399990E1
9.881845226E1,-2.111820030E1,4.573780060E1,-8.283800125E0
9.886845226E1,-2.199659920E1,4.620140076E1,-2.317999840E0
9.891845226E1,-2.256999969E1,4.607939911E1,4.367599964E0
9.896845226E1,-2.255780029E1,4.566460037E1,1.036999989E1
9.901845226E1,-2.254559898E1,4.506679916E1,1.446920013E1
9.906845226E1,-2.267980003E1,4.473740005E1,1.661639977E1
9.911845226E1,-2.250899887E1,4.479840088E1,1.670179939E1
9.916845226E1,-2.186240005E1,4.505459976E1,1.476200008E1
9.921845226E1,-2.124020004E1,4.529859924E1,1.130939960E1
9.926845226E1,-2.099619865E1,4.467639923E1,5.807199955E0
9.931845226E1,-2.047159958E1,4.465200043E1,-9.027999640E-1
9.936845226E1,-1.987380028E1,4.468859863E1,-7.929999828E0
9.941845226E1,-1.919059944E1,4.461539841E1,-1.411539936E1
9.946845226E1,-1.870260048E1,4.422499847E1,-1.927599907E1
9.951845226E1,-1.748259926E1,4.318799973E1,-2.371679878E1
9.956845226E1,-1.648220062E1,4.232180023E1,-2.687660027E1
9.961845226E1,-1.621380043E1,4.210219955E1,-2.787699890E1
9.966845226E1,-1.537199974E1,4.244379807E1,-2.632759857E1
9.971845226E1,-1.612839890E1,4.322459793E1,-2.335079956E1
9.976845226E1,-1.761680031E1,4.387120056E1,-1.926379967E1
9.981845226E1,-1.917840004E1,4.421279907E1,-1.459119987E1
9.986845226E1,-2.056920052E1,4.493259811E1,-8.979199409E0
9.991845226E1,-2.171599960E1,4.540839767E1,-2.195999861E0
9.996845226E1,-2.258219910E1,4.551819992E1,4.806799889E0
1.000184523E2,-2.282620049E1,4.503020096E1,1.071159935E1
1.000684523E2,-2.297259903E1,4.438359833E1,1.516459942E1
1.001184523E2,-2.313119888E1,4.416399765E1,1.726300049E1
1.001684523E2,-2.277739906E1,4.427379990E1,1.729960060E1
1.002184523E2,-2.210639954E1,4.457880020E1,1.534759998E1
1.002684523E2,-2.141099930E1,4.431039810E1,1.178520012E1
1.003184523E2,-2.078879929E1,4.442020035E1,6.197599888E0
1.003684523E2,-1.989819908E1,4.445679855E1,-5.367999673E-1
1.004184523E2,-1.890999985E1,4.463980103E1,-7.356599808E0
1.004684523E2,-1.930039978E1,4.550600052E1,-1.385919952E1
1.005184523E2,-1.829999924E1,4.506679916E1,-1.865379906E1
1.005684523E2,-1.727519989E1,4.435919952E1,-2.272859955E1
1.006184523E2,-1.651879883E1,4.374919891E1,-2.542479897E1
1.006684523E2,-1.626259995E1,4.355400085E1,-2.621780014E1
1.007184523E2,-1.665299988E1,4.401760101E1,-2.455859947E1
1.007684523E2,-1.769000053E1,4.477399826E1,-2.115480042E1
1.008184523E2,-1.925160027E1,4.528639984E1,-1.697019958E1
1.008684523E2,-2.002019882E1,4.504240036E1,-1.189499950E1
1.009184523E2,-2.119140053E1,4.528639984E1,-6.514800072E0
1.009684523E2,-2.205760002E1,4.549379730E1,-9.759999812E-2
1.010184523E2,-2.250899887E1,4.537179947E1,6.429399967E0
1.010684523E2,-2.264319992E1,4.492039871E1,1.222439957E1
1.011184523E2,-2.254559898E1,4.438359833E1,1.583559990E1
1.011684523E2,-2.264319992E1,4.421279907E1,1.737279892E1
1.012184523E2,-2.225279999E1,4.439579773E1,1.678719902E1
1.012684523E2,-2.150860023E1,4.476179886E1,1.415199947E1
1.013184523E2,-2.076440048E1,4.511560059E1,9.796599388E0
1.013684523E2,-1.998359871E1,4.516439819E1,3.830799818E0
1.014184523E2,-1.910519981E1,4.513999939E1,-3.086599827E0
1.014684523E2,-1.825119972E1,4.528639984E1,-9.918600082E0
1.015184523E2,-1.771439934E1,4.512779999E1,-1.584779930E1
1.015684523E2,-1.661639977E1,4.460319901E1,-2.071559906E1
1.016184523E2,-1.568919945E1,4.383459854E1,-2.437559891E1
1.016684523E2,-1.516459942E1,4.329779816E1,-2.651059914E1
1.017184523E2,-1.527439976E1,4.337099838E1,-2.616899872E1
1.017684523E2,-1.600639915E1,4.395660019E1,-2.381439972E1
1.018184523E2,-1.737279892E1,4.478619766E1,-1.988599968E1
1.018684523E2,-1.909300041E1,4.520100021E1,-1.520119953E1
1.019184523E2,-2.005679893E1,4.517659760E1,-1.005280018E1
1.019684523E2,-2.110599899E1,4.532299805E1,-3.867399931E0
1.020184523E2,-2.181359863E1,4.537179947E1,2.891399860E0
1.020684523E2,-2.205760002E1,4.513999939E1,9.320799828E0
1.021184523E2,-2.231379890E1,4.467639923E1,1.401779938E1
1.021684523E2,-2.255780029E1,4.434700012E1,1.655539894E1
1.022184523E2,-2.264319992E1,4.428599930E1,1.665299988E1
1.022684523E2,-2.221619987E1,4.445679855E1,1.473759937E1
1.023184523E2,-2.163059998E1,4.465200043E1,1.100440025E1
1.023684523E2,-2.110599899E1,4.461539841E1,5.258199692E0
1.024184523E2,-2.044719887E1,4.446899796E1,-1.707999945E0
1.024684523E2,-1.983720016E1,4.449340057E1,-8.600999832E0
1.025184523E2,-1.939799881E1,4.459099960E1,-1.477419949E1
1.025684523E2,-1.820240021E1,4.410300064E1,-2.017879868E1
1.026184523E2,-1.694579887E1,4.317580032E1,-2.437559891E1
1.026684523E2,-1.612839890E1,4.243159866E1,-2.714499855E1
1.027184523E2,-1.595759964E1,4.237059784E1,-2.744999886E1
1.027684523E2,-1.638459969E1,4.290739822E1,-2.543700027E1
1.028184523E2,-1.747039986E1,4.372480011E1,-2.171599960E1
1.028684523E2,-1.905640030E1,4.423719788E1,-1.715320015E1
1.029184523E2,-2.015439987E1,4.452999878E1,-1.228539944E1
1.029684523E2,-2.145979881E1,4.479840088E1,-6.282999992E0
1.030184523E2,-2.246019936E1,4.511560059E1,5.001999736E-1
1.030684523E2,-2.294820023E1,4.518880081E1,7.124799728E0
1.031184523E2,-2.318000031E1,4.479840088E1,1.217560005E1
1.031684523E2,-2.335079956E1,4.449340057E1,1.520119953E1
1.032184523E2,-2.326539993E1,4.444459915E1,1.579899979E1
1.032684523E2,-2.270419884E1,4.463980103E1,1.443260002E1
1.033184523E2,-2.221619987E1,4.433480072E1,1.143139935E1
1.033684523E2,-2.171599960E1,4.445679855E1,6.746599674E0
1.034184523E2,-2.098399925E1,4.433480072E1,5.245999694E-1
1.034684523E2,-2.021539879E1,4.422499847E1,-6.246399879E0
1.035184523E2,-1.942239952E1,4.400539780E1,-1.248059940E1
1.035684523E2,-1.855620003E1,4.359059906E1,-1.786079979E1
1.036184523E2,-1.738500023E1,4.272439957E1,-2.221619987E1
1.036684523E2,-1.631139946E1,4.167519760E1,-2.579080009E1
1.037184523E2,-1.587220001E1,4.121159744E1,-2.742560005E1
1.037684523E2,-1.601860046E1,4.134579849E1,-2.682779884E1
1.038184523E2,-1.672620010E1,4.205339813E1,-2.420479965E1
1.038684523E2,-1.804380035E1,4.270000076E1,-2.036179924E1
1.039184523E2,-1.991040039E1,4.337099838E1,-1.587220001E1
1.039684523E2,-2.111820030E1,4.361499786E1,-1.038220024E1
1.040184523E2,-2.231379890E1,4.390779877E1,-4.050399780E0
1.040684523E2,-2.318000031E1,4.426160049E1,2.915799856E0
1.041184523E2,-2.392420006E1,4.365159988E1,8.832799911E0
1.041684523E2,-2.409499931E1,4.327339935E1,1.299300003E1
1.042184523E2,-2.432679939E1,4.301720047E1,1.492059994E1
1.042684523E2,-2.418039894E1,4.307819748E1,1.473759937E1
1.043184523E2,-2.439999962E1,4.229739761E1,1.241959953E1
1.043684523E2,-2.396080017E1,4.241939926E1,8.405799866E0
1.044184523E2,-2.339959908E1,4.233399963E1,2.830399990E0
1.044684523E2,-2.281399918E1,4.216320038E1,-3.769799948E0
1.045184523E2,-2.222839928E1,4.252919769E1,-1.028460026E1
1.045684523E2,-2.160619926E1,4.249259949E1,-1.572579956E1
1.046184523E2,-2.059359932E1,4.202899933E1,-2.025199890E1
1.046684523E2,-1.962979889E1,4.126039886E1,-2.383880043E1
1.047184523E2,-1.886120033E1,4.096759796E1,-2.565659904E1
1.047684523E2,-1.887339973E1,4.105299759E1,-2.541259956E1
1.048184523E2,-1.937360001E1,4.169960022E1,-2.269199944E1
1.048684523E2,-2.041059875E1,4.246820068E1,-1.871479988E1
1.049184523E2,-2.167939949E1,4.274879837E1,-1.371280003E1
1.049684523E2,-2.271640015E1,4.277320099E1,-8.479000092E0
1.050184523E2,-2.359479904E1,4.278540039E1,-2.354599953E0
1.050684523E2,-2.432679939E1,4.272439957E1,4.477399826E0
1.051184523E2,-2.475379944E1,4.285860062E1,1.089459991E1
1.051684523E2,-2.475379944E1,4.235839844E1,1.567700005E1
1.052184523E2,-2.476599884E1,4.204119873E1,1.778759956E1
1.052684523E2,-2.463179970E1,4.207780075E1,1.803159904E1
1.053184523E2,-2.391199875E1,4.239500046E1,1.592099953E1
1.053684523E2,-2.311899948E1,4.284639740E1,1.200479984E1
1.054184523E2,-2.228940010E1,4.313919830E1,6.404999733E0
1.054684523E2,-2.124020004E1,4.339540100E1,-2.805999815E-1
1.055184523E2,-2.028859901E1,4.377359772E1,-7.124799728E0
1.055684523E2,-1.952000046E1,4.412739944E1,-1.298079967E1
1.056184523E2,-1.849519920E1,4.394440079E1,-1.779979897E1
1.056684523E2,-1.748259926E1,4.330999756E1,-2.181359863E1
1.057184523E2,-1.661639977E1,4.290739822E1,-2.405839920E1
1.057684523E2,-1.662859917E1,4.284639740E1,-2.426580048E1
1.058184523E2,-1.712879944E1,4.333440018E1,-2.217959976E1
1.058684523E2,-1.815359879E1,4.405419922E1,-1.884899902E1
1.059184523E2,-1.962979889E1,4.495700073E1,-1.477419949E1
1.059684523E2,-2.082539940E1,4.507899857E1,-1.043099976E1
1.060184523E2,-2.186240005E1,4.520100021E1,-5.148399830E0
1.060684523E2,-2.260659981E1,4.527420044E1,1.183400035E0
1.061184523E2,-2.192339897E1,4.587199783E1,7.454199791E0
1.061684523E2,-2.199659920E1,4.545719910E1,1.221220016E1
1.062184523E2,-2.217959976E1,4.513999939E1,1.478639984E1
1.062684523E2,-2.231379890E1,4.505459976E1,1.531099987E1
1.063184523E2,-2.183799934E1,4.521319962E1,1.370059967E1
1.063684523E2,-2.122799873E1,4.537179947E1,1.052859974E1
1.064184523E2,-2.055699921E1,4.532299805E1,5.331399918E0
1.064684523E2,-1.972739983E1,4.520100021E1,-1.220000029E0
1.065184519E2,-1.894659996E1,4.484719849E1,-8.259399414E0
1.065684519E2,-1.850740051E1,4.489599991E1,-1.426179981E1
1.066184519E2,-1.775099945E1,4.455439758E1,-1.941020012E1
1.066684519E2,-1.687260056E1,4.384679794E1,-2.337520027E1
1.067184519E2,-1.606739998E1,4.330999756E1,-2.570539856E1
1.067684518E2,-1.599419975E1,4.316360092E1,-2.635199928E1
1.068184518E2,-1.654319954E1,4.361499786E1,-2.452199936E1
1.068684518E2,-1.766559982E1,4.440800095E1,-2.120359993E1
1.069184518E2,-1.976399994E1,4.474959946E1,-1.678719902E1
1.069684518E2,-2.108160019E1,4.494479752E1,-1.213899994E1
1.070184518E2,-2.215519905E1,4.515219879E1,-6.612400055E0
1.070684518E2,-2.304579926E1,4.531079865E1,-2.805999815E-1
1.071184518E2,-2.364360046E1,4.428599930E1,5.843800068E0
1.071684518E2,-2.382659912E1,4.399319839E1,1.088239956E1
1.072184518E2,-2.391199875E1,4.378580093E1,1.370059967E1
1.072684518E2,-2.391199875E1,4.377359772E1,1.431059933E1
1.073184518E2,-2.289939880E1,4.473740005E1,1.289540005E1
1.073684518E2,-2.225279999E1,4.492039871E1,9.650199890E0
1.074184525E2,-2.159399986E1,4.477399826E1,4.465199947E0
1.074684525E2,-2.065460014E1,4.454219818E1,-1.976400018E0
