"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.732257995E1,-8.685946465E-1,-6.565307379E-1,-1.428814173E0
8.737257995E1,-9.666704178E0,-1.759951019E1,1.709193230E1
8.742257995E1,-3.083750308E-1,-1.096570778E1,8.861220360E0
8.747257995E1,-3.841975927E0,-1.174845982E1,7.101299286E0
8.752257995E1,-4.308875561E0,-6.084050655E0,-1.045454121E1
8.757257995E1,2.365903378E0,-1.048923683E1,-1.081854916E1
8.762257995E1,4.872684002E0,-1.542802334E1,4.341178417E0
8.767257995E1,2.763411045E0,-6.878767014E0,5.081757307E-1
8.772257995E1,-1.917249203E0,-5.672185898E0,1.312463164E0
8.777257995E1,-2.800499916E0,-8.640781403E0,-1.996212244E0
8.782257995E1,3.212364316E-1,-8.729615211E0,5.177469850E-1
8.787257995E1,5.911468506E0,-1.204277706E1,4.697709084E0
8.792257995E1,4.350749969E0,-1.541605854E1,1.073180914E0
8.797257995E1,-2.629113793E-1,-1.390080452E1,5.645864964E0
8.802257995E1,-5.333003402E-1,-1.714008713E1,-5.108377457E0
8.807257995E1,-6.049354553E0,-1.964178467E1,-7.537391186E-1
8.812257995E1,-3.844368696E0,-1.181306648E1,-6.577271223E-1
8.817257995E1,1.128215909E0,-4.369892120E0,-3.190829039E0
8.822257995E1,5.822933674E0,-2.629412889E0,-3.540480137E0
8.827257995E1,5.297111273E-1,4.304089844E-1,-1.759023786E0
8.832257995E1,-8.973084688E-1,4.280161560E-1,6.684948206E-1
8.837257995E1,-1.365524101E1,-2.659652328E1,1.449691582E1
8.842257995E1,-3.427718401E0,-7.657032490E0,5.312963486E0
8.847257995E1,-4.993521690E0,-1.406590843E1,2.641077995E0
8.852257995E1,-1.864308000E0,-7.094419956E0,-1.084008503E1
8.857257995E1,2.586043119E0,-1.162642574E1,-8.764310837E0
8.862257995E1,4.503890514E0,-1.349851036E1,2.926122904E0
8.867257995E1,2.624627352E0,-6.768697262E0,1.939681888E0
8.872257995E1,-2.127817631E0,-6.117550373E0,2.205584288E0
8.877257995E1,-3.044866800E0,-8.439785004E0,-1.699203134E0
8.882257995E1,6.924230456E-1,-9.519545555E0,-4.447658956E-1
8.887257995E1,6.081657887E0,-1.323530006E1,8.411070824E0
8.892257995E1,2.344367981E0,-1.556949902E1,2.169692039E0
8.897257995E1,2.073979139E0,-1.512652779E1,4.159024715E0
8.902257995E1,-1.574776411E0,-1.884467506E1,-8.769096375E0
8.907257995E1,-4.895416260E0,-1.672822380E1,2.188834429E0
8.912257995E1,-1.471885085E0,-9.897911072E0,-1.146162033E0
8.917257995E1,2.035394669E0,-4.135096550E0,-1.560419440E0
8.922257995E1,5.073681355E0,-2.686840773E0,-2.408077002E0
8.927257995E1,-1.884347796E-1,-1.752742529E-1,-2.628216505E0
8.932257995E1,-1.802094579E0,4.187439568E-3,2.607578516E0
8.937257995E1,-1.309023571E1,-3.001048279E1,1.351047516E1
8.942257995E1,-2.137388945E0,-3.196810961E0,8.387142181E0
8.947257995E1,-5.172983646E0,-1.639532089E1,-6.971189499E0
8.952257995E1,-2.972783089E0,-7.578069210E0,-4.344767570E0
8.957257995E1,5.440082073E0,-1.019462109E1,-6.286244392E0
8.962257995E1,5.444868088E0,-1.357268810E1,1.944467545E0
8.967257995E1,7.498508096E-1,-5.255535603E0,3.737588882E0
8.972257995E1,-1.778166294E0,-6.795018196E0,4.220340848E-1
8.977257995E1,-2.230708838E0,-8.734400749E0,-2.417648077E0
8.982257995E1,3.510270834E0,-1.054905796E1,3.098406315E0
8.987257995E1,6.778268337E0,-1.114995575E1,3.297309637E0
8.992257995E1,-9.032905847E-2,-1.513849163E1,3.610769272E0
8.997257995E1,4.172484577E-1,-1.746551132E1,2.629113913E0
9.002257995E1,-1.325922847E0,-1.761147308E1,-8.412266731E0
9.007257995E1,-4.189234257E0,-1.704168320E1,2.902194738E0
9.012257995E1,-5.620142221E-1,-8.782257080E0,-2.446362019E0
9.017257995E1,2.854338408E0,-4.334000111E0,-5.428716540E-1
9.022257995E1,4.915754795E0,-2.629412889E0,-2.771785975E0
9.027257995E1,1.944168359E-1,2.243271172E-1,-3.461217880E0
9.032257995E1,-1.668096542E0,-1.223928809E0,4.850849628E0
9.037257995E1,-1.328913879E1,-3.104717255E1,1.484387493E1
9.042257995E1,-2.391027927E0,-2.634198666E0,7.288238525E0
9.047257995E1,-7.366005421E0,-1.717837334E1,-1.006899738E1
9.052257995E1,-3.777668774E-1,-5.377869129E0,-1.639382601E0
9.057257995E1,4.096811295E0,-1.518395519E1,-2.175673962E0
9.062257995E1,5.983551979E0,-1.037168980E1,1.140179992E0
9.067257995E1,-1.258624673E0,-5.787041664E0,2.416152716E0
9.072257995E1,-3.719941854E0,-7.068099022E0,9.412766099E-1
9.077257995E1,-1.837986946E0,-8.686244965E0,-2.439183474E0
9.082257995E1,3.886243105E0,-1.076919746E1,2.231905222E0
9.087257995E1,5.980860233E0,-1.239482117E1,3.869493246E0
9.092257995E1,1.259821177E0,-1.549771404E1,5.983253002E0
9.097257995E1,1.774577141E0,-1.657268906E1,7.785646915E-1
9.102257995E1,-5.196911812E0,-2.101825523E1,-7.301399231E0
9.107257995E1,-3.188436270E0,-1.549053574E1,-4.351946115E-1
9.112257995E1,-8.829515576E-1,-7.625925541E0,-2.537289381E0
9.117257995E1,3.981956005E0,-3.625126362E0,-3.399004459E0
9.122257995E1,2.574079037E0,-1.348355532E0,-1.855035782E0
9.127257995E1,-1.021735311E0,-9.870393574E-2,-3.229114056E0
9.132257995E1,-3.556930780E0,-5.724828243E0,1.172931767E1
9.137257995E1,-6.595217228E0,-2.493739891E1,1.388405418E1
9.142257995E1,-3.377469063E0,-2.509472847E0,8.023134232E0
9.147257995E1,-6.434898376E0,-1.646232033E1,-7.665407181E0
9.152257995E1,-9.858429432E-1,-8.222037315E0,-2.561217546E0
9.157257995E1,3.608376503E0,-1.437248898E1,-1.050449133E0
9.162257995E1,6.957729816E0,-9.828518867E0,1.176072359E0
9.167257995E1,-5.763711333E-1,-5.753541946E0,2.274976015E0
9.172257995E1,-3.482753277E0,-6.962515831E0,6.062814593E-1
9.177257995E1,-1.790130496E0,-8.056633949E0,-1.919641972E0
9.182257995E1,4.606781960E0,-1.266790199E1,2.133799553E0
9.187257995E1,7.338488102E0,-1.129831028E1,2.346760750E0
9.192257995E1,-1.835594058E0,-1.463330650E1,7.551449299E0
9.197257995E1,2.504687071E0,-1.661576080E1,8.001000881E-1
9.202257995E1,-2.647359133E0,-1.866252136E1,-7.914260864E0
9.207257995E1,-3.475574970E0,-1.659183311E1,7.809575200E-1
9.212257995E1,-7.151548862E-1,-8.346464157E0,-1.471885085E0
9.217257995E1,3.091227770E0,-4.029812336E0,-1.352243900E0
9.222257995E1,3.677768469E0,-2.698804855E0,-2.496611357E0
9.227257995E1,-1.429711580E-1,-2.566302419E-1,-2.924926519E0
9.232257995E1,-4.533800602E0,-3.203989506E0,8.104490280E0
9.237257995E1,-8.086843491E0,-2.454497719E1,1.322542953E1
9.242257995E1,-3.406183004E0,-5.648257732E0,1.056820011E1
9.247257995E1,-4.349553585E0,-1.305314636E1,-8.989236832E0
9.252257995E1,-2.139781713E0,-8.585746765E0,5.703890920E-1
9.257257995E1,5.360819817E0,-1.518156242E1,-1.953141451E0
9.262257995E1,5.135894775E0,-9.854840279E0,2.018645048E0
9.267257995E1,-1.603490233E0,-5.645864964E0,1.025324464E0
9.272257995E1,-2.982354403E0,-6.064908028E0,2.073679924E0
9.277257995E1,-1.658525229E0,-9.349655151E0,-3.434896946E0
9.282257995E1,2.729911566E0,-1.080508995E1,3.855136395E0
9.287257995E1,7.249953270E0,-1.194227886E1,2.825624466E0
9.292257995E1,8.623134494E-1,-1.602682686E1,6.486044884E0
9.297257995E1,-6.768696904E-1,-1.574896049E1,1.109073281E0
9.302257995E1,-4.325624943E0,-1.921795464E1,-5.967998981E0
9.307257995E1,-2.331207514E0,-1.591406536E1,-9.834501147E-1
9.312257995E1,1.872383654E-1,-7.570591927E0,-1.711167336E0
9.317257995E1,3.254238844E0,-3.824029684E0,-3.104687452E0
9.322257995E1,1.719542146E0,-5.009972453E-1,-2.546860695E0
9.327257995E1,-7.968099117E-1,-7.809575200E-1,-2.448754787E0
9.332257995E1,-4.742275238E0,-7.120740891E0,1.623260880E1
9.337257995E1,-3.605086327E0,-1.917727661E1,1.269631672E1
9.342257995E1,-3.975973845E0,-6.775875568E0,8.626424789E0
9.347257995E1,-4.902594566E0,-1.184895897E1,-8.074878693E0
9.352257995E1,-6.098706722E-1,-9.234500885E0,-5.012664318E0
9.357257995E1,2.871088028E0,-1.511217022E1,1.645364642E0
9.362257995E1,6.483652115E0,-8.992825508E0,5.727819204E-1
9.367257995E1,-1.641775489E0,-6.656234264E0,1.626222134E0
9.372257995E1,-3.439682484E0,-7.829315662E0,1.106680483E-1
9.377257995E1,-7.319046259E-1,-7.960920811E0,-1.593919039E0
9.382257995E1,4.475176334E0,-1.219621658E1,3.644268990E0
9.387257995E1,5.624329567E0,-1.411376572E1,1.479960799E0
9.392257995E1,4.148556292E-1,-1.417837143E1,7.206882477E0
9.397257995E1,3.981058598E-1,-1.658226013E1,9.846464992E-1
9.402257995E1,-3.846761465E0,-1.848545265E1,-6.319743633E0
9.407257995E1,-2.534896374E0,-1.602443504E1,-7.848458290E-1
9.412257995E1,-8.398807645E-1,-8.389534950E0,-1.972284079E0
9.417257995E1,3.196810961E0,-3.998705626E0,-3.011367321E0
9.422257995E1,2.509472847E0,-8.359923959E-1,-2.606681108E0
9.427257995E1,-1.347458243E0,3.418745399E-1,-2.587538481E0
9.432257995E1,-5.055735111E0,-7.657032490E0,1.553569984E1
9.437257995E1,-2.922533751E0,-2.130569267E1,1.306511116E1
9.442257995E1,-1.593919039E0,4.486542568E-2,7.197311401E0
9.447257995E1,-6.604788780E0,-1.959631920E1,-1.068903828E1
9.452257995E1,-2.075175524E0,-5.895017624E0,-7.298108935E-1
9.457257995E1,3.031407118E0,-1.284497070E1,-2.970689297E0
9.462257995E1,6.826124668E0,-1.049641609E1,-1.501496136E-1
9.467257995E1,-6.792625189E-1,-5.389832973E0,3.287738323E0
9.472257995E1,-3.102294445E0,-7.984848976E0,8.192426562E-1
9.477257995E1,-1.012163997E0,-8.389534950E0,-1.205982566E0
9.482257995E1,4.771886349E0,-1.188724422E1,3.955634832E0
9.487257995E1,6.869195461E0,-1.227039433E1,2.047358990E0
9.492257995E1,-1.129412293E0,-1.426451302E1,9.337391853E0
9.497257995E1,3.332005441E-1,-1.602922058E1,2.392224550E0
9.502257995E1,-2.881855726E0,-1.975424576E1,-8.012665749E0
9.507257995E1,-2.048854351E0,-1.602682686E1,-6.400800496E-2
9.512257995E1,-2.051247120E0,-9.035896301E0,-1.857428551E0
9.517257995E1,3.206382275E0,-3.567698479E0,-3.075973511E0
9.522257995E1,2.542972326E0,-1.077966571E0,-2.410469770E0
9.527257995E1,-8.853443861E-1,3.514458239E-1,-2.771785975E0
9.532257995E1,-4.775774956E0,-5.933302879E0,1.099890804E1
9.537257995E1,-3.791726589E0,-2.129612160E1,1.372822189E1
9.542257995E1,-2.460718870E0,-2.557628393E0,6.883552551E0
9.547257995E1,-5.872285843E0,-1.619193268E1,-9.190532684E0
9.552257995E1,-8.566305041E-1,-8.384749413E0,-2.956033230E0
9.557257995E1,2.102692842E0,-1.329512119E1,-7.776673436E-1
9.562257995E1,6.397510529E0,-1.034536839E1,2.494517565E-1
9.567257995E1,-9.403793216E-1,-6.249155521E0,1.453639746E0
9.572257995E1,-2.656930447E0,-7.731209755E0,1.532902002E0
9.577257995E1,-6.888338327E-1,-8.492426872E0,-2.154138565E0
9.582257995E1,4.369892120E0,-1.142273712E1,4.688137531E0
9.587257995E1,6.866802692E0,-1.219861031E1,3.634697676E0
9.592257995E1,-7.118647546E-2,-1.484148216E1,8.686244965E0
9.597257995E1,-6.400800496E-2,-1.711615944E1,9.125627279E-1
9.602257995E1,-3.140579700E0,-1.942164421E1,-6.676573277E0
9.607257995E1,-1.989033818E0,-1.573938942E1,-9.738788009E-1
9.612257995E1,-2.889034271E0,-8.568997383E0,-1.354636669E0
9.617257995E1,4.587639332E0,-3.311666489E0,-3.035295486E0
9.622257995E1,1.188036442E0,-4.579264224E-1,-2.551646233E0
9.627257995E1,-1.433599830E0,3.562314808E-1,-2.989831924E0
9.632257995E1,-4.928915501E0,-8.396714211E0,1.658674812E1
9.637257995E1,-4.940879822E0,-1.770509338E1,1.051555824E1
9.642257995E1,-5.596812248E0,-6.500700951E0,1.011087227E1
9.647257995E1,-5.404788256E-1,-1.105663490E1,-1.399771309E1
9.652257995E1,-1.773380637E0,-9.682257652E0,-1.069591761E0
9.657257995E1,5.305785179E0,-1.546660709E1,-2.318046987E-1
9.662257995E1,6.012266159E0,-1.016829967E1,1.491924882E0
9.667257995E1,-2.312064886E0,-6.730412006E0,2.677269459E0
9.672257995E1,-2.520539522E0,-7.111169815E0,9.125627279E-1
9.677257995E1,-1.153340459E0,-6.797410965E0,-2.654537678E0
9.682257995E1,2.627020121E0,-9.984052658E0,3.345165968E0
9.687257995E1,7.340880871E0,-1.182981586E1,4.240380764E0
9.692257995E1,1.573580027E0,-1.445863056E1,6.399903297E0
9.697257995E1,2.350948304E-1,-1.633550072E1,2.423331022E0
9.702257995E1,-2.666501760E0,-1.982842445E1,-7.691728592E0
9.707257995E1,-1.510170221E0,-1.722383690E1,1.008574724E0
9.712257995E1,-6.640082598E-2,-9.169894218E0,-2.980260611E0
9.717257995E1,2.289333105E0,-3.297309637E0,-1.098305583E0
9.722257995E1,3.421736479E0,-1.250249863E0,-2.671287298E0
9.727257995E1,-6.290132403E-1,1.956132501E-1,-2.891427040E0
9.732257995E1,-2.010569334E0,-2.863909483E0,3.158226728E0
9.737257995E1,-1.079432201E1,-3.446831131E1,1.481755447E1
9.742257995E1,-3.241078377E0,-3.089133978E0,4.597210407E0
9.747257995E1,-3.243471146E0,-1.809751511E1,-8.290233612E0
9.752257995E1,-3.789333820E0,-4.918148041E0,-4.751846790E0
9.757257995E1,3.017050266E0,-1.210289669E1,-7.502695560E0
9.762257995E1,6.775875568E0,-1.267986584E1,2.619542599E0
9.767257995E1,1.755434513E0,-6.555736065E0,2.607578516E0
9.772257995E1,-2.532503605E0,-6.649055958E0,1.121037364E0
9.777257995E1,-1.596311808E0,-8.075776100E0,-8.303094506E-1
9.782257995E1,2.085943222E0,-8.504390717E0,1.087537885E0
9.787257995E1,4.714458942E0,-1.155703449E1,4.199702740E0
9.792257995E1,2.411366940E0,-1.541605854E1,2.344367981E0
9.797257995E1,2.545365095E0,-1.511934853E1,4.412963390E0
9.802257995E1,-2.309672117E0,-1.672822380E1,-6.365506649E0
9.807257995E1,-6.314958096E0,-1.827249146E1,4.001995921E-1
9.812257995E1,-5.069792867E-1,-1.136291695E1,-1.364207983E0
9.817257995E1,3.188436031E-1,-5.049753189E0,-1.735095501E0
9.822257995E1,5.145465851E0,-2.298904419E0,-3.138186932E0
9.827257995E1,-3.993022740E-1,1.668993831E-1,-2.257030010E0
9.832257995E1,-1.536491275E0,-1.010967612E0,5.383851007E-3
9.837257995E1,-1.202513027E1,-2.584009171E1,1.750618935E1
9.842257995E1,-2.213959217E0,-6.979265213E0,6.919445038E0
9.847257995E1,-3.607479334E0,-1.606511307E1,-9.451649189E-1
9.852257995E1,-2.850749016E0,-2.698804855E0,-8.426624298E0
9.857257995E1,2.416152716E0,-1.144905853E1,-8.891130447E0
9.862257995E1,6.601199627E0,-1.453520107E1,3.383451223E0
9.867257995E1,2.705983400E0,-7.522735119E0,9.460622668E-1
9.872257995E1,-3.075973511E0,-6.399903297E0,1.487139225E0
9.877257995E1,-3.233899832E0,-7.635497093E0,7.833502889E-1
9.882257995E1,-1.057627559E0,-8.099704742E0,-2.946461916E0
9.887257995E1,1.832004786E0,-1.216989613E1,3.167798042E0
9.892257995E1,7.510771275E0,-1.500210094E1,2.284547329E0
9.897257995E1,2.933301449E0,-1.492792320E1,7.403094292E0
9.902257995E1,-8.949156404E-1,-1.432941818E1,-1.471885085E0
9.907257995E1,-4.888237476E0,-1.951017761E1,-8.280661583E0
9.912257995E1,-2.525325298E0,-1.531316757E1,-1.022931710E-1
9.917257995E1,7.354938388E-1,-8.533104897E0,-3.581158161E0
9.922257995E1,3.917349815E0,-4.808077812E0,-1.711167336E0
9.927257995E1,2.124228239E0,-1.286142230E0,-2.228316069E0
9.932257995E1,-3.658027649E-1,-3.550350666E-1,-3.154936552E0
9.937257995E1,-1.886142492E0,-3.043371201E0,5.956932068E0
9.942257995E1,-1.059571743E1,-2.626870537E1,1.480319691E1
9.947257995E1,-7.529016495E0,-7.352844715E0,4.542175770E0
9.952257995E1,-1.287338614E0,-9.687043190E0,-7.330112934E0
9.957257995E1,-2.352742910E0,-7.879564762E0,-5.716453075E0
9.962257995E1,3.100799084E0,-1.571546078E1,-4.701597214E0
9.967257995E1,5.660222054E0,-1.194706440E1,2.995514870E0
9.972257995E1,2.925225794E-1,-6.747161865E0,-3.290131316E-2
9.977257995E1,-2.441576481E0,-6.859624386E0,2.782553673E0
9.982257995E1,-1.727917075E0,-7.929814339E0,-5.309075117E-1
9.987257995E1,1.398604870E0,-7.795815945E0,-1.534098387E0
9.992257995E1,4.949254513E0,-1.335733414E1,3.701696634E0
9.997257995E1,4.539782524E0,-1.383380508E1,1.623829246E0
1.000225800E2,1.499402523E0,-1.404915905E1,5.928217888E0
1.000725800E2,-3.219542980E0,-1.520549107E1,3.888336942E-2
1.001225800E2,-4.107579231E0,-2.067368889E1,-6.705287457E0
1.001725800E2,-2.656930447E0,-1.620150375E1,-1.107876897E0
1.002225800E2,2.614158690E-1,-7.992027760E0,-3.394218922E0
1.002725800E2,3.948456526E0,-3.914957047E0,-1.907677889E0
1.003225800E2,2.100300074E0,-1.207179070E0,-2.951247692E0
1.003725800E2,-4.112663865E-1,-3.741776347E-1,-2.776571512E0
1.004225800E2,-2.510968208E0,-4.300500393E0,8.655138969E0
1.004725800E2,-1.109850979E1,-2.697249413E1,1.195902824E1
1.005225800E2,-4.476373196E0,-4.017848492E0,5.497509956E0
1.005725800E2,-3.142972469E0,-1.624457359E1,-6.774679184E0
1.006225800E2,-2.549253464E0,-3.888635874E0,-4.950450897E0
1.006725800E2,3.598805189E0,-1.241396427E1,-8.577671051E0
1.007225800E2,5.626722336E0,-1.402283764E1,3.708875179E0
1.007725800E2,1.585544109E0,-6.917052269E0,5.943173170E-1
1.008225800E2,-3.145365477E0,-6.656234264E0,1.561615825E0
1.008725800E2,-2.091925144E0,-7.690532207E0,-7.920243144E-1
1.009225800E2,1.877468467E0,-7.834101200E0,-2.676970363E-1
1.009725800E2,5.219643593E0,-1.170060349E1,3.407379389E0
1.010225800E2,2.725125790E0,-1.573699665E1,1.977967024E0
1.010725800E2,2.198405743E0,-1.355833149E1,4.869992256E0
1.011225800E2,-2.599502802E0,-1.449691582E1,1.851147413E0
1.011725800E2,-3.865904093E0,-1.836341858E1,-4.572085857E0
1.012225800E2,-2.453540564E0,-1.484626770E1,-8.853443861E-1
1.012725800E2,-8.111668825E-1,-7.163811684E0,-1.622632861E0
1.013225800E2,4.987539768E0,-3.838386536E0,-2.503789902E0
1.013725800E2,7.666005492E-1,-1.647757530E0,-2.352742910E0
1.014225800E2,-1.663310885E0,-5.919244885E-1,-2.616252422E0
1.014725800E2,-4.971986294E0,-6.515058041E0,1.212891865E1
1.015225800E2,-3.300898790E0,-1.990020943E1,1.234696484E1
1.015725800E2,-3.243471146E0,-4.334000111E0,7.896314621E0
1.016225800E2,-6.154638767E0,-1.573938942E1,-8.656634331E0
1.016725800E2,-2.748754919E-1,-8.358428955E0,-3.573979616E0
1.017225800E2,3.302095175E0,-1.379791260E1,-4.965107143E-2
1.017725800E2,5.748756409E0,-1.037408257E1,3.978067636E-1
1.018225800E2,-1.965105653E0,-6.644270420E0,1.520638824E0
1.018725800E2,-3.293720484E0,-6.996015072E0,-5.922235921E-2
1.019225800E2,-9.690931439E-1,-8.303393364E0,-2.461616248E-1
1.019725800E2,4.549354076E0,-1.276122189E1,2.801696301E0
1.020225800E2,4.635495663E0,-1.182503033E1,3.464807272E0
1.020725800E2,1.772184253E0,-1.615604019E1,3.414557934E0
1.021225800E2,1.453639746E0,-1.498774338E1,1.741077542E0
1.021725800E2,-4.471587181E0,-1.937857246E1,-8.101200104E0
1.022225800E2,-4.782953262E0,-1.653171349E1,1.226321578E0
1.022725800E2,2.241476536E0,-8.255537033E0,-1.620239973E0
1.023225800E2,3.546163082E0,-4.008276939E0,-1.802094579E0
1.023725800E2,4.132703781E0,-1.839183331E0,-2.292922258E0
1.024225800E2,2.452643216E-2,6.601199508E-1,-3.267399311E0
1.024725800E2,-2.960819006E0,-4.302893162E0,8.394320488E0
1.025225800E2,-6.877570629E0,-2.979273605E1,1.402283764E1
1.025725800E2,-4.002295017E0,-3.069692373E0,6.756732941E0
1.026225800E2,-5.096413136E0,-1.507627773E1,-1.066989517E1
1.026725800E2,-2.917748213E0,-8.255537033E0,-1.428814173E0
1.027225800E2,4.113561153E0,-1.395344639E1,-2.714358091E0
1.027725800E2,6.665805817E0,-1.076919746E1,1.204786181E0
1.028225800E2,-3.634099364E-1,-6.105586052E0,2.581257343E0
1.028725800E2,-2.230708838E0,-7.254739285E0,6.278168559E-1
1.029225800E2,-1.759023786E0,-8.600103378E0,-5.763711333E-1
1.029725800E2,3.428914785E0,-1.030229759E1,1.642971873E0
1.030225800E2,5.511867046E0,-1.180110264E1,3.050549746E0
1.030725800E2,2.313261271E0,-1.518156242E1,4.580460548E0
1.031225800E2,1.125823021E0,-1.242592812E1,2.667698145E0
1.031725800E2,-3.667299747E0,-1.634746552E1,-9.161818504E0
1.032225800E2,-4.699204445E0,-1.948385811E1,2.492722988E0
1.032725800E2,5.321039557E-1,-1.225603771E1,-1.900499344E0
1.033225800E2,1.202393413E0,-6.155835152E0,-1.031306505E0
1.033725800E2,4.008276939E0,-2.583949327E0,-2.857927561E0
1.034225800E2,8.195417374E-2,-1.226321608E-1,-3.229114056E0
1.034725800E2,-1.538884044E0,-1.154536963E0,-7.322037220E-1
1.035225800E2,-9.156734467E0,-1.674975777E1,1.314168072E1
1.035725800E2,-1.019342422E0,-1.137727356E1,8.875576973E0
1.036225800E2,-5.172983646E0,-1.503559971E1,7.549056530E0
1.036725800E2,-2.218744755E0,-3.340380430E0,-1.283898926E1
1.037225800E2,2.835195780E0,-1.195902824E1,-1.016231823E1
1.037725800E2,3.522234917E0,-1.647189140E1,6.974479675E0
1.038225800E2,3.613162279E0,-7.575377464E0,-1.751845241E0
1.038725800E2,-2.233101845E0,-6.541378975E0,1.841576099E0
1.039225800E2,-2.824428082E0,-7.834101200E0,-3.155534863E-1
1.039725800E2,-1.022931710E-1,-8.576175690E0,3.379862010E-1
1.040225800E2,5.286642551E0,-1.185374451E1,4.029812336E0
1.040725800E2,5.358427048E0,-1.515284824E1,7.115656137E-1
1.041225800E2,4.986044168E-1,-1.287607765E1,5.691328526E0
1.041725800E2,-2.575574398E0,-1.466919899E1,2.806481838E0
1.042225800E2,-2.601895571E0,-1.825813484E1,-6.444469452E0
1.042725800E2,-1.809273005E0,-1.594277954E1,-1.429711580E-1
1.043225800E2,-4.950151742E-1,-8.854042053E0,-1.201196909E0
1.043725800E2,1.870290041E0,-3.879064560E0,-1.720738530E0
1.044225800E2,1.391426325E0,-8.602197170E-1,-2.398505688E0
1.044725800E2,-3.227319419E-1,7.118647546E-2,-2.379063845E0
1.045225800E2,-2.656930447E0,-4.518247128E0,1.176521015E1
1.045725800E2,-6.331707954E0,-2.610120773E1,1.265085316E1
1.046225800E2,-2.671287298E0,-3.292523861E0,6.311368942E0
1.046725800E2,-4.828416824E0,-1.509063530E1,-9.281459808E0
1.047225800E2,-2.297708035E0,-8.597710609E0,-8.303094506E-1
1.047725800E2,2.828017235E0,-1.393908882E1,-2.695215702E0
1.048225800E2,6.670591354E0,-1.013479996E1,1.324427366E0
1.048725800E2,-4.926223755E-1,-5.564508915E0,1.367498159E0
1.049225800E2,-1.835594058E0,-8.145467758E0,1.547258973E0
1.049725800E2,-1.847558141E0,-8.686244965E0,-2.434397936E0
1.050225800E2,3.665804386E0,-1.084337521E1,3.184547901E0
1.050725800E2,6.110371590E0,-1.225843048E1,4.350749969E0
1.051225800E2,8.527421951E-1,-1.481516171E1,5.028217793E0
1.051725800E2,7.594220638E-1,-1.627568054E1,2.222334146E0
1.052225800E2,-1.610668778E0,-1.895474434E1,-9.140283585E0
1.052725800E2,-2.508575439E0,-1.634985733E1,1.508674622E0
1.053225800E2,-2.461616248E-1,-8.585746765E0,-2.630609512E0
1.053725800E2,2.605185747E0,-4.573282242E0,-1.256231904E0
1.054225800E2,3.893421650E0,-2.097907305E0,-3.257827997E0
1.054725800E2,-3.275175989E-1,1.517348647E0,-3.123830080E0
1.055225800E2,-2.063211441E0,-2.658126831E0,5.224429131E0
1.055725800E2,-1.045454121E1,-3.403042603E1,1.504995728E1
1.056225800E2,-4.146163464E0,-4.558925152E0,7.122834682E0
1.056725800E2,-4.835595608E0,-1.553839207E1,-1.302802181E1
1.057225800E2,-1.237089276E0,-5.877968788E0,-6.266204119E-1
1.057725800E2,2.497508526E0,-1.421665668E1,-1.828415632E0
1.058225800E2,6.591628075E0,-1.065434170E1,1.788933992E0
1.058725800E2,-7.920243144E-1,-5.794219971E0,6.158527136E-1
1.059225800E2,-2.309672117E0,-7.094419956E0,2.341975212E0
1.059725800E2,-1.060020447E0,-8.976076126E0,-2.142174482E0
1.060225800E2,1.116251707E0,-9.162715912E0,8.288139701E-1
1.060725800E2,4.606781960E0,-1.229193020E1,5.858826160E0
1.061225800E2,1.913360834E0,-1.598585033E1,3.445664644E0
1.061725800E2,2.983550787E0,-1.658943939E1,2.200798512E0
1.062225800E2,-2.862713099E0,-1.882074738E1,-8.938986778E0
1.062725800E2,-3.748655796E0,-1.679522133E1,2.351546526E0
1.063225800E2,1.968096644E-1,-9.701400757E0,-2.225923300E0
1.063725800E2,2.062014818E0,-4.630710125E0,-1.069591761E0
1.064225800E2,4.326821327E0,-2.318047047E0,-3.267399311E0
1.064725800E2,-1.794616925E-3,6.580262445E-3,-3.272184849E0
1.065225800E2,-1.565205097E0,-2.050050735E0,5.241178989E0
1.065725800E2,-1.318385410E1,-3.300091171E1,1.722114372E1
1.066225800E2,-1.142572835E-1,-2.045265198E0,4.867599487E0
1.066725800E2,-5.184947491E0,-1.505952835E1,-3.480360508E0
1.067225800E2,-1.749452472E0,-8.269894600E0,-6.683752060E0
1.067725800E2,4.245166302E0,-1.118824005E1,-6.171388626E0
1.068225800E2,4.865505695E0,-1.234696484E1,2.289333105E0
1.068725800E2,-1.911267042E-1,-5.904589176E0,1.566401482E0
1.069225800E2,-2.845963478E0,-6.940980434E0,2.423331022E0
1.069725800E2,-8.518448472E-1,-8.360821724E0,-4.442873478E0
1.070225800E2,2.112264156E0,-9.675079346E0,2.100300074E0
1.070725800E2,6.117550373E0,-1.309860992E1,5.990431309E0
1.071225800E2,9.870393276E-1,-1.541605854E1,3.512663603E0
1.071725800E2,2.751446962E0,-1.608904076E1,3.033800125E0
1.072225800E2,-1.601097465E0,-1.811665916E1,-8.793025017E0
1.072725800E2,-2.900998354E0,-1.698664856E1,2.696412086E0
1.073225800E2,4.818546474E-1,-9.893125534E0,-2.537289381E0
1.073725800E2,9.966106415E-1,-4.240679741E0,-1.263410330E0
1.074225800E2,4.786243439E0,-1.781755567E0,-2.496611357E0
1.074725800E2,1.585244983E-1,-4.100699723E-1,-3.011367321E0
1.075225800E2,-1.981855392E0,-1.954038739E0,1.822433591E0
