"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.685657962E1,-2.428575993E0,-9.562813640E-1,4.593571424E-1
4.690738243E1,-2.742856979E0,-3.686463237E-1,-9.628480077E-1
4.695818597E1,-1.773136854E0,-2.348707676E0,-1.042410851E0
4.700898868E1,-1.328898191E0,-2.608928680E0,1.901262105E-1
4.705979061E1,-1.845216870E0,-3.846810758E-1,9.416210651E-1
4.711059342E1,-1.196955204E0,-5.786250830E-1,8.057075143E-1
4.716139696E1,1.296523362E-1,-4.582881629E-1,-4.421007037E-1
4.721219967E1,2.086807013E0,7.771504521E-1,-6.586460471E-1
4.726300160E1,4.482244492E0,3.171824515E-1,-6.700994372E-1
4.731380436E1,3.429601908E0,1.846285909E-1,-3.066453338E-1
4.736460790E1,2.669860601E0,1.408613801E0,4.932591692E-2
4.741541061E1,2.800581932E0,7.992936373E-1,4.337015375E-2
4.746621248E1,2.590450525E0,2.965510845E0,3.191677108E-2
4.751701524E1,6.363501549E-1,3.010255337E0,-4.083513916E-1
4.756781873E1,-1.832999945E0,2.148808002E0,-1.405559540E0
4.761862144E1,-4.266768098E-1,9.200887084E-1,-9.379559755E-1
4.766942332E1,1.117086887E0,1.653716207E0,-4.928010404E-1
4.772022608E1,-1.369825006E-1,-2.655658424E-1,-4.129327536E-1
4.777102957E1,-1.239867210E0,-2.420482159E0,3.054236174E-1
4.782183227E1,-3.274904966E0,-2.744384050E0,4.169032723E-2
4.787263410E1,-2.460340023E0,-1.686702013E0,5.699204803E-1
4.792343686E1,-3.057290554E0,-2.550287358E-2,-9.813261032E-1
4.797424035E1,-1.921878219E0,-2.775079012E0,-1.145796776E0
4.802504300E1,-1.150072694E0,-3.033009291E0,1.301104724E-1
4.807584483E1,-1.772373319E0,-8.464815617E-1,9.677347541E-1
4.812664759E1,-1.826127887E0,-1.313321572E-2,7.259919643E-1
4.817745102E1,1.757712960E-1,-1.364327312E0,-1.233911440E-1
4.822825368E1,1.882020354E0,1.017366052E0,-7.197307944E-1
4.827905556E1,4.270738602E0,6.823163629E-1,-7.397360206E-1
4.832985826E1,3.732276678E0,4.734066315E-3,-1.771457121E-2
4.838066170E1,2.874952555E0,1.656006932E0,3.416163325E-1
4.843146467E1,3.137158871E0,4.967715442E-1,1.145338640E-2
4.848226644E1,2.500655890E0,2.800276518E0,-4.059080184E-1
4.853306915E1,8.948912621E-1,3.469612360E0,-9.080244303E-1
4.858387258E1,-1.716022611E0,1.965553761E0,-1.636001706E0
4.863467524E1,-4.818057716E-1,1.346460104E0,-8.716790676E-1
4.868547701E1,1.298813939E0,1.166107416E0,-1.727170646E-1
4.873627972E1,-9.713998437E-1,-1.164580345E0,-4.071297050E-1
4.878708311E1,-1.183516622E0,-2.659018040E0,5.557183027E-1
4.883788576E1,-3.417385101E0,-2.931608677E0,-3.665083554E-3
4.888868753E1,-2.477138281E0,-8.777875304E-1,2.168507725E-1
4.893949019E1,-2.756448269E0,-1.320957243E-1,-1.107313395E0
4.899029363E1,-2.017781258E0,-2.686811686E0,-9.923213720E-1
4.904109660E1,-1.631573081E0,-2.728043795E0,4.869979918E-1
4.909189837E1,-1.761683464E0,-2.467822880E-1,1.147934675E0
4.914270102E1,-8.350282311E-1,-1.334548593E0,5.120427012E-1
4.919350441E1,-3.293993771E-1,1.276670843E-1,-3.081724346E-1
4.924430701E1,2.082530975E0,4.027010500E-1,-6.093201637E-1
4.929510873E1,4.285857201E0,8.266290426E-1,-8.061656952E-1
4.934591024E1,3.609343767E0,6.901046634E-1,-3.443651497E-1
4.939671425E1,2.906258583E0,1.379140377E0,2.394521236E-1
4.944751686E1,2.953140974E0,5.340332389E-1,2.794626169E-2
4.949831857E1,2.742551565E0,2.828222752E0,-2.026485801E-1
4.954912123E1,9.532271624E-1,3.631334305E0,-8.078454733E-1
4.959992456E1,-1.329356313E0,2.892819881E0,-1.652341843E0
4.965072717E1,-3.205420971E-1,1.220930934E0,-7.357655168E-1
4.970152894E1,1.021489382E0,6.012263894E-1,-1.221694499E-1
4.975233154E1,5.063923597E-1,-2.875563502E-1,3.199312389E-1
4.980313493E1,-2.295411348E0,-3.281929493E0,2.597627938E-1
4.985393748E1,-3.893540382E0,-3.400739431E0,1.659977436E-1
4.990473920E1,-2.906563997E0,6.103891134E-1,1.840177327E-1
4.995554160E1,-2.202715158E0,-1.035691500E0,-1.298050404E0
5.000634493E1,-1.982657433E0,-3.011782408E0,-1.076771021E0
5.005714753E1,-1.191763043E0,-2.898622990E0,3.619270027E-1
5.010794925E1,-2.022667885E0,-6.945333481E-1,1.069593549E0
5.015875186E1,-1.365854502E0,-4.668400288E-1,5.691569448E-1
5.020955524E1,1.491994411E-1,-4.869979918E-1,-5.008947253E-1
5.026035779E1,2.429186821E0,7.988355160E-1,-7.853968740E-1
5.031115951E1,4.621059418E0,-1.224748790E-1,-9.675820470E-1
5.036196217E1,3.479996920E0,1.219403863E0,-7.879929990E-2
5.041276514E1,2.842425108E0,6.406260729E-1,1.525591016E-1
5.046356774E1,3.558948755E0,1.049130201E0,2.577775419E-1
5.051436946E1,1.966928124E0,2.406432867E0,-4.848600030E-1
5.056517212E1,4.697415531E-1,3.541081667E0,-7.577560544E-1
5.061597545E1,-1.839719176E0,1.561020136E0,-1.861862421E0
5.066677800E1,-1.389677543E-2,9.998042583E-1,-3.513898849E-1
5.071757977E1,8.247964978E-1,8.854231238E-1,-4.164451063E-1
5.076838238E1,-1.421288848E0,-2.434989929E0,2.324273884E-1
5.081918576E1,-2.429339647E0,-1.782605052E0,1.528645307E-1
5.086998831E1,-3.192287683E0,-3.897052765E0,2.761029601E-1
5.092079008E1,-2.630919218E0,3.939964771E-1,-2.631224692E-1
5.097159295E1,-2.232646704E0,-1.468324065E0,-1.280946732E0
5.102239628E1,-1.602863193E0,-2.969939470E0,-4.863871336E-1
5.107319889E1,-1.250709772E0,-2.979712963E0,7.342383862E-1
5.112400061E1,-2.084821701E0,7.053758502E-1,1.162595034E0
5.117480326E1,-5.092939138E-1,-1.508029222E0,1.986780763E-1
5.122560665E1,-3.344388679E-2,6.702521443E-1,-5.529694557E-1
5.127640925E1,3.165563107E0,4.114056230E-1,-3.559712470E-1
5.132721102E1,4.272418499E0,3.222219348E-1,-7.660024762E-1
5.137801420E1,3.128607035E0,2.098718405E0,-2.655658424E-1
5.142881759E1,2.862124920E0,6.387935281E-1,3.848337755E-2
5.147962019E1,3.168464661E0,7.571451664E-1,1.207950488E-1
5.153042191E1,2.356343269E0,2.942145824E0,-2.593046725E-1
5.158122446E1,6.499415040E-1,3.259175539E0,-5.741963983E-1
5.163202790E1,-1.814521790E0,1.635543585E0,-1.428313613E0
5.168283050E1,-5.635066032E-1,8.641961813E-1,-4.892886579E-1
5.173363227E1,1.046534061E0,9.098569751E-1,-2.933593988E-1
5.178443493E1,-9.026795626E-1,-2.157054424E0,4.825693369E-2
5.183523837E1,-2.740871668E0,-2.501877546E0,3.619270027E-1
5.188604097E1,-3.036979914E0,-3.845588923E0,6.768187881E-1
5.193684274E1,-2.385053158E0,9.086353183E-1,-6.306997687E-2
5.198764545E1,-2.058402538E0,-1.108993173E0,-1.120446563E0
5.203844883E1,-1.870108843E0,-1.930124640E0,-5.777087808E-1
5.208925149E1,-1.442363143E0,-2.259065866E0,4.109475017E-1
5.214005326E1,-2.189123869E0,4.123219103E-2,1.019504070E0
5.219085597E1,-1.157402873E0,-7.053758502E-1,5.502206683E-1
5.224165941E1,3.833066523E-1,1.806580722E-1,-4.992149174E-1
5.229246206E1,3.337669373E0,9.784246087E-1,-8.900044560E-1
5.234326383E1,4.650380135E0,-5.995466113E-1,-7.073611021E-1
5.239406618E1,3.400281191E0,1.805969954E0,4.581354442E-4
5.244486962E1,3.051182032E0,6.317687631E-1,4.285093546E-1
5.249567227E1,3.372945786E0,1.820477486E0,4.398100376E-1
5.254647409E1,1.938523769E0,2.857238054E0,-6.412369013E-1
5.259727680E1,-1.049130186E-1,2.729265451E0,-9.938485026E-1
5.264808024E1,-1.978992462E0,5.028799772E-1,-1.544527292E0
5.269888290E1,-2.718270384E-2,1.049130201E0,2.519745007E-2
5.274968472E1,1.170230627E0,8.344173431E-1,-5.833591148E-2
5.280048743E1,-1.287971497E0,-2.498212576E0,1.681357026E-1
5.285129092E1,-3.670733929E0,-3.207100868E0,3.080197275E-1
5.290209357E1,-2.461867094E0,-1.485427856E0,7.499676943E-1
5.295289540E1,-2.341224909E0,5.207473040E-1,-7.153021693E-1
5.300369811E1,-2.230661392E0,-1.294079900E0,-1.191610336E0
5.305450159E1,-1.727017879E0,-1.561020136E0,-3.336753249E-1
5.310530425E1,-1.447555304E0,-2.401851416E0,5.580089688E-1
5.315610613E1,-2.161941051E0,-5.097520351E-1,9.651386738E-1
5.320690883E1,-1.075702071E0,-8.165500760E-1,1.878355294E-1
5.325771232E1,4.556920528E-1,-4.436278343E-1,-3.898732662E-1
5.330851498E1,3.215958118E0,6.352811456E-1,-6.384881139E-1
5.335931686E1,4.233477116E0,2.774773538E-1,-4.046863019E-1
5.341011962E1,3.075157881E0,2.304421186E0,-4.046862945E-2
5.346092305E1,2.618549585E0,1.739387512E-1,-1.160609815E-2
5.351172576E1,3.090581656E0,1.114032745E0,-2.049392611E-1
5.356252764E1,2.198439360E0,2.770803213E0,-6.181774139E-1
5.361333040E1,2.849602401E-1,3.153498888E0,-9.333745837E-1
5.366413389E1,-1.806428075E0,1.625617266E0,-1.645317078E0
5.371493659E1,3.860554695E-1,1.369366884E0,-2.693836391E-1
5.376573847E1,1.101968408E0,1.323553324E0,-4.851654470E-1
5.381654123E1,-1.040731072E0,-2.185916901E0,-4.993676394E-2
5.386734472E1,-2.012588978E0,-1.672499776E0,2.374668717E-1
5.391814743E1,-3.394020081E0,-3.904077530E0,7.928797603E-1
5.396894930E1,-2.436517000E0,7.771504521E-1,8.261708915E-2
5.401975206E1,-2.754310369E0,-5.105155706E-1,-1.306296825E0
5.407055555E1,-1.874995708E0,-2.773246527E0,-8.222004175E-1
5.412135831E1,-1.437323570E0,-2.573804855E0,5.210527182E-1
5.417216019E1,-2.014421463E0,-1.634016484E-1,1.187945247E0
5.422296295E1,-1.435185671E0,-4.653128982E-1,5.813738704E-1
5.427376649E1,4.886777997E-1,-2.574721277E-1,-3.599417508E-1
5.432456920E1,2.608470440E0,1.270562291E0,-8.541171551E-1
5.437537107E1,4.218511105E0,3.846810758E-1,-6.152759194E-1
5.442617389E1,3.434030533E0,7.290462255E-1,-8.964183182E-2
5.447697738E1,2.628323078E0,1.221236348E0,-6.261184067E-2
5.452778014E1,3.653324842E0,7.400414348E-1,-2.264716178E-1
5.457858201E1,2.700402975E0,2.760571480E0,-6.242858768E-1
5.462938482E1,8.608365059E-1,4.159717083E0,-9.498674870E-1
5.468018837E1,-1.353332043E0,1.798639774E0,-1.403268814E0
5.473099113E1,-4.245388508E-1,6.455128193E-1,-4.886777997E-1
5.478179300E1,9.457442760E-1,9.061918855E-1,-3.680354729E-2
5.483259581E1,-3.753656447E-1,-1.800472260E0,1.831014603E-1
5.488339936E1,-2.224858522E0,-2.230050564E0,4.555393457E-1
5.493420212E1,-3.571012974E0,-3.964246035E0,6.062659025E-1
5.498500404E1,-3.000939846E0,1.409530044E-1,2.101314515E-1
5.503580686E1,-2.754310369E0,-5.083776116E-1,-1.340198874E0
5.508661040E1,-1.979297876E0,-2.080545664E0,-9.445225596E-1
5.513741316E1,-1.113574505E0,-3.733651161E0,4.315635860E-1
5.518821508E1,-1.845369577E0,-6.068767309E-1,1.281099439E0
5.523901795E1,-1.804900885E0,1.371352077E-1,9.454388618E-1
5.528982149E1,-3.588727489E-2,-5.247178078E-1,-3.872771561E-1
5.534062425E1,2.582356691E0,1.007592559E0,-7.521057129E-1
5.539142623E1,4.423297882E0,5.138752460E-1,-1.004996419E0
5.544222904E1,3.317816973E0,1.047755718E0,-3.342861533E-1
5.549303264E1,2.829444408E0,9.138274789E-1,2.066190839E-1
5.554383540E1,3.493435383E0,1.059056401E0,2.359397560E-1
5.559463738E1,2.383067846E0,2.690171242E0,-5.972558856E-1
5.564544019E1,8.225058317E-1,3.886515617E0,-8.721371889E-1
5.569624378E1,-1.192831993E0,1.878508091E0,-1.792073131E0
5.574704659E1,-3.231382072E-1,7.609629631E-1,-6.322268844E-1
5.579784852E1,9.568922520E-1,1.228108406E0,7.177455351E-3
5.584865139E1,-5.587725043E-1,-1.456717968E0,-9.666658193E-2
5.589945498E1,-2.101772785E0,-3.071492672E0,5.926745534E-1
5.595025779E1,-3.535125732E0,-3.406847954E0,2.356343269E-1
5.600105977E1,-2.907174826E0,-3.558185324E-2,5.054761097E-2
5.605186258E1,-2.947490692E0,-9.245173335E-1,-1.105786204E0
5.610266618E1,-1.864305854E0,-3.303309202E0,-9.878927469E-1
5.615346899E1,-1.128998399E0,-2.944283724E0,4.103366435E-1
5.620427097E1,-1.526049137E0,-3.271087110E-1,1.121821046E0
5.625507383E1,-1.290262103E0,-7.139277458E-1,4.541649222E-1
5.630587748E1,-2.571666837E-1,2.347180545E-1,-6.108472347E-1
5.635668029E1,3.159760237E0,8.012788892E-1,-3.194731176E-1
5.640748227E1,4.398863792E0,-2.993151546E-2,-5.299099684E-1
5.645828514E1,3.242224455E0,1.032789946E0,-4.191939235E-1
5.650908873E1,2.691698551E0,1.389219403E0,1.128540337E-1
5.655989159E1,3.518632889E0,1.451678514E0,5.496098399E-1
5.661069357E1,2.340766668E0,2.925500154E0,-4.176668227E-1
5.666149644E1,6.177192926E-1,3.730291605E0,-7.672241330E-1
5.671230008E1,-1.560714722E0,1.745343328E0,-1.587286592E0
5.676310295E1,-4.437805414E-1,4.830274582E-1,-6.351284385E-1
5.681390493E1,1.318208337E0,1.107313395E0,-1.160609797E-1
5.686470779E1,-4.714213610E-1,-1.729155898E0,2.309002578E-1
5.691551144E1,-2.391925097E0,-2.805468798E0,3.965925872E-1
5.696631430E1,-3.783587933E0,-3.835662603E0,2.273878902E-1
5.701711628E1,-2.630155563E0,4.669927359E-1,-8.551861346E-2
5.706791920E1,-2.333283901E0,-8.254073858E-1,-1.178324342E0
5.711872284E1,-2.000372171E0,-2.381235361E0,-7.452336550E-1
5.716952566E1,-1.372115612E0,-2.532419920E0,6.108472347E-1
5.722032769E1,-1.868887186E0,-5.781669021E-1,1.060430884E0
5.727113060E1,-1.072647810E0,-7.777612805E-1,5.386145711E-1
5.732193425E1,2.586938143E-1,-3.863608837E-2,-5.871769190E-1
5.737273706E1,3.025068283E0,1.136175871E0,-8.273926377E-1
5.742353909E1,4.621975899E0,3.032856584E-1,-7.461498976E-1
5.747434201E1,3.373251200E0,1.574458838E0,-8.108997345E-2
5.752514566E1,2.789128542E0,1.067455530E0,2.971771955E-1
5.757594852E1,3.498016834E0,1.204896212E0,2.347180545E-1
5.762675055E1,1.813605547E0,2.546316862E0,-5.830537081E-1
5.767755347E1,5.070032477E-1,3.725099325E0,-8.466343284E-1
5.772835712E1,-1.656312346E0,1.643026471E0,-1.758323789E0
5.777915998E1,-2.197522968E-1,7.151494026E-1,-5.433486104E-1
5.782996201E1,1.109145880E0,9.356653094E-1,-1.328592747E-1
5.788076493E1,-3.248180151E-1,-1.286597013E0,4.550811946E-1
5.793156857E1,-2.522951841E0,-2.885031700E0,3.432961702E-1
5.798237144E1,-3.589338541E0,-3.545052052E0,3.866663277E-1
5.803317352E1,-2.860597610E0,8.399149776E-1,-4.225535989E-1
5.808397644E1,-2.437891483E0,-8.318212628E-1,-1.263079405E0
5.813478008E1,-1.808718681E0,-2.297854662E0,-6.658235192E-1
5.818558300E1,-1.390135646E0,-2.446901321E0,5.340332389E-1
5.823638503E1,-1.858044624E0,-6.282563806E-1,1.087002754E0
5.828718800E1,-1.065012217E0,-1.037371397E0,6.468872428E-1
5.833799165E1,3.802524135E-2,-5.558710173E-2,-7.763868570E-1
5.838879456E1,3.322551012E0,7.574505806E-1,-6.879667044E-1
5.843959659E1,4.323729515E0,-2.359397560E-1,-6.569662094E-1
5.849039956E1,2.996969461E0,2.185000658E0,-2.626643144E-2
5.854120326E1,2.862430334E0,-3.955236077E-1,2.082989216E-1
5.859200618E1,3.254288673E0,1.549566746E0,1.572931707E-1
5.864280821E1,1.903858185E0,2.753088713E0,-6.633801460E-1
5.869361118E1,9.590301663E-2,3.560934067E0,-8.229639530E-1
5.874441488E1,-1.823226333E0,1.307365894E0,-1.859419107E0
5.879521779E1,4.124746025E-1,1.335159421E0,-2.580829561E-1
5.884601988E1,1.389524817E0,1.034469843E0,-3.254288733E-1
5.889682284E1,-8.222004175E-1,-2.139492512E0,2.829749882E-1
5.894762659E1,-3.115931749E0,-2.973604441E0,5.325061083E-1
5.899842951E1,-3.514051676E0,-3.153193474E0,5.883986354E-1
5.904923159E1,-2.857848883E0,6.371136904E-1,-6.339067221E-1
5.910003456E1,-2.079476833E0,-1.935316801E0,-1.334243178E0
5.915083831E1,-1.489398360E0,-2.872967482E0,-3.029802442E-1
5.920164123E1,-1.303700805E0,-2.122846842E0,7.711946368E-1
5.925244331E1,-1.697849989E0,-8.704573661E-2,1.059819937E0
5.930324633E1,-8.073873520E-1,-7.534800768E-1,3.379512429E-1
5.935405008E1,6.423059106E-1,3.953709006E-1,-4.674508572E-1
5.940485305E1,3.773509026E0,1.319735527E0,-9.950701594E-1
5.945565514E1,4.185678005E0,-8.222004175E-1,-6.923953891E-1
5.950645816E1,3.267421961E0,1.069440842E0,4.230117425E-2
5.955726191E1,2.583731174E0,2.057028115E-1,-3.451287001E-2
5.960806451E1,3.052098274E0,1.896680713E0,-7.101099193E-2
5.965886664E1,1.337755442E0,3.048738718E0,-5.810684562E-1
5.970966967E1,-6.533011198E-1,3.360270739E0,-7.627955079E-1
5.976047342E1,-2.378486633E0,1.307213187E0,-1.771304369E0
5.981127638E1,8.008207679E-1,1.536891699E0,-1.221694499E-1
5.986207852E1,1.281710267E0,9.326110482E-1,-5.599942207E-1
5.991288154E1,-1.150683522E0,-2.562504292E0,2.774773538E-1
5.996368571E1,-2.048476219E0,-2.064052820E0,7.556180358E-1
6.001448868E1,-3.014531136E0,-1.899124146E0,3.465031087E-1
6.006529081E1,-2.246390820E0,2.176143378E-1,-3.497100472E-1
6.011609383E1,-2.079171419E0,-9.675820470E-1,-9.335273504E-1
6.016689758E1,-1.923710704E0,-1.054933190E0,-3.962871730E-1
6.021770055E1,-1.424495816E0,-1.351652265E0,8.551862091E-3
6.026850263E1,-2.254637241E0,-5.086830258E-1,2.541124523E-1
6.031930566E1,-1.370893955E0,-1.344627500E0,-6.261184067E-2
6.037011013E1,-4.459185153E-2,-1.330425382E0,-6.507050395E-1
6.042091310E1,2.311598778E0,-1.837123185E-1,-1.488329291E0
6.047171524E1,4.382829189E0,2.296785712E-1,-1.431215167E0
6.052251826E1,2.714605331E0,8.252546191E-1,-5.430431962E-1
6.057332201E1,2.965816259E0,-5.115845799E-2,-3.176405728E-1
6.062412498E1,2.708191395E0,6.235223413E-1,-1.144116879E0
6.067492690E1,1.555064440E0,1.494285107E0,-1.563463569E0
6.072572992E1,-5.405998230E-2,2.265174389E0,-1.130372882E0
6.077653368E1,-1.632489324E0,1.692046881E0,-2.580829561E-1
6.082733607E1,-8.466343284E-1,8.657232523E-1,-3.779617548E-1
6.087813821E1,2.002051920E-1,9.388722181E-1,-4.224008918E-1
6.092894117E1,-2.060082406E-1,-9.410101771E-1,1.517955512E-1
6.097974492E1,-5.105155706E-1,-1.516428351E0,1.092042208E0
6.103054784E1,-2.054126501E0,-1.303242683E0,1.296217918E0
6.108134992E1,-3.024152040E0,-1.116781473E0,2.228065431E-1
6.113215294E1,-1.771915197E0,-5.784723759E-1,-1.844758689E-1
6.118295664E1,-1.699224353E0,-2.075200796E0,-4.984513521E-1
6.123375956E1,-9.694145918E-1,-2.118723631E0,3.593308926E-1
6.128456164E1,-1.144422293E0,-1.957460046E0,8.568660021E-1
6.133536461E1,-1.611567736E0,-5.074613690E-1,1.039814711E0
6.138616831E1,-4.390464723E-1,-9.979717135E-1,4.581354558E-2
6.143697222E1,1.113269091E0,2.127275616E-1,-6.534538269E-1
6.148777430E1,3.899648905E0,9.936957955E-1,-1.110062122E0
6.153857727E1,3.608732939E0,6.193991303E-1,-5.192201734E-1
6.158938091E1,2.799360275E0,2.024195194E0,-1.368297935E-1
6.164018216E1,2.583884001E0,1.000567794E0,-2.843494117E-1
6.169098425E1,2.610303164E0,2.617480516E0,-5.051707029E-1
6.174178716E1,1.188708782E0,3.455257416E0,-7.817317843E-1
6.179259086E1,-7.588250041E-1,2.939244270E0,-8.913788795E-1
6.184339373E1,-1.773594975E0,6.146650314E-1,-9.567395449E-1
6.189419576E1,1.171299592E-1,1.527270913E0,-1.296523362E-1
6.194499868E1,7.742489129E-2,2.350234836E-1,-4.897467792E-1
6.199580237E1,-1.095860004E0,-2.795084238E0,6.595623493E-1
6.204660524E1,-1.914853454E0,-2.124679565E0,4.868452549E-1
6.209740742E1,-2.608623266E0,-2.757364511E0,5.158604980E-1
6.214821034E1,-2.707885981E0,6.152759194E-1,2.015795931E-2
6.219901399E1,-2.204242229E0,-1.317139387E0,-1.047450304E0
6.224981685E1,-1.470156670E0,-2.470724344E0,-3.161134422E-1
6.230061883E1,-1.135259628E0,-2.029998064E0,7.711946368E-1
6.235142175E1,-1.814216375E0,-1.149920002E-1,9.746068120E-1
6.240222591E1,-5.935907960E-1,-1.460688472E0,5.755708218E-1
6.245302873E1,-1.534753740E-1,2.816005945E-1,-4.196520746E-1
6.250383071E1,3.050571203E0,9.449806809E-1,-9.280297160E-1
6.255463362E1,4.331975937E0,1.116323397E-1,-9.717052579E-1
6.260543722E1,2.955737114E0,2.321983099E0,-4.198047817E-1
6.265624008E1,2.674289227E0,1.498561025E0,2.418955117E-1
6.270704206E1,3.228022337E0,1.781535983E0,-2.301367074E-1
6.275784492E1,2.043436766E0,2.966427088E0,-6.591041684E-1
6.280864852E1,2.215848416E-1,3.694251537E0,-9.816315174E-1
6.285945133E1,-1.837733984E0,1.820324779E0,-1.675248623E0
6.291025331E1,1.756185852E-2,1.159388065E0,-3.675773442E-1
6.296105617E1,4.056025743E-1,7.753179073E-1,-3.480302393E-1
6.301185972E1,5.888567567E-1,9.712471068E-2,-2.122694254E-2
6.306266253E1,-1.689756274E0,-3.508248568E0,2.635805905E-1
6.311346451E1,-3.474651814E0,-3.763582706E0,6.436802745E-1
6.316426732E1,-2.901371717E0,-7.965448499E-1,1.107160673E-1
6.321507091E1,-1.953336835E0,-1.392426372E0,-8.252546191E-1
6.326587367E1,-2.092609882E0,-2.017323017E0,-9.026795626E-1
6.331667565E1,-1.004232883E0,-3.236116171E0,6.734590977E-2
6.336747847E1,-1.363563776E0,-1.662573576E0,8.962656260E-1
6.341828201E1,-1.633100152E0,-6.587987542E-1,9.283351302E-1
6.346908477E1,-4.164451063E-1,-7.974610925E-1,1.470614821E-1
6.351988669E1,6.552863717E-1,3.972034156E-1,-8.561024070E-1
6.357068951E1,4.105504513E0,9.776610136E-1,-6.635328531E-1
6.362149310E1,4.053124428E0,-6.942279339E-1,-5.393781066E-1
6.367229581E1,2.761182308E0,2.658865452E0,-1.122431830E-1
6.372309774E1,2.863499165E0,8.492304087E-1,1.716480851E-1
6.377390055E1,3.132424831E0,2.993609667E0,1.281252056E-1
6.382470409E1,1.471378326E0,3.488854170E0,-6.635328531E-1
6.387550680E1,-8.947384953E-1,2.590755939E0,-1.181989431E0
6.392630873E1,-1.649592996E0,2.967190444E-1,-1.472599983E0
6.397711149E1,3.802524209E-1,1.110520363E0,7.192726433E-2
6.402791503E1,4.512633979E-1,3.788780272E-1,-2.899997234E-1
6.407871774E1,-1.067608237E0,-2.555021286E0,2.922904193E-1
6.412951961E1,-2.458354712E0,-2.430866718E0,9.651386738E-2
6.418032237E1,-2.889154911E0,-3.955999613E0,5.118899941E-1
6.423112591E1,-2.460798264E0,6.076403260E-1,-9.575030953E-2
6.428192862E1,-2.310377121E0,-1.262926698E0,-1.018893242E0
6.433273050E1,-1.584537745E0,-2.899691820E0,-5.176930428E-1
6.438353326E1,-1.060278177E0,-2.790197611E0,6.343649030E-1
6.443433675E1,-1.856670260E0,-1.174353883E-1,1.078145385E0
6.448513946E1,-6.433748603E-1,-1.043785214E0,4.614951015E-1
6.453594133E1,1.542389300E-2,1.505738497E-1,-6.954495907E-1
6.458674409E1,3.473430157E0,7.586722970E-1,-4.479037523E-1
6.463754758E1,4.193161011E0,-1.699682474E-1,-2.660239935E-1
6.468835029E1,3.101577044E0,2.027860165E0,-2.489202656E-2
6.473915211E1,2.424605370E0,7.579087615E-1,-2.742704153E-1
6.478995487E1,3.085695028E0,2.079476833E0,-3.026748300E-1
6.484075836E1,2.144073963E0,3.373709440E0,-7.004891038E-1
6.489156107E1,2.229592502E-1,3.312319279E0,-1.116934180E0
6.494236294E1,-2.247459888E0,1.366465330E0,-1.720756769E0
6.499316565E1,-4.459185153E-2,1.129914761E0,-2.179197669E-1
6.504396914E1,1.141062737E0,1.511236072E0,-5.312843919E-1
6.509477185E1,-1.127318621E0,-2.571514130E0,-2.454078794E-1
6.514557373E1,-1.075854778E0,-1.286291599E0,1.589729935E-1
6.519637649E1,-3.007964611E0,-3.304836273E0,7.314895838E-2
6.524717998E1,-2.308086395E0,-2.547233105E-1,1.510319859E-1
6.529798268E1,-2.901524544E0,-2.252499312E-1,-1.162900448E0
6.534878456E1,-1.665169597E0,-3.069354773E0,-9.211576581E-1
6.539958732E1,-9.871291518E-1,-2.939397097E0,5.279247165E-1
6.545039081E1,-1.866596460E0,-1.982199401E-1,1.079214454E0
6.550119352E1,-1.120904684E0,-9.090934396E-1,4.337015450E-1
6.555199539E1,1.976090819E-1,4.474456236E-2,-5.543438792E-1
6.560279815E1,3.356147528E0,7.970029712E-1,-6.413896084E-1
6.565360164E1,4.191328526E0,-3.529170156E-1,-5.702258945E-1
6.570440435E1,3.067827702E0,2.141019583E0,-1.143811494E-1
6.575520623E1,2.683451891E0,8.032641411E-1,2.417428046E-1
6.580600899E1,3.135478973E0,1.673568726E0,3.590254784E-1
6.585681248E1,1.768250108E0,2.234021187E0,-3.565820754E-1
6.590761524E1,4.398100078E-2,3.226342440E0,-6.685723066E-1
6.595841711E1,-2.242725611E0,1.429382563E0,-1.590951681E0
6.600921935E1,1.716480851E-1,1.331188917E0,-2.177670449E-1
6.606002284E1,1.339893460E0,1.251015186E0,-4.445441067E-1
6.611082560E1,-4.466820657E-1,-1.397160411E0,2.535016239E-1
6.616162747E1,-2.144379377E0,-2.429645061E0,5.210527182E-1
6.621243065E1,-3.100507975E0,-3.046142578E0,1.575985998E-1
6.626323419E1,-2.759655237E0,4.253024161E-1,-5.326588154E-1
6.631403690E1,-2.027554750E0,-1.391051888E0,-1.198940516E0
6.636483883E1,-1.465575337E0,-2.247001648E0,-4.917320311E-1
6.641564180E1,-1.039203882E0,-2.268533945E0,4.372139275E-1
6.646644534E1,-1.854990363E0,-5.297572613E-1,8.144121170E-1
6.651724810E1,-1.568503022E0,-1.366770715E-1,3.790307343E-1
6.656804997E1,1.560714692E-1,-9.048175216E-1,-2.698417902E-1
6.661885279E1,1.725796223E0,7.006418109E-1,-3.038965166E-1
6.666965633E1,4.678784370E0,5.673243999E-1,-2.020377368E-1
6.672045904E1,3.016058445E0,9.524635673E-1,-4.541649222E-1
6.677126096E1,2.650313616E0,1.848576546E0,1.786728203E-2
6.682206378E1,2.651535273E0,8.362498879E-1,-2.458660156E-1
6.687286732E1,2.596864462E0,3.182361603E0,-2.528907657E-1
6.692367003E1,9.124531150E-1,3.193509579E0,-8.675557971E-1
6.697447195E1,-1.689756274E0,2.237686157E0,-1.307213187E0
