Time window,Time (s)_acc,Time (s)_gyro,Time (s)_mag,Time (s)_lin_acc,Time (s)_prox,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Distance (cm)
2.76,2.774874018,,,2.7610813610000005,,0.5584250092999999,-4.829613209,3.804887056,,,,,,,1.681619287,4.523111343,-1.9507389069999999,
2.79,,2.810797656,2.803521354,2.8110813610000003,,,,,-0.8684720993,0.4366030693,-0.3907895386,-1.537199974,38.80820084,-33.56219864,-1.30326128,-3.2134981160000002,13.03202057,
2.82,2.824874018,,,,,-5.694917679,-19.86192322,20.58006859,,,,,,,,,,
2.85,2.8748740180000003,2.861603697,2.8535213539999997,2.861081361,,-1.81645143,-4.127918243,3.699303865,1.312252641,1.484969735,-0.3964398801,2.281399965,37.88100052,-36.19739914,-1.616150737,-3.496244431,0.6315131186999999,
2.88,,,2.9035213539999996,,,,,,,,,6.30739975,37.06359863,-38.36899948,,,,
2.9099999999999997,2.924874018,2.912410468,,2.9110813610000004,,-4.399802685,-15.81117344,1.4823536869999998,0.2334963679,-0.997208178,-0.1554606259,,,,-2.840191364,-6.684138298,-1.7644383909999999,
2.94,,2.963216458,2.953521354,2.961081361,,,,,-1.062110662,0.4373666346,1.003774762,9.259799957,36.49020004,-39.46699905,-3.076119184,0.020408630369999996,-8.317421912999999,
2.9699999999999998,2.974874018,,,,,-2.575574398,-7.762316704,-4.086342812,,,,,,,,,,
3.0,3.024874018,3.014021666,3.0035213539999996,3.0110813610000005,,2.5046870709999998,-10.52991486,-6.375077724,-2.419107914,-1.300188422,0.2451024652,10.52859974,36.40480042,-39.43040085,4.276563643999999,-0.3737678528,-10.34315586,
3.03,,,3.053521354,,,,,,,,,10.67500019,37.01480103,-38.71059799,,,,
3.06,3.074874018,3.06482776,,3.0610813610000003,,0.4004986882,-9.801898956,4.209274292,-1.131441832,-1.566823244,-1.128540277,,,,2.845859051,-1.45659256,-0.1164491177,
3.09,,3.1156345310000004,3.1035213539999997,3.111081361,,,,,-1.642568231,0.06856760382999999,-0.990183413,10.35779953,38.33239746,-37.34420013,-0.9742068648000001,-0.3321228027,-1.5098934169999998,
3.12,3.1248740180000003,,,,,-1.2729816440000001,-7.836493969,0.5368895531,,,,,,,,,,
3.15,3.174874018,3.16644052,3.1535213539999996,3.1610813610000004,,-0.7079764009,-6.873981476,1.142572761,-1.522078633,-1.311489105,-0.14080029730000002,9.601399422,39.94279861,-35.4897995,-0.08684939146,3.1869130130000003,1.826667786,
3.1799999999999997,,,3.203521354,,,,,,,,,8.45459938,41.35799789,-33.56219864,,,,
3.21,3.224874018,3.2172457289999996,,3.211081361,,-0.02572284266,-7.379166126,0.7618148923,-1.108229637,-2.660850763,-0.060779303310000005,,,,0.5331334472,2.307009697,0.9727173448,
3.2399999999999998,,3.268051822,3.2535213539999996,3.2610813610000005,,,,,-1.453052878,-1.399603724,0.1861557066,6.844199657000001,42.87080002,-31.30519867,0.5192514658,1.089372635,0.49383467439999995,
3.27,3.274874018,,,,,-0.2509472668,-8.777471542,-1.766202211,,,,,,,,,,
3.3,3.324874018,3.3188585930000003,3.303521354,3.3110813610000003,,-0.6218347549000001,-9.507581711,0.2733799815,-2.02343154,-0.9593356251999999,0.1620272398,4.8677997589999995,44.79840088,-28.29179955,-0.06370300055,1.104011536,-0.07413935661,
3.33,,,3.3535213539999997,,,,,,,,,2.89139986,46.9455986,-24.57079887,,,,
3.36,3.3748740180000003,3.369664583,,3.361081361,,2.349153519,-10.24008465,3.0720851419999997,-1.512915969,-0.7391251922,0.24326992030000003,,,,2.266176939,-1.694828987,5.716679096,
3.3899999999999997,,,3.4035213539999996,3.4110813610000004,,,,,,,,0.6832000017000001,48.93420029,-20.59359932,6.162732601,-3.7710809710000004,4.0111246110000005,
3.42,3.424874018,3.4204697910000004,,,,6.364010811,-13.81944847,3.778566122,-0.2982461751,-1.230857253,-1.211615562,,,,,,,
3.4499999999999997,3.474874018,3.471275885,3.453521354,3.461081361,,3.225524902,-14.61416435,6.431009769,2.444916248,-0.49173203109999997,-1.056460381,-1.50059998,50.43479919,-16.95800018,4.23453474,-7.266811371,8.973693848,
3.48,,,3.5035213539999996,,,,,,,,,-3.4282000060000004,51.41079712,-14.38379955,,,,
3.51,3.524874018,3.522082708,,3.5110813610000005,,-0.9092726111,-18.14776421,-7.296613692999999,4.440095901,-0.3778090179,-1.284764528,,,,-0.41075307130000005,-6.2595396039999995,0.9984000325,
3.54,,,3.553521354,3.5610813610000003,,,,,,,,-5.221600056000001,51.60599899,-13.46879959,-2.949429035,-7.118371964,-4.450329303999999,
3.57,3.574874018,3.572888645,,,,-0.40887355799999997,-14.86062527,1.6980067490000001,2.844563007,0.07314895837999999,-0.6568135023,,,,,,,
3.5999999999999996,3.6248740180000003,3.623693906,3.6035213539999997,3.611081361,,2.253440619,-12.00209904,-0.006580262445,2.054126501,0.8330429196,-0.6077930331,-6.917399883,51.02039719,-13.90799999,2.355717421,-4.162386894,-1.686095715,
3.63,,,3.6535213539999996,,,,,,,,,-8.112999916,49.78820038,-15.48180008,,,,
3.6599999999999997,3.674874018,3.6744999469999997,,3.6610813610000004,,-1.9172492030000001,-5.413761139,-2.616252422,1.4574815030000001,1.18260026,-0.7797465323999999,,,,-2.03227973,1.885931969,-6.915647507,
3.69,,,3.703521354,3.711081361,,,,,,,,-9.003600121,48.00699997,-18.01939964,-0.08144724369,5.285177708,-5.858150482,
3.7199999999999998,3.724874018,3.72530677,,,,2.1337995530000002,-3.40498662,-2.805285454,1.086391807,1.483900666,-0.9306257963,,,,,,,
3.75,3.774874018,3.776112812,3.7535213539999996,3.7610813610000005,,-0.6601199508,-3.141776085,-0.5117649436,-0.013896775430000001,1.673263311,-0.9417737722,-9.564800262,45.66460037,-21.7038002,-0.4508292675,5.284525394,-5.169288635,
3.78,,,3.803521354,,,,,,,,,-9.94299984,43.1391983,-26.13239861,,,,
3.81,3.824874018,3.826917968,,3.8110813610000003,,-0.9786644578,-3.5341989989999996,-0.2365903407,-1.5759859090000001,1.873773932,-0.17241163550000002,,,,-2.329167843,6.42365551,-5.785493851,
3.84,,,3.8535213539999997,3.861081361,,,,,,,,-9.698999405,40.86999893,-30.58539963,-0.7517828941,1.9624862669999998,0.18957901,
3.8699999999999997,3.8748740180000003,3.877724062,,,,1.343569875,-9.114859581000001,10.53709316,-1.4467917680000002,1.9676917790000001,0.040621344,,,,,,,
3.9,3.924874018,3.928530885,3.9035213539999996,3.9110813610000004,,4.649852753,-20.08236313,9.969695091,0.4909684956,1.4632846119999998,-1.353637576,-8.747400284,39.16199875,-34.0135994,4.375612736,-10.33183861,11.53734779,
3.9299999999999997,,,3.953521354,,,,,,,,,-7.441999912000001,37.8443985,-36.36819839,,,,
3.96,3.974874018,3.979336822,,3.961081361,,-1.979462504,-9.421440125,4.4943189619999995,0.006108472589,1.138619304,-0.8852704167000001,,,,-1.1212933059999999,1.8369131090000002,2.111711264,
3.9899999999999998,,,4.003521354,4.0110813610000005,,,,,,,,-5.916999817000001,37.01480103,-37.92979813,1.816813588,-8.084527016000001,3.431820154,
4.02,4.024874018,4.030142083,,,,4.623531342,-13.97737408,2.6386852259999998,0.44790375229999996,-0.12339114400000001,-1.3982293609999998,,,,,,,
4.05,4.074874018,,4.053521354,4.061081361,,-3.052045345,-8.540283203,-0.8350951076,,,,-4.63599968,36.50239944,-38.88140106,-4.245429993,1.997373581,-8.140657425,
4.08,,4.080948124,4.103521354,,,,,,-0.3139754832,0.4150707126,-1.041036487,-12.09019947,29.67039871,-39.99160004,,,,
4.109999999999999,4.124874018,4.131754947,,4.111081361,,1.7386847730000001,-8.837292671,-6.96879673,-1.5602566,-2.511193037,0.014049487190000001,,,,1.055078983,0.11871528630000001,-11.45986557,
4.14,,,4.1535213539999996,4.161081361,,,,,,,,-11.85839939,30.26819992,-39.56459808,-2.602216721,0.244764328,-0.3039693832,
4.17,4.174874018,4.182560989,,,,1.326820135,-9.658329964,2.169692039,-1.800777674,0.36055260899999997,0.7725690603,,,,,,,
4.2,4.224874018,,4.203521353999999,4.211081361000001,,1.101894855,-7.376772881,1.384247899,,,,-11.8949995,31.34179878,-38.52759933,-0.6006436347999999,1.2840795520000001,-1.0629576440000001,
4.2299999999999995,,4.233366145,4.253521354,,,,,,-1.804900885,-0.1430909634,0.6629219651,-12.05359936,32.61059952,-37.06359863,,,,
