"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.887557582E2,-2.345042706E0,-1.026986957E0,-1.563310862E0
1.888065621E2,-1.938981891E0,-2.497296333E0,-1.130067468E0
1.888573669E2,-9.355126023E-1,-2.772024870E0,3.329117596E-1
1.889081708E2,-1.777870893E0,-1.721214890E0,1.103495598E0
1.889589739E2,-2.128802776E0,4.040754735E-1,7.336275578E-1
1.890097778E2,-1.740914732E-1,-6.870504618E-1,-2.548760176E-1
1.890605826E2,1.846438527E0,4.014793634E-1,-4.052971601E-1
1.891113865E2,4.428489685E0,1.215891480E0,-5.741963983E-1
1.891621896E2,3.554978371E0,1.243074164E-1,-2.144073844E-1
1.892129935E2,2.908396482E0,1.664100647E0,2.845021188E-1
1.892637983E2,2.208060026E0,4.172086716E-1,-2.171562016E-1
1.893146021E2,2.484926701E0,3.034689188E0,-2.835858464E-1
1.893654053E2,5.841227174E-1,3.269101858E0,-8.596147895E-1
1.894162092E2,-1.780772448E0,2.229134321E0,-1.471225619E0
1.894670139E2,-4.915793240E-1,7.672241330E-1,-7.879929543E-1
1.895178178E2,1.738471270E0,1.854532242E0,-3.808632791E-1
1.895686209E2,3.051182032E-1,-2.218902707E-1,-4.789042473E-1
1.896194248E2,-9.020686746E-1,-2.602820158E0,2.883199155E-1
1.896702296E2,-3.345152378E0,-2.879075766E0,6.644490957E-1
1.897210334E2,-1.891030431E0,-2.859834194E0,1.096165419E0
1.897718366E2,-3.548564434E0,8.606837988E-1,-1.033859015E0
1.898226405E2,-1.824906230E0,-2.349776745E0,-1.467102408E0
1.898734453E2,-1.181378603E0,-3.493740797E0,-1.517955512E-1
1.899242491E2,-1.814979911E0,-8.921424150E-1,1.124111652E0
1.899750522E2,-1.592020631E0,-1.401894391E-1,8.623636365E-1
1.900258562E2,-1.647760421E-1,-4.949389994E-1,-2.276933193E-1
1.900766609E2,1.725032687E0,7.989882231E-1,-3.594835997E-1
1.901274648E2,4.302502632E0,8.971819282E-1,-5.748072863E-1
1.901782679E2,3.330339193E0,7.024743594E-3,-6.288672686E-1
1.902290718E2,2.806995869E0,1.933331609E0,3.243598938E-1
1.902798766E2,2.562198877E0,4.210264683E-1,4.886778072E-2
1.903306805E2,2.646953821E0,2.927180052E0,-1.136175916E-1
1.903814836E2,7.826480269E-1,2.884420872E0,-6.311579347E-1
1.904322875E2,-1.471072912E0,2.404752970E0,-1.043174386E0
1.904830922E2,-1.060125470E0,7.227849960E-1,-1.297286868E0
1.905338961E2,1.419609070E0,1.541320324E0,-1.159082651E-1
1.905846992E2,8.046385646E-1,-7.238540053E-2,-5.341859460E-1
1.906355031E2,-5.192201734E-1,-2.474236727E0,4.199574888E-2
1.906863079E2,-2.988570213E0,-2.949934244E0,8.796200752E-1
1.907371118E2,-2.340461254E0,-2.806537628E0,1.195275426E0
1.907879149E2,-3.160676479E0,4.637857676E-1,-5.438067913E-1
1.908387188E2,-2.066954374E0,-1.155264854E0,-1.180309653E0
1.908895235E2,-1.574458838E0,-2.491951466E0,-5.007420182E-1
1.909403274E2,-1.412889719E0,-3.278264523E0,5.465555787E-1
1.909911305E2,-2.508902311E0,7.119424939E-1,1.130525589E0
1.910419344E2,-4.104893506E-1,-1.652189136E0,1.907370538E-1
1.910927392E2,1.045923233E0,6.748335361E-1,-7.195780873E-1
1.911435431E2,4.306167603E0,1.632794738E0,-7.611156702E-1
1.911943462E2,3.989138126E0,-6.361974478E-1,-2.252499312E-1
1.912451501E2,3.205268383E0,1.814521790E0,4.512633979E-1
1.912959548E2,2.938175201E0,1.982199401E-1,5.525113344E-1
1.913467587E2,2.742398739E0,1.969524264E0,-5.909947306E-2
1.913975618E2,1.105938911E0,2.872661829E0,-8.364025950E-1
1.914483657E2,-1.145491362E0,2.505848169E0,-1.049588323E0
1.914991705E2,-8.977927566E-1,5.880932212E-1,-1.346307397E0
1.915499743E2,1.069288135E0,1.692199588E0,1.302631795E-1
1.916007774E2,1.026681542E0,1.502836943E0,-5.389199853E-1
1.916515813E2,-1.255291104E0,-3.224357367E0,-9.315420687E-2
1.917023861E2,-2.572430611E0,-2.630613804E0,6.975875497E-1
1.917531900E2,-2.790350199E0,-3.720823288E0,1.088987947E0
1.918039931E2,-2.866248131E0,4.660764635E-1,-3.095468581E-1
1.918547970E2,-1.945701241E0,-8.139539957E-1,-1.104869962E0
1.919056018E2,-1.553842664E0,-1.472141862E0,-5.812211633E-1
1.919564056E2,-1.301868200E0,-2.303046942E0,2.881672084E-1
1.920072087E2,-2.249139547E0,-1.718313336E0,9.423846006E-1
1.920580127E2,-2.313584089E0,1.370893955E0,7.864658237E-1
1.921088174E2,5.711421967E-1,-1.997623205E0,-4.194993675E-1
1.921596212E2,2.482025146E0,1.515512109E0,-3.014531136E-1
1.922104244E2,4.391839027E0,5.241069198E-1,-6.276455522E-1
1.922612283E2,3.332019091E0,1.137244940E0,-3.556658030E-1
1.923120330E2,2.866858959E0,8.141067028E-1,4.185830951E-1
1.923628369E2,2.839523554E0,4.824166298E-1,2.238755226E-1
1.924136400E2,2.253720999E0,2.629391909E0,-3.316900730E-1
1.924644439E2,4.999784827E-1,2.800581932E0,-6.743753552E-1
1.925152486E2,-1.727017879E0,1.751604557E0,-1.201841950E0
1.925660525E2,-8.331956863E-1,8.396095634E-1,-1.281557560E0
1.926168556E2,1.065164924E0,2.015643358E0,-2.173089087E-1
1.926676595E2,-2.396048307E-1,-8.257128000E-1,-8.593093753E-1
1.927184643E2,-6.574243903E-1,-2.756142855E0,5.121954083E-1
1.927692681E2,-2.060540438E0,-1.333479524E0,8.690829277E-1
1.928200712E2,-2.400476933E0,-2.530740261E0,4.669927359E-1
1.928708752E2,-3.540776253E0,9.095515609E-1,-1.014922738E0
1.929216799E2,-2.068786860E0,-1.918365836E0,-1.413958669E0
1.929724837E2,-1.093874693E0,-3.268338203E0,-2.168507688E-2
1.930232869E2,-1.620577812E0,-2.368712902E0,8.825215697E-1
1.930740908E2,-2.146211863E0,1.632031202E0,7.233958840E-1
1.931248955E2,1.566823274E-1,-2.032441616E0,-5.073086619E-1
1.931756994E2,1.522842169E0,7.708892226E-1,-9.758284688E-2
1.932265025E2,4.536304474E0,9.542961121E-1,4.253024161E-1
1.932773064E2,3.182208776E0,-2.702999115E-2,-9.121476412E-1
1.933281111E2,2.519134045E0,2.830360889E0,-1.285833418E-1
1.933789150E2,2.631377220E0,1.072800517E0,1.316375881E-1
1.934297181E2,2.437891483E0,2.251735687E0,-9.865183383E-2
1.934805220E2,1.000567794E0,2.840134382E0,-4.417952895E-1
1.935313268E2,-1.521773219E0,2.439571142E0,-1.096776247E0
1.935821306E2,-1.190846682E0,5.749599934E-1,-1.295912504E0
1.936329337E2,1.706554532E0,1.790393353E0,-1.270562261E-1
1.936837377E2,6.872031838E-3,-6.203153729E-1,-6.629219651E-1
1.937345424E2,-5.757235289E-1,-1.955932975E0,5.679352283E-1
1.937853462E2,-2.535779715E0,-3.168006659E0,6.936170459E-1
1.938361494E2,-2.214321375E0,-3.093025208E0,1.019504070E0
1.938869533E2,-3.604915142E0,5.760289431E-1,-9.138274789E-1
1.939377580E2,-1.861709714E0,-2.058555365E0,-1.389219403E0
1.939885618E2,-1.196802497E0,-3.137769699E0,-2.244863659E-1
1.940393649E2,-1.676622987E0,-2.020224571E0,8.579349518E-1
1.940901688E2,-2.187138557E0,1.244143128E0,8.276980519E-1
1.941409736E2,-2.290677279E-3,-1.784437537E0,-3.023693897E-2
1.941917774E2,1.286597013E0,1.329661727E0,-2.304421216E-1
1.942425806E2,4.246151924E0,1.117392302E0,-8.542698622E-1
1.942933845E2,3.519701958E0,-3.064926267E-1,-3.863608837E-1
1.943441892E2,2.984141588E0,2.118112803E0,5.340332389E-1
1.943949931E2,2.580829620E0,6.013791561E-1,4.486673176E-1
1.944457962E2,2.571666956E0,2.225927353E0,1.591257155E-1
1.944966001E2,7.930324674E-1,2.990555525E0,-7.253811359E-1
1.945474048E2,-1.207339644E0,2.388870955E0,-1.185043693E0
1.945982086E2,-1.145033240E0,4.723376334E-1,-1.619356036E0
1.946490118E2,1.291789293E0,1.643179178E0,1.125486046E-1
1.946998157E2,1.139688253E0,3.093941510E-1,-2.678565085E-1
1.947506204E2,-8.919897079E-1,-2.761640549E0,4.020902216E-1
1.948014243E2,-3.375236511E0,-3.735025644E0,1.155112147E0
1.948522274E2,-2.673831224E0,-1.196497083E0,6.145123243E-1
1.949030313E2,-3.013614893E0,2.377723008E-1,-1.336839199E0
1.949538360E2,-1.772220612E0,-1.800472260E0,-1.351194143E0
1.950046399E2,-1.304922462E0,-2.764389277E0,-1.779092699E-1
1.950554430E2,-1.533532023E0,-2.128497362E0,8.286142945E-1
1.951062469E2,-2.219818830E0,9.527690411E-1,8.002098799E-1
1.951570516E2,-4.078932703E-1,-1.277434349E0,-2.041756958E-1
1.952078555E2,7.130114436E-1,6.574243903E-1,-2.832804024E-1
1.952586586E2,3.685088873E0,1.009577751E0,-3.953709006E-1
1.953094625E2,3.945309639E0,-2.826695740E-1,-4.889832437E-1
1.953602672E2,2.982767105E0,2.327327967E0,1.056765765E-1
1.954110711E2,2.741024256E0,6.784985662E-1,5.254813433E-1
1.954618742E2,2.967343330E0,1.678455591E0,3.846810758E-1
1.955126781E2,1.714190125E0,2.489660740E0,-4.854708612E-1
1.955634828E2,-2.370087355E-1,2.763931036E0,-6.901046634E-1
1.956142867E2,-1.894695520E0,8.977927566E-1,-1.519329786E0
1.956650898E2,4.784461260E-1,1.213906169E0,-1.097997949E-1
1.957158936E2,1.086544514E0,9.564340711E-1,-5.044071078E-1
1.957666984E2,-4.755446017E-1,-2.739802599E0,-8.490777016E-2
1.958175022E2,-2.220277071E0,-2.628475666E0,7.282826304E-1
1.958683054E2,-2.641303539E0,-3.815199375E0,1.300799251E0
1.959191093E2,-3.331255436E0,1.003316641E0,-3.310792148E-1
1.959699140E2,-2.327175379E0,-1.528492570E0,-1.648065925E0
1.960207178E2,-1.612178683E0,-2.437433243E0,-6.171084642E-1
1.960715209E2,-1.126096964E0,-3.576205254E0,5.960342288E-1
1.961223248E2,-2.093373537E0,8.556442857E-1,1.111131191E0
1.961731296E2,-8.324320912E-1,-9.953756332E-1,1.398840249E-1
1.962239334E2,1.866138428E-1,3.991886973E-1,-3.938437700E-1
1.962747365E2,3.533751488E0,1.114643574E0,-6.673506647E-2
1.963255404E2,4.099243164E0,-1.143811494E-1,-7.343910933E-1
1.963763452E2,2.909923553E0,2.097344160E0,-3.223746419E-1
1.964271490E2,2.637485743E0,1.062874198E0,4.633276463E-1
1.964779521E2,2.772635698E0,1.090362310E0,2.214321345E-1
1.965287560E2,1.799556017E0,2.703457355E0,-3.900259733E-1
1.965795607E2,-2.316638231E-1,2.799971104E0,-6.711684465E-1
1.966303646E2,-2.310682535E0,1.136786699E0,-1.526507258E0
1.966811677E2,6.128324866E-1,1.415485859E0,-5.619794875E-2
1.967319716E2,1.115254402E0,1.378224134E0,-7.756233215E-1
1.967827763E2,2.107423097E-1,-1.390593767E0,7.849387079E-2
1.968335802E2,-2.053057671E0,-2.611219406E0,4.871506989E-1
1.968843833E2,-2.596711636E0,-4.070380688E0,1.233300567E0
1.969351872E2,-3.040644884E0,1.037676811E0,7.559234649E-2
1.969859919E2,-2.440181971E0,-9.170344472E-1,-1.545138121E0
1.970367957E2,-1.756338596E0,-2.384289503E0,-8.863393664E-1
1.970875988E2,-1.122431874E0,-2.794778824E0,4.034646153E-1
1.971384028E2,-1.841093659E0,-8.959602118E-1,9.019159675E-1
1.971892075E2,-1.657686710E0,5.361711979E-1,4.283566475E-1
1.972400113E2,7.085828483E-2,-6.377245188E-1,-3.107685447E-1
1.972908144E2,2.466143131E0,1.039356589E0,-3.011476994E-1
1.973416183E2,4.252565861E0,9.003888369E-1,-5.842754245E-1
1.973924231E2,3.218554258E0,9.439117312E-1,-1.856975704E-1
1.974432269E2,2.755532026E0,1.228108406E0,4.755446017E-1
1.974940300E2,2.745758533E0,5.445703268E-1,2.206685692E-1
1.975448339E2,2.066801786E0,2.684062958E0,-7.192726433E-2
1.975956386E2,2.156290859E-1,2.892819881E0,-6.560499668E-1
1.976464424E2,-2.042673349E0,1.824295282E0,-1.483289838E0
1.976972456E2,8.704573847E-3,1.249793530E0,-5.572454333E-1
1.977480495E2,1.416096687E0,1.727781415E0,-4.637857676E-1
1.977988542E2,5.441122055E-1,-1.691894174E0,-9.620844573E-2
1.978496580E2,-2.051988602E0,-2.952224731E0,6.038225293E-1
1.979004611E2,-2.752935886E0,-4.040601730E0,1.605001211E0
1.979512650E2,-3.156553268E0,1.143964171E0,-1.290414780E-1
1.980020697E2,-2.362146378E0,-1.028819442E0,-1.563463569E0
1.980528736E2,-1.523147583E0,-2.135980129E0,-8.368607163E-1
1.981036767E2,-1.532615781E0,-2.367796659E0,3.842229247E-1
1.981544806E2,-2.070008755E0,-4.720322192E-1,1.066997409E0
1.982052853E2,-1.272242069E0,-2.254026383E-1,3.936910629E-1
1.982560892E2,2.460187376E-1,-2.722851634E-1,-3.003841341E-1
1.983068922E2,2.636722088E0,1.219098449E0,-5.696150661E-1
1.983576961E2,4.348774433E0,4.886777997E-1,-7.212579250E-1
1.984085009E2,3.144947052E0,1.342031479E0,-1.577513069E-1
1.984593047E2,2.905189514E0,1.484969735E0,5.810684562E-1
1.985101078E2,2.854336500E0,7.182036638E-1,3.008422852E-1
1.985609117E2,2.106659412E0,2.627559423E0,-2.860292196E-1
1.986117164E2,4.902049154E-2,2.906869411E0,-9.665130973E-1
1.986625203E2,-1.810245872E0,2.088486671E0,-1.584690452E0
1.987133233E2,-4.424061179E-1,6.681141853E-1,-8.098307252E-1
1.987641272E2,1.162442327E0,9.300149679E-1,-2.235700935E-1
1.988149320E2,6.591041684E-1,-1.524063945E-1,2.434226274E-1
1.988657358E2,-1.248724461E0,-3.406542540E0,4.970769584E-1
1.989165389E2,-3.075768709E0,-3.766789675E0,1.142742515E0
1.989673428E2,-2.588923454E0,-8.823688626E-1,5.963396430E-1
1.990181475E2,-2.990250111E0,-1.597365588E-1,-1.287055135E0
1.990689513E2,-1.847202063E0,-2.180419207E0,-1.224443316E0
1.991197545E2,-1.071273327E0,-2.871440172E0,-3.665083554E-3
1.991705583E2,-1.675248623E0,-2.266854286E0,8.490777016E-1
1.992213631E2,-2.487675428E0,1.345085621E0,7.340856791E-1
1.992721669E2,4.123218823E-3,-1.809940457E0,-4.268295169E-1
1.993229700E2,1.459619522E0,9.289459586E-1,-1.890572309E-1
1.993737739E2,4.255467415E0,1.276518106E0,-5.034908652E-1
1.994245786E2,3.566889763E0,-2.225011140E-1,-4.737120569E-1
1.994753824E2,2.818601847E0,2.332825661E0,3.807105422E-1
1.995261856E2,2.598544121E0,4.538595080E-1,3.848337829E-1
1.995769894E2,2.520813942E0,2.261509180E0,2.779355049E-1
1.996277942E2,7.505785823E-1,2.491951466E0,-4.720322192E-1
1.996785980E2,-1.553384542E0,2.113684177E0,-1.049741030E0
1.997294011E2,-8.038749695E-1,7.582141757E-1,-1.270867705E0
1.997802050E2,1.386470556E0,1.940509081E0,-1.878355294E-1
1.998310097E2,3.649812341E-1,-6.679614782E-1,-3.550549746E-1
1.998818135E2,-7.498149872E-1,-2.410250664E0,3.174878657E-1
1.999326166E2,-3.254441500E0,-3.290786982E0,1.121515512E0
1.999834205E2,-2.553647041E0,-9.900307059E-1,7.747070193E-1
2.000342253E2,-3.336753130E0,6.887302548E-2,-1.414416790E0
2.000850291E2,-1.642720938E0,-2.067565203E0,-1.307824016E0
2.001358322E2,-1.372726560E0,-2.976200581E0,5.344913527E-2
2.001866360E2,-1.815896153E0,-7.548545003E-1,1.050504565E0
2.002374408E2,-1.756033182E0,2.982461751E-1,5.343386531E-1
2.002882446E2,3.034383655E-1,-1.296676040E0,-3.576510847E-1
2.003390477E2,2.199661016E0,1.216807723E0,-1.496575773E-2
2.003898516E2,4.388632298E0,7.559235096E-1,-6.361974478E-1
2.004406563E2,3.084778547E0,1.074938416E0,-7.299624681E-1
2.004914602E2,2.675816536E0,2.316485405E0,3.289412558E-1
2.005422633E2,3.087069273E0,5.653391480E-1,1.398840249E-1
2.005930671E2,2.397728205E0,2.739650011E0,-1.043021679E-1
2.006438719E2,4.454603493E-1,3.177474737E0,-8.315158486E-1
2.006946757E2,-2.001746416E0,2.021904469E0,-1.519482613E0
2.007454788E2,-7.798992395E-1,3.393256664E-1,-8.307522535E-1
2.007962827E2,1.393342614E0,1.812231064E0,-3.303156495E-1
2.008470874E2,3.110739589E-1,-1.848729253E0,-1.188097894E-1
2.008978912E2,-9.324583411E-1,-2.070161343E0,-4.382828996E-2
2.009486944E2,-3.210002422E0,-4.220801830E0,1.311336398E0
2.009994982E2,-2.781951189E0,4.178195298E-1,8.985562921E-1
2.010503030E2,-2.836469173E0,-5.502206683E-1,-1.439461589E0
2.011011068E2,-1.643484592E0,-2.243031025E0,-1.256818295E0
2.011519099E2,-1.538571477E0,-2.416664362E0,2.154763639E-1
2.012027137E2,-1.928902984E0,-3.596363366E-1,1.122889996E0
2.012535185E2,-1.375322580E0,-3.313846290E-1,5.520532131E-1
2.013043223E2,2.626643181E-1,-3.358132839E-1,-5.283828974E-1
2.013551254E2,2.863041162E0,1.320499063E0,-4.309527278E-1
2.014059293E2,4.205530643E0,5.607577562E-1,-8.052493930E-1
2.014567340E2,3.288954258E0,1.110367656E0,-3.206948191E-2
2.015075379E2,2.822419643E0,1.061194420E0,5.299099684E-1
2.015583409E2,2.733541489E0,5.538857579E-1,9.712471068E-2
2.016091448E2,2.050614357E0,2.880450249E0,-2.728960216E-1
2.016599496E2,2.189887464E-1,2.781034946E0,-5.543438792E-1
2.017107534E2,-2.118723631E0,1.303089857E0,-9.446752667E-1
2.017615565E2,-3.281776905E-1,7.556180358E-1,-4.772244096E-1
2.018123604E2,1.437018156E0,1.268424392E0,-4.611896873E-1
2.018631651E2,1.908897758E-1,-1.902636528E0,-5.008947477E-2
2.019139689E2,-1.590035439E0,-2.000219345E0,7.230904698E-1
2.019647720E2,-2.469655514E0,-3.936299801E0,1.412737012E0
2.020155759E2,-3.457242727E0,8.709154725E-1,-2.794626355E-1
2.020663806E2,-2.625421524E0,-9.423846006E-1,-1.676164865E0
2.021171845E2,-1.657075882E0,-2.431782961E0,-8.399149776E-1
2.021679875E2,-1.138772011E0,-3.222830057E0,5.372401476E-1
2.022187915E2,-2.015948772E0,-9.659022093E-1,1.146254897E0
2.022695961E2,-1.779856205E0,5.926745534E-1,4.144598544E-1
2.023204000E2,1.122431830E-1,-1.136328578E0,-4.059080184E-1
2.023712031E2,2.041298866E0,6.752916574E-1,-1.093416587E-1
2.024220070E2,4.217595100E0,8.257128000E-1,-5.633538961E-1
2.024728117E2,3.233825445E0,6.633801460E-1,-5.851916671E-1
2.025236155E2,2.451482773E0,2.193705320E0,1.259872466E-1
2.025744186E2,2.362757206E0,4.848600030E-1,-3.697153032E-1
2.026252225E2,2.278307676E0,1.942646980E0,-2.594573796E-1
2.026760272E2,8.257128000E-1,2.631988049E0,-7.217160463E-1
2.027268310E2,-1.352110386E0,2.711856365E0,-9.064973593E-1
2.027776342E2,-1.156639338E0,8.171609044E-1,-1.070815206E0
2.028284380E2,1.642720938E0,1.189319611E0,-1.634016447E-2
2.028792428E2,8.655705452E-1,5.393781066E-1,-3.909422457E-1
2.029300466E2,-2.400629669E-1,-2.437738657E0,-2.237228155E-1
2.029808497E2,-2.542957067E0,-9.862129092E-1,3.620797098E-1
2.030316536E2,-2.405058384E0,-5.013223648E0,1.821393847E0
2.030824583E2,-3.629196167E0,5.352548957E-1,-3.646758199E-1
2.031332621E2,-2.339850426E0,-1.864916682E0,-1.649440289E0
2.031840652E2,-1.354553819E0,-2.876479626E0,-5.757235289E-1
2.032348691E2,-9.978190064E-1,-3.772898197E0,6.447492838E-1
2.032856738E2,-2.295105934E0,1.101510286E0,1.140299082E0
2.033364777E2,-6.919372082E-1,-1.284153700E0,2.567085624E-1
2.033872807E2,8.139539510E-2,6.177192926E-1,-3.878880143E-1
2.034380846E2,3.165105104E0,8.061656952E-1,-1.998997629E-1
2.034888893E2,4.205072403E0,3.765873313E-1,-6.560499668E-1
2.035396932E2,3.212445736E0,1.974716425E0,-2.035648525E-1
2.035904962E2,2.673678398E0,1.021794796E0,2.838912606E-1
2.036413002E2,3.210918665E0,7.281299233E-1,6.595623493E-1
2.036921049E2,2.089555740E0,2.290371895E0,-7.864658535E-2
2.037429087E2,2.105895877E-1,2.782867432E0,-5.987830162E-1
2.037937118E2,-1.698155403E0,1.569266558E0,-1.466186166E0
2.038445157E2,6.398624927E-2,5.648810267E-1,-8.209787011E-1
2.038953204E2,8.929060102E-1,1.597060204E0,-4.735593498E-1
2.039461242E2,-1.430909634E-1,-1.144422293E0,-3.669664860E-1
2.039969273E2,-1.346460104E0,-2.355732441E0,4.685198367E-1
2.040477312E2,-2.996816635E0,-3.435863018E0,1.131441832E0
2.040985359E2,-2.838912725E0,-5.587725043E-1,3.530697227E-1
2.041493397E2,-2.692920208E0,-6.256603003E-1,-1.242768764E0
2.042001429E2,-1.841857195E0,-1.722131133E0,-9.999569654E-1
2.042509467E2,-1.102884769E0,-3.033467531E0,8.108997345E-2
2.043017515E2,-1.448471546E0,-2.736595631E0,8.843541145E-1
2.043525553E2,-2.610150337E0,2.048781633E0,8.783983588E-1
2.044033584E2,1.528645307E-1,-1.812383771E0,-3.535278440E-1
2.044541623E2,1.372268319E0,9.761339426E-1,-3.888042867E-1
2.045049670E2,4.042129040E0,1.245975733E0,-5.829010010E-1
2.045557708E2,4.042739868E0,-3.756710589E-1,-2.345653474E-1
2.046065739E2,2.653825998E0,2.103910685E0,1.627907902E-1
2.046573778E2,2.811882734E0,1.067455560E-1,1.791309565E-1
2.047081825E2,2.837996483E0,2.358328581E0,2.278460264E-1
2.047589863E2,1.204896212E0,2.569376230E0,-6.392516494E-1
2.048097894E2,-9.100096822E-1,2.206991196E0,-7.299624681E-1
2.048605933E2,-1.547581553E0,9.239065051E-1,-1.592478752E0
2.049113981E2,6.942279339E-1,2.114295006E0,-1.409530044E-1
2.049622019E2,9.364288449E-1,8.002099395E-2,-4.359922409E-1
2.050130050E2,-7.510367036E-1,-2.114905834E0,1.250709742E-1
2.050638088E2,-3.185873985E0,-3.675926208E0,8.186880350E-1
2.051146136E2,-2.817380190E0,-9.715525508E-1,7.864658237E-1
2.051654174E2,-2.511956692E0,2.029540092E-1,-7.992936373E-1
2.052162205E2,-2.134147644E0,-1.275907159E0,-1.152210593E0
2.052670244E2,-1.674790502E0,-1.866749167E0,-6.658235192E-2
2.053178291E2,-1.114338160E0,-2.985363245E0,6.951441765E-1
2.053686330E2,-2.463699818E0,4.213318825E-1,9.575030804E-1
2.054194360E2,-7.979192138E-1,-4.388937652E-1,1.693574041E-1
2.054702399E2,4.326325655E-1,-1.308740228E-1,-5.256340504E-1
2.055210447E2,2.810660839E0,1.185807228E0,-3.816268146E-1
2.055718485E2,4.415204048E0,4.323271513E-1,-5.080721974E-1
2.056226516E2,3.153957129E0,1.553079128E0,-2.243336588E-1
2.056734555E2,2.552425385E0,1.272089481E-1,1.806580722E-1
2.057242602E2,3.033009291E0,1.248419046E0,7.925742865E-2
2.057750641E2,1.948755503E0,2.761793137E0,-8.368607610E-2
2.058258671E2,-1.140757278E-1,3.100813389E0,-5.974085927E-1
2.058766710E2,-2.206532955E0,1.587439299E0,-1.607902646E0
2.059274757E2,6.041279435E-1,1.160457134E0,-2.562504113E-1
2.059782796E2,1.534753680E0,1.334854007E0,-6.006155610E-1
2.060290807E2,-5.283828825E-2,-1.294843435E0,-2.336490713E-2
2.060798846E2,-1.858502746E0,-2.481108904E0,4.135435820E-1
2.061306893E2,-2.987195730E0,-3.472513914E0,9.156600237E-1
2.061814932E2,-2.990555525E0,4.033119082E-1,2.518217862E-1
2.062322963E2,-2.372530699E0,-5.914528370E-1,-1.334395885E0
2.062831001E2,-1.903247356E0,-1.741372824E0,-9.912523627E-1
2.063339049E2,-1.371199369E0,-2.762556791E0,9.116895497E-2
2.063847087E2,-1.982046604E0,-1.288124204E0,9.604045749E-1
2.064355103E2,-1.672194362E0,5.810684562E-1,7.728744745E-1
2.064863142E2,1.685938388E-1,-1.229788303E0,-3.859027624E-1
2.065371190E2,1.716175318E0,1.396244168E0,-2.631224692E-1
2.065879228E2,4.479037762E0,7.411104441E-1,-7.000309825E-1
2.066387259E2,3.524741411E0,4.497362971E-1,-5.500679612E-1
2.066895298E2,2.762251377E0,2.029081821E0,3.155026138E-1
2.067403345E2,3.101271629E0,2.870981991E-1,3.185568452E-1
2.067911383E2,2.684215546E0,2.204089642E0,6.230641901E-2
2.068419414E2,7.918107510E-1,2.940618753E0,-7.340856791E-1
2.068927453E2,-1.348139882E0,2.218291759E0,-1.104106426E0
2.069435500E2,-1.075091124E0,2.614426315E-1,-1.466491580E0
2.069943539E2,7.501204610E-1,1.431978703E0,-1.420219894E-2
2.070451570E2,4.553866386E-1,1.882936656E-1,-6.470399499E-1
2.070959609E2,-8.889354467E-1,-3.105394840E0,3.038965166E-1
2.071467656E2,-2.580829620E0,-2.212030649E0,7.342383862E-1
2.071975694E2,-2.659781694E0,-3.266658545E0,1.027597785E0
2.072483725E2,-3.032093048E0,6.044333577E-1,-3.559712470E-1
2.072991764E2,-2.004037142E0,-1.127013206E0,-1.253000498E0
2.073499811E2,-1.504364133E0,-2.457438469E0,-4.906630516E-1
2.074007850E2,-1.167176366E0,-2.998801947E0,5.155550838E-1
2.074515880E2,-2.313736677E0,5.587725043E-1,8.919897079E-1
2.075023920E2,-9.254335761E-1,-1.267049909E0,2.623589039E-1
2.075531967E2,3.376458287E-1,2.715215981E-1,-3.713951409E-1
2.076040005E2,3.388064384E0,7.760814428E-1,-5.425850749E-1
2.076548036E2,3.965162277E0,5.097520351E-1,-5.683933496E-1
2.077056075E2,3.342097998E0,1.775274873E0,2.363978922E-1
2.077564122E2,2.851587772E0,-8.903098851E-2,4.868452549E-1
2.078072161E2,2.953599215E0,1.343711257E0,-9.468132630E-3
2.078580191E2,2.004953384E0,2.948406935E0,-3.399364948E-1
2.079088230E2,-9.452861547E-2,2.963678122E0,-6.746807694E-1
2.079596277E2,-1.993958116E0,1.252389550E0,-1.736180663E0
2.080104316E2,5.911474228E-1,1.317597508E0,-2.918322682E-1
2.080612347E2,1.359440565E0,1.667918444E0,-5.424323678E-1
2.081120386E2,-8.486195803E-1,-2.181182861E0,-9.712471068E-2
2.081628433E2,-1.455954432E0,-2.098260403E0,5.671716928E-1
2.082136471E2,-3.432198048E0,-3.590865612E0,8.333483934E-1
2.082644502E2,-3.614688635E0,4.077405483E-2,-3.634541333E-1
2.083152541E2,-2.153236628E0,-3.958290219E-1,-1.222152710E0
2.083660588E2,-1.625464559E0,-2.115669489E0,-7.090409398E-1
2.084168627E2,-1.181378603E0,-3.214736462E0,3.109212518E-1
2.084676658E2,-2.108644724E0,1.414111406E-1,9.376505613E-1
2.085184697E2,-1.350888729E0,-6.613948941E-1,5.685460567E-1
2.085692744E2,-9.071081877E-2,-4.210264683E-1,-3.768927455E-1
2.086200782E2,2.214321375E0,8.350282311E-1,-3.129065037E-1
2.086708813E2,4.464071751E0,9.014578462E-1,-5.325061083E-1
2.087216852E2,3.258106470E0,8.347227573E-1,-3.153499067E-1
2.087724899E2,2.781951189E0,8.619054556E-1,4.294256270E-1
2.088232938E2,2.871745586E0,1.218640283E-1,4.779879749E-2
2.088740968E2,2.324732065E0,2.649091959E0,-2.593046725E-1
2.089249008E2,5.109737515E-1,3.222830057E0,-7.936432958E-1
2.089757055E2,-1.784284830E0,1.802304864E0,-1.626380801E0
