"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.852829411E2,-1.641313434E0,1.200877762E0,-1.906581581E0
2.853328041E2,-9.301546007E-1,1.349283603E0,-6.367933595E-1
2.853826671E2,-1.475275898E0,1.288746795E-1,-1.029951954E-1
2.854325301E2,-1.518898466E0,3.962231201E-1,1.129911787E0
2.854823921E2,1.729746723E-1,-5.275480753E-1,2.040191190E0
2.855322551E2,2.030318166E0,-2.023767530E0,9.663991517E-1
2.855821181E2,8.848778558E-1,-1.754692699E0,-8.943031289E-2
2.856319811E2,-7.099958217E-1,-3.641745311E-1,-2.690087940E-1
2.856818431E2,1.595746082E0,-2.954364181E-2,-3.215091527E-1
2.857317063E2,4.485580975E0,1.230609099E0,4.942468666E-2
2.857815693E2,2.149144113E0,-4.390744400E-1,5.507719734E-1
2.858314323E2,-6.352999806E-2,-6.392240471E-1,-9.443458662E-1
2.858812953E2,-3.575075358E-1,-5.781715143E-1,-3.011877394E-1
2.859311573E2,8.552494293E-1,1.114050118E0,1.310860380E0
2.859810203E2,2.014904321E0,8.393584514E-1,-9.714113849E-1
2.860308833E2,2.411064291E-1,-1.478294231E0,2.920350196E-1
2.860807463E2,2.164442183E0,-9.808347577E-1,4.255530462E-2
2.861306083E2,3.696855319E-1,-2.153438893E0,2.011186369E-1
2.861804713E2,-1.768810217E0,-6.376844752E-1,-2.434522151E0
2.862303343E2,-1.218246331E0,-5.215193036E-1,-3.868740070E-1
2.862801973E2,-2.506855717E0,-1.232468514E0,-1.587306211E0
2.863300603E2,-5.531937878E0,1.441352399E0,-2.186874149E0
2.863799223E2,-2.423530555E0,-1.309053883E0,1.147590039E0
2.864297853E2,-4.149528043E0,3.213483542E-2,4.804262415E-2
2.864796483E2,-2.879380656E0,2.440643016E0,-1.426114263E0
2.865295113E2,6.709738433E-1,-6.716994828E-1,2.478561625E0
2.865793743E2,1.422585468E0,-2.251670946E0,9.117176720E-1
2.866292363E2,-7.932859004E-2,-7.135918593E-1,-3.400057230E-1
2.866790993E2,9.430570668E-1,-2.129115061E0,-4.363723686E-1
2.867289620E2,3.026114194E0,6.745774823E-1,-8.305981529E-1
2.867788250E2,1.326960104E0,5.456224036E-1,-1.988926896E0
2.868286870E2,3.980721266E0,5.213997281E-1,-5.958768102E-1
2.868785500E2,-3.137580836E-1,1.390731007E-1,-4.282289513E-1
2.869284130E2,-5.912400413E-1,1.959635854E-2,-9.038310206E-1
2.869782760E2,2.008571202E0,-2.910890132E-1,6.869308949E-3
2.870281390E2,1.800540717E0,5.807647544E-1,6.282973552E-1
2.870780010E2,2.364575418E0,-1.624708511E0,7.641386998E-1
2.871278640E2,-6.737454236E-1,-4.860907316E-1,1.092911264E0
2.871777270E2,1.509050585E0,-1.051753882E0,9.007664949E-1
2.872275900E2,-9.467940223E-1,-1.286582741E0,4.806890738E-1
2.872774530E2,-3.699395934E0,-2.779050622E0,1.233416055E0
2.873273150E2,-2.282927238E0,-9.715528876E-2,-7.455903085E-1
2.873771780E2,-4.840339150E0,-4.400392306E-1,-3.095380603E0
2.874270410E2,-3.595813678E0,-2.726392937E-1,-1.535103439E0
2.874769040E2,-2.639184639E0,-2.569933140E-1,3.238740590E-1
2.875267670E2,-1.287910058E0,3.190954220E-1,1.096488006E0
2.875766300E2,-7.511409241E-1,-2.507695377E-2,1.059790953E0
2.876264920E2,-1.093000726E0,-8.354267836E-2,1.055383834E0
2.876763550E2,2.797366440E-1,-2.074345946E0,1.041993710E0
2.877262189E2,1.354512768E0,-2.599842818E0,3.055538553E-1
2.877760819E2,1.161003259E0,5.729938048E-1,-3.236485758E-1
2.878259449E2,1.485220258E0,-1.906203997E-1,-5.577531103E-1
2.878758069E2,3.463693501E0,1.374167599E0,-6.618797419E-1
2.879256699E2,1.898930061E-1,1.394993627E-1,-8.764444166E-1
2.879755329E2,-3.964809823E-1,-4.477505386E-1,-1.790713156E0
2.880253959E2,1.118522653E0,-6.128823406E-1,-1.159891119E0
2.880752589E2,2.030349156E0,2.626393855E-1,-3.359858353E-1
2.881251219E2,1.230600913E0,9.095724016E-1,-1.900871336E-1
2.881749839E2,-9.773007005E-1,-5.550136167E-1,4.070219041E-1
2.882248469E2,2.035797592E0,-1.392221462E0,-5.522858906E-1
2.882747099E2,-1.483187181E-1,-2.488023005E0,7.486434321E-1
2.883245729E2,-1.487039911E0,-1.818792216E0,-1.669283882E0
2.883744359E2,-2.432601340E0,6.066544712E-2,-2.264832737E-1
2.884242989E2,-5.106350040E-1,-7.235923523E-1,-1.277251169E0
2.884741609E2,-3.876363085E0,6.457068551E-1,-3.072654815E0
2.885240239E2,-2.230190030E0,1.961062574E-1,-3.582276204E-1
2.885738869E2,-2.567693072E0,-2.368148652E-1,-1.419774127E-1
2.886237499E2,-1.306239910E0,9.589962843E-1,3.884854265E-1
2.886736129E2,-2.284324722E0,7.154185295E-2,1.915816820E0
2.887234746E2,1.114870482E0,-1.887295856E0,1.693440192E0
2.887733366E2,6.104218322E-1,-2.409991912E0,7.519653815E-1
2.888231996E2,5.448260128E-2,-9.561425507E-1,-1.093770731E0
2.888730626E2,1.173910988E0,-3.281983674E-2,-7.942080063E-1
2.889229256E2,2.740577112E0,8.164285952E-1,-9.315286964E-1
2.889727886E2,1.830129383E0,8.865484053E-1,-1.000698407E0
2.890226516E2,8.774097919E-1,-3.849286383E-1,-9.816598729E-1
2.890725136E2,6.152528018E-1,-3.166033387E-2,-1.643693104E0
2.891223766E2,-1.261495262E0,-9.017067271E-1,1.688588172E-1
2.891722396E2,2.243695344E0,7.912276804E-2,-3.687376982E-1
2.892221026E2,3.436833147E0,-1.383948237E-1,-4.206885282E-1
2.892719656E2,-1.050732958E0,-6.417576456E-1,8.741042878E-1
2.893218286E2,1.723755666E0,-1.565600177E0,2.087923765E-1
2.893716916E2,-1.645330471E-1,-6.609102005E-1,1.701133812E0
2.894215536E2,1.129781467E0,-1.392590421E0,-1.118627318E0
2.894714166E2,-2.368448614E0,-1.445111867E0,3.914886296E-2
2.895212796E2,-3.677991616E0,-8.849126467E-1,-2.572996204E0
2.895711426E2,-5.467638386E0,1.038973038E0,-3.460088985E0
2.896210056E2,-2.278744140E0,7.633680367E-1,-1.837461352E0
2.896708686E2,-9.863217849E-1,2.083778089E-1,4.301900344E-1
2.897207320E2,5.607444727E-1,-3.779052553E-1,-1.535041751E-1
2.897705940E2,-2.910265065E0,-1.714842170E-1,7.199764341E-1
2.898204570E2,-6.003400630E-1,-9.595070386E-1,1.110908263E0
2.898703200E2,4.600712067E-1,-1.533955631E0,8.445448586E-1
2.899201830E2,5.828639048E-1,-1.913010156E0,-4.195290253E-1
2.899700460E2,2.056407858E0,-6.558997214E-1,-5.657520282E-1
2.900199090E2,2.619528054E0,1.317301673E-1,-1.365327778E0
2.900697720E2,3.101607596E0,1.399434003E0,-1.854146236E-1
2.901196340E2,6.528790498E-1,-3.761566454E-1,-7.019611627E-1
2.901694970E2,3.478923744E-1,8.649961531E-2,-1.256868360E0
2.902193600E2,-6.312010825E-2,-8.988029999E-1,-2.280453573E-1
2.902692230E2,2.836607105E-1,5.132738525E-1,1.529777064E-1
2.903190860E2,7.262031341E-1,1.866068709E-1,-2.229812300E-1
2.903689490E2,1.558360155E0,-1.683919170E0,-2.311280094E-1
2.904188120E2,-9.292570531E-2,-1.029989961E0,1.828295696E-1
2.904686740E2,1.269389588E-1,-1.910005272E0,-2.778548639E-1
2.905185370E2,-1.038303532E0,-1.180137103E0,-6.872627243E-1
2.905684000E2,-2.389356503E0,-1.266472119E0,1.016538441E-2
2.906182630E2,-6.017030489E-1,-2.860893515E-1,-5.707449657E-1
2.906681260E2,-2.052834039E0,7.174618390E-1,-1.781312149E0
2.907179890E2,-3.068753845E0,1.838402900E0,-5.471216297E-1
2.907678520E2,-3.191057131E0,2.443516338E-1,-3.796278450E-1
2.908177150E2,-2.825618432E0,-5.997445241E-1,7.351827031E-1
2.908675780E2,-2.087853599E-1,-5.065384448E-1,2.182719995E0
2.909174400E2,-4.554513216E-1,-5.446932811E-1,1.223927486E0
2.909673030E2,7.350985032E-1,-2.249681139E-1,-3.753035367E-1
2.910171660E2,2.651297146E-1,-1.239609718E0,-3.155982754E-1
2.910670290E2,1.781675261E0,-1.649124729E0,-2.377320740E-1
2.911168920E2,8.861151266E-1,-5.069009721E-2,-1.087184939E0
2.911667550E2,2.894016822E0,1.126366693E-1,2.695934790E-1
2.912166180E2,2.900441158E-1,9.706641108E-1,-9.192431116E-1
2.912664810E2,1.878850722E-1,1.457798570E-1,-7.666062248E-1
2.913163430E2,1.122277150E0,-6.680414647E-1,-1.017412015E0
2.913662060E2,5.665817481E-1,-2.595216501E-1,-1.418945577E0
2.914160690E2,8.831049800E-2,5.539710581E-1,-1.019478129E-1
2.914659320E2,1.029475991E0,-4.464471942E-1,-3.481713597E-1
2.915157950E2,-7.701051986E-1,-6.986112928E-1,-8.240288061E-1
2.915656580E2,1.517764691E0,-1.153097239E0,1.405044991E-1
2.916155210E2,1.410181185E0,-1.922102576E0,1.114768741E0
2.916653840E2,1.531231413E0,-7.092163879E-1,2.961133794E-1
2.917152466E2,-2.768886407E0,8.618114671E-1,-1.325367322E0
2.917651096E2,-4.096810132E0,-1.562142134E-1,-3.224478354E0
2.918149726E2,-3.612170679E0,-5.099415243E-2,-6.366150194E-1
2.918648356E2,-3.199385905E-1,3.426053220E-1,-1.433585250E-1
2.919146986E2,-1.072419112E0,8.291959906E-1,-1.651633331E0
2.919645616E2,-1.279261442E0,4.898306108E-1,1.008932383E0
2.920144246E2,-2.114244422E0,-5.658034837E-1,9.857271230E-1
2.920642876E2,7.126703382E-2,4.424184626E-1,1.252326828E0
2.921141496E2,1.036554630E0,-1.409254986E0,1.005255069E0
2.921640126E2,6.707890713E-1,-9.008413392E-1,1.203509009E-1
2.922138756E2,2.129406252E0,-1.313117405E0,-1.607563305E-1
2.922637386E2,2.550682645E0,1.211678154E0,1.555118166E-2
2.923136016E2,1.996210480E0,-1.162122416E-1,4.720885505E-1
2.923634646E2,5.657891580E-1,9.276882452E-1,1.660123926E-1
2.924133276E2,1.057084496E0,-7.983530974E-1,-2.998134975E-1
2.924631906E2,-1.105796188E-1,-1.144873130E-1,-6.561850655E-1
2.925130526E2,8.945473963E-1,5.359323978E-2,3.625726864E-2
2.925629156E2,1.439161740E0,-1.514744604E-1,8.703945950E-2
2.926127786E2,1.011471244E0,7.548650157E-1,8.130225921E-1
2.926626416E2,1.910090057E0,-1.897111577E0,8.197246706E-1
2.927125037E2,3.978240877E-1,-2.792971088E0,3.201132761E-1
2.927623667E2,-1.708420758E0,8.307080805E-2,7.285121995E-1
2.928122297E2,-7.182134986E-1,-1.777371710E0,4.615786189E-1
2.928620927E2,5.056017208E-1,9.140271029E-1,-2.185899711E0
2.929119547E2,-4.792150492E0,-6.420172620E-1,8.139613625E-1
2.929618177E2,-3.710193987E0,1.269544831E0,-1.008024310E0
2.930116807E2,-3.384642069E0,6.076970297E-1,2.679613750E-1
2.930615437E2,-1.532173984E0,2.113671395E0,-1.471061810E0
2.931114067E2,-2.084611902E0,2.590076798E-1,5.886182228E-1
2.931612697E2,-3.297864711E-1,4.834454513E-1,1.772869939E0
2.932111327E2,6.593922633E-1,-2.043911188E0,2.111502078E0
2.932609957E2,2.418470374E0,-3.272992995E0,8.477825350E-1
2.933108577E2,5.373445004E-1,-1.190238168E0,-2.160371498E-1
2.933607207E2,-2.844828290E-1,1.139713547E0,-4.360865128E-1
2.934105837E2,4.210231790E0,4.379617149E-1,-1.328112005E0
2.934604467E2,2.856007289E0,3.360552710E-1,-2.742234506E-2
2.935103097E2,-1.077057416E0,3.451067609E-1,-4.349100530E-1
2.935601727E2,4.691314673E-1,-2.252914649E-1,-1.286006790E0
2.936100357E2,1.507699293E0,-7.992336881E-1,-1.644748088E0
2.936598987E2,1.894097337E0,1.456740224E-1,7.750471922E-1
2.937097611E2,2.641064519E-1,3.043241858E-2,-7.419195727E-1
2.937596241E2,-1.637409248E0,-7.092918169E-1,-4.633177270E-1
2.938094871E2,1.999070646E0,-5.789462703E-1,5.365007472E-1
2.938593501E2,4.618844283E-1,-1.819437164E0,2.164112985E-1
2.939092131E2,-3.222318685E-1,-1.504514315E0,-1.974483835E0
2.939590761E2,-1.881945069E0,-1.549018058E-1,-1.697449628E0
2.940089391E2,-3.383396612E0,-6.232553011E-1,-1.938041502E0
2.940588011E2,-4.548681788E0,1.016652462E0,-2.198776157E0
2.941086641E2,-1.391042079E0,3.642493755E-1,3.458247989E-1
2.941585271E2,-1.390150378E0,2.456286657E-1,1.836405784E-1
2.942083901E2,-1.513849980E0,7.303435475E-1,4.396796268E-1
2.942582531E2,-1.277955759E0,-7.608619201E-1,7.902630360E-1
2.943081161E2,5.823850179E-1,-1.664418706E0,1.440730548E0
2.943579791E2,8.075051594E-1,-1.532471023E0,3.170137402E-1
2.944078421E2,-5.943109989E-2,-1.135140440E0,-1.806181526E-1
2.944577041E2,2.710085052E0,-8.024338692E-1,-4.898195741E-1
2.945075671E2,2.696379763E0,4.466512620E-2,-1.066221063E0
2.945574301E2,1.820399616E0,1.337530115E0,8.187247968E-1
2.946072931E2,1.006023686E0,-1.236273882E0,5.867523032E-1
2.946571561E2,6.217338556E-1,2.330460423E-1,-1.604722728E0
2.947070189E2,6.116433156E-1,-7.205880529E-1,-7.708332501E-1
2.947568819E2,4.729555464E-1,1.579941058E-1,6.658902740E-1
2.948067439E2,4.128023738E0,2.621850568E-1,4.354344752E-1
2.948566069E2,-3.501944232E-1,-1.259747529E0,1.272863418E0
2.949064699E2,1.095799204E0,-6.471593034E-1,4.491182023E-1
2.949563329E2,1.432289507E0,-9.522097135E-1,9.605455041E-2
2.950061959E2,-8.634524882E-1,-8.022473431E-1,-6.465292659E-1
2.950560589E2,-2.784231840E0,-4.608839697E-1,-7.461789769E-1
2.951059219E2,-2.328322096E0,1.722943780E0,-3.460080214E0
2.951557849E2,-2.092758243E0,5.844961551E-1,-3.467915191E0
2.952056469E2,-1.058895087E0,-7.879438841E-1,9.425844656E-1
2.952555099E2,-3.669233657E0,2.246356997E-1,-9.327742995E-1
2.953053729E2,-3.024886864E0,2.043900079E-1,8.145017914E-1
2.953552359E2,1.953022653E-1,-9.754249138E-1,1.775580123E0
2.954050989E2,2.399491482E0,-1.200468457E0,7.618729037E-1
2.954549619E2,-4.656149518E-1,-7.245121193E-1,2.267626244E-1
2.955048249E2,6.447081506E-1,-1.430825365E0,-3.163279349E-1
2.955546869E2,2.578592282E0,-5.998079664E-1,4.070580838E-1
2.956045499E2,3.283367125E0,-1.079274972E0,-1.591774653E0
2.956544129E2,1.332352406E0,2.087602168E0,9.680368837E-1
2.957042759E2,1.297687773E0,-5.998108900E-1,8.006960768E-1
2.957541386E2,1.940860444E-1,4.466044843E-1,-1.570287890E0
2.958040016E2,8.986346000E-1,-8.220822680E-1,-6.339680580E-1
2.958538646E2,1.240535333E0,6.610920489E-2,1.059392685E-1
2.959037266E2,1.644779078E0,3.438607192E-1,-1.292233928E-1
2.959535896E2,-1.973018376E0,-1.971230298E0,9.530358519E-1
2.960034526E2,1.271937220E0,-6.154937071E-1,1.270581835E0
2.960533156E2,-6.224103785E-1,-1.557610542E0,1.279963108E0
2.961031786E2,-1.518919516E-1,-1.826793546E0,-1.866520406E-1
2.961530416E2,-1.207420211E0,-1.913507169E-1,-3.619253996E-1
2.962029046E2,-3.535559290E0,9.434476608E-1,-3.194696438E0
2.962527666E2,-2.993103154E0,9.564904600E-1,-1.083599719E0
2.963026296E2,-1.128387491E0,-1.008716328E0,7.833706306E-1
2.963524926E2,-2.217270607E0,8.025513983E-1,1.304507234E-1
2.964023556E2,-2.723380451E0,9.313620508E-1,1.011754249E0
2.964522186E2,2.009185159E-1,-2.242058124E0,2.293190855E0
2.965020816E2,7.886712778E-1,-1.748311633E0,1.275957180E0
2.965519446E2,5.619852519E-1,-8.640278542E-1,5.068237889E-1
2.966018066E2,1.646215739E0,-1.362299505E0,-2.458204544E-1
2.966516696E2,2.070668047E0,4.768445295E-1,-4.167153452E-1
2.967015326E2,2.925901104E0,7.731475049E-1,-7.580038742E-1
2.967513959E2,2.673476220E0,-3.304132926E-1,3.719470887E-1
2.968012589E2,2.560864109E-1,8.707199925E-1,-5.286989535E-1
2.968511219E2,1.250415373E-1,-1.238656037E0,-1.034897529E0
2.969009839E2,2.004217365E0,4.144734496E-1,-6.988223773E-1
2.969508469E2,2.560402179E0,-1.478082561E-1,-5.268383695E-1
2.970007099E2,5.245800287E-1,-8.566217709E-1,-1.033343924E0
2.970505729E2,-2.980068541E-1,-9.456239945E-1,6.055568026E-1
2.971004359E2,1.075610522E0,-8.789008319E-1,-8.266591761E-1
2.971502989E2,3.095679688E-1,-8.336153162E-1,-3.811007586E-1
2.972001619E2,-9.700372893E-1,-1.367774546E0,-2.147034145E0
2.972500239E2,-3.020603778E0,-4.400123334E-1,-1.292132333E0
2.972998869E2,-2.948951998E0,1.320038754E0,-3.419039485E0
2.973497499E2,-1.310311326E0,2.850836304E-1,-3.087719874E0
2.973996129E2,-2.688466142E0,-9.786689490E-2,-1.807266185E-1
2.974494759E2,-2.666543761E0,3.960363016E-1,-2.613893969E-1
2.974993389E2,-2.310728409E0,-7.217159808E-2,1.180628196E0
2.975492019E2,5.798099041E-3,-1.318728393E0,1.301960333E0
2.975990639E2,2.783058304E-1,-2.839220810E0,1.223339329E0
2.976489269E2,3.660655206E-1,-1.256286562E0,2.973431951E-1
2.976987899E2,6.154861057E-1,-1.090293465E0,-7.916685605E-1
2.977486535E2,1.782262321E0,7.965685272E-1,-2.867929908E-1
2.977985165E2,4.066712174E0,-3.891503280E-1,-6.619743937E-1
2.978483795E2,1.007334339E0,1.317765942E0,5.110302758E-1
2.978982425E2,5.732434809E-2,-1.534773656E0,-8.996286998E-1
2.979481045E2,-2.996177620E-1,1.024300035E0,-8.430416856E-1
2.979979675E2,2.168682584E0,-1.290890969E0,-2.415204851E-1
2.980478305E2,3.787136328E-1,9.694145608E-1,7.722657448E-1
2.980976935E2,2.682991394E0,-1.417956812E0,-5.983889933E-1
2.981475565E2,-1.055223620E-1,-1.147293293E0,1.074280207E0
2.981974195E2,9.921871269E-1,-1.202461773E0,-3.996775089E-1
2.982472825E2,2.888290644E-2,-1.072764097E0,-3.082196009E-1
2.982971445E2,-5.123067230E-1,-1.360048327E0,-1.386653159E0
2.983470075E2,-2.660090189E0,-7.517273998E-1,-1.196497905E0
2.983968705E2,-2.191085606E0,6.237426665E-1,-3.189816937E0
2.984467335E2,-3.574400589E0,1.009266259E0,-2.172651967E0
2.984965965E2,-2.140324173E0,9.781485468E-1,-1.509867003E0
2.985464595E2,-8.743780106E-1,-4.318879196E-1,-5.413223612E-1
2.985963215E2,-9.870713979E-1,7.953090370E-2,4.027753638E-1
2.986461845E2,-1.006840834E0,-1.637092913E0,9.764436449E-1
2.986960475E2,-3.076927668E-1,-1.471230209E0,6.537134475E-1
2.987459105E2,1.223273767E0,-1.174195163E0,1.862753338E-1
2.987957735E2,9.320952916E-1,-2.476392308E0,-3.385824376E-1
2.988456365E2,2.709768718E0,7.337898964E-1,-2.798812164E-1
2.988954995E2,2.833715656E0,1.248385804E0,-5.233961137E-1
2.989453615E2,1.363319845E0,5.267926151E-1,-6.546177194E-2
2.989952245E2,6.842218798E-1,7.336033702E-2,-5.038602738E-1
2.990450875E2,-3.600832343E-2,-6.924769789E-1,-7.930836598E-1
2.990949505E2,1.552482533E0,-1.942447963E0,7.665758193E-1
2.991448135E2,2.250207388E0,-3.594844794E-1,-3.455002785E-2
2.991946765E2,-1.448391570E0,4.528399551E-1,4.379137677E-1
2.992445385E2,-7.550410169E-1,-1.107912880E-1,-2.555445202E-1
2.992944015E2,2.220188953E0,-1.014831639E0,8.299479425E-1
2.993442645E2,1.873743179E0,-1.501980717E0,-3.617450130E-1
2.993941275E2,-1.798272582E0,-1.428991093E0,-7.860593265E-1
2.994439905E2,-2.365548980E0,-8.134599638E-1,-1.428608685E0
2.994938535E2,-3.916912356E0,2.395933451E0,-1.898369313E0
2.995437165E2,-3.178744649E0,-2.625809133E-1,-2.304365177E0
2.995935785E2,-2.151877686E0,-1.980557191E-1,1.246265312E-1
2.996434415E2,-3.049375588E-1,8.714602500E-2,2.939021087E-1
2.996933045E2,-1.516450821E0,8.777875221E-1,6.298205549E-1
2.997431676E2,3.560299444E-1,-2.446524146E0,2.530970803E0
2.997930306E2,9.008220434E-3,-6.633116519E-1,1.218510041E0
2.998428936E2,8.778875095E-1,-2.639806198E0,9.634129786E-1
2.998927556E2,-3.273212850E-2,-6.405659831E-1,1.048243214E0
2.999426186E2,1.251762571E0,-8.516089529E-1,-1.409617696E-1
2.999924816E2,2.974642909E0,4.220087564E-1,-1.047739367E-1
3.000423446E2,2.355682388E0,-2.617184490E-1,9.598923701E-1
3.000922076E2,-1.815696700E0,2.927513766E-1,4.323255837E-2
3.001420706E2,-9.122118348E-1,-7.764576137E-2,-1.111704215E0
3.001919326E2,2.555751888E0,-1.408349837E0,2.987313241E-1
3.002417956E2,1.444654614E0,7.584721631E-1,1.243100506E-1
3.002916586E2,1.027170433E0,-9.793530732E-1,1.583500258E0
3.003415216E2,-1.001347375E-1,-9.142238617E-1,4.146230652E-1
3.003913846E2,1.119152983E0,-1.062716242E0,-3.289460801E-1
3.004412476E2,-9.226847827E-2,-1.750182742E0,6.954548196E-1
3.004911096E2,-7.608350229E-1,-5.951141140E-1,-8.420237584E-1
3.005409726E2,-2.222814353E0,-1.435972376E0,-1.758423808E0
3.005908356E2,-2.854256925E0,1.089646471E0,-3.118182698E0
3.006406986E2,-2.066098448E0,1.239497159E0,-1.221695311E0
3.006905616E2,-1.795689867E0,-4.319133550E-2,-1.092743595E0
3.007404246E2,-2.191344638E0,5.825300288E-1,-9.225081968E-1
3.007902866E2,-2.162603819E0,-2.081228703E-2,1.351800245E-1
3.008401496E2,-1.006163726E0,-5.887479579E-1,4.736009328E-1
3.008900126E2,-5.969445848E-1,-2.086931493E0,1.241036000E0
3.009398756E2,1.161082197E0,-1.572560118E0,1.469133398E0
3.009897386E2,5.605439132E-1,-3.310833836E-1,-7.227158546E-3
3.010396006E2,1.513448861E0,-1.113453702E0,-8.771028131E-1
3.010894636E2,3.007289668E0,-3.994782650E-1,-8.874295807E-1
3.011393266E2,2.205776151E0,5.872873235E-1,2.554427786E-1
3.011891896E2,-6.097230899E-1,8.640003723E-1,-3.390864676E-1
3.012390526E2,-1.460038054E-1,-1.131335657E0,-2.826532352E-1
3.012889156E2,1.503872291E0,-2.254002231E-1,-1.565741533E0
3.013387776E2,1.231869759E0,-5.416977525E-1,-4.980243871E-1
3.013886406E2,2.246272212E-1,1.022357590E0,3.351707335E-1
3.014385036E2,1.391986989E0,-1.601671066E0,-2.983588564E-1
3.014883666E2,-1.600946011E0,-1.102248682E0,9.528359503E-1
3.015382296E2,7.386395770E-1,-9.824433267E-2,1.393993753E-1
3.015880916E2,3.139878792E-1,-1.196747289E0,7.249817969E-1
3.016379546E2,-4.964338714E-1,-6.870232809E-1,-8.261218169E-1
3.016878176E2,-4.979699349E-1,-1.507930551E0,7.116646171E-3
3.017376800E2,-3.776621865E0,-5.694524387E-1,-1.831414601E0
3.017875430E2,-1.216419076E0,8.476521420E-1,-2.573615424E0
3.018374060E2,-3.183905402E0,4.242885858E-1,-2.514273494E-1
3.018872680E2,-1.669858956E0,4.094486448E-1,-3.846526498E-1
3.019371310E2,-2.190541230E0,3.241740212E-1,3.973371609E-1
3.019869940E2,3.316447163E-1,-4.487954360E-1,1.100995624E0
3.020368570E2,-1.094779449E0,-1.893382223E0,6.821010216E-1
3.020867200E2,-2.155087808E0,2.948926270E-2,2.903136359E-1
3.021365820E2,-3.557036698E-1,-1.674341431E0,9.267111754E-1
3.021864450E2,1.901242050E0,-9.763511127E-1,6.063971937E-1
3.022363080E2,1.986561697E0,-1.231973839E0,-6.686364189E-3
3.022861710E2,1.759738262E0,4.325390071E-1,-8.113291653E-1
3.023360340E2,1.972792089E0,8.932001978E-1,4.628275841E-1
3.023858960E2,-1.406122633E0,3.962681437E-1,-5.582664958E-1
3.024357590E2,1.766110557E0,-1.061788874E0,-3.480164085E-1
3.024856220E2,1.029868923E0,1.211113898E0,-3.608462960E-1
3.025354850E2,3.404542483E0,-3.431502825E-1,1.049230224E-1
3.025853480E2,-1.401874046E0,6.790897787E-1,-2.309442607E0
3.026352110E2,-1.030605673E0,-2.580313118E0,-1.083882651E0
3.026850730E2,2.373220527E0,1.104987518E0,7.443025323E-1
3.027349362E2,-6.633297783E-1,-7.584528673E-1,9.713616105E-1
3.027847992E2,3.288615586E0,-1.908175678E0,2.136898582E-1
3.028346622E2,-2.594922386E0,2.187279654E-1,-5.366852269E-1
3.028845252E2,-3.836627162E-1,-7.877748996E-1,-1.234860756E0
3.029343872E2,-9.308065653E-1,2.038883752E0,-4.380076155E0
3.029842502E2,-1.994364222E0,-5.713770497E-1,-3.096439826E-1
3.030341132E2,-3.979952942E0,2.977706265E-1,9.732500419E-2
3.030839762E2,-1.379095048E0,7.096429422E-1,-4.875114588E-1
3.031338382E2,-7.056951946E-1,-8.606768149E-1,8.332948156E-1
3.031837012E2,-1.449227137E0,8.830125940E-1,1.647493210E-1
3.032335642E2,-1.191742657E0,-2.587652543E0,3.528112861E0
3.032834272E2,-1.669971222E0,3.525298011E-1,-4.969957523E-1
3.033332902E2,2.637790078E0,-1.633148966E0,3.952226980E-1
3.033831522E2,-2.119095857E0,-1.784856731E0,-3.119869620E-1
3.034330152E2,2.974762777E0,8.986790389E-1,-9.625054908E-1
3.034828782E2,2.797366440E0,-3.596809459E0,2.261504209E-1
3.035327412E2,2.095836217E0,9.670347440E-1,9.927962606E-1
3.035826042E2,4.062049019E-1,-8.559744841E-1,9.696765891E-1
3.036324662E2,-1.720326859E-1,3.824926883E-1,-8.606318644E-1
3.036823292E2,-6.690050858E-1,2.846849672E0,-6.239195448E-1
3.037321923E2,8.751843417E-1,-2.268900352E0,-7.017641115E-1
3.037820553E2,1.632923849E0,1.013651086E0,1.117006909E0
3.038319183E2,4.116311181E0,-1.382814462E0,-3.421527767E0
3.038817803E2,-5.692418219E0,-4.410256559E-1,-3.799022256E-1
3.039316433E2,-3.897555149E-1,2.426761141E0,-1.595212816E0
3.039815063E2,-5.151484698E-1,-2.678866768E0,-9.601666045E-1
3.040313693E2,-1.612317676E0,-7.552912778E-1,-1.814481210E0
3.040812313E2,-9.407877624E-2,-4.638683885E-1,-1.313091824E0
3.041310943E2,6.060685802E-1,-3.786721176E0,-2.214059901E-1
3.041809573E2,-6.325055963E-1,-2.087729053E0,4.102289557E-2
3.042308203E2,-1.302195391E0,-4.919391167E-1,-5.214731106E-1
3.042806833E2,-1.068149475E0,-2.506075113E0,-7.306417555E-2
3.043305453E2,-5.317633331E-2,7.450653747E-1,-1.441607630E0
3.043804083E2,-1.598542805E0,-1.319346736E0,-1.352881980E0
3.044302713E2,-3.276736967E0,-1.133983276E0,-2.385304675E0
3.044801343E2,-3.568225345E0,2.458099294E-1,-3.131396236E0
3.045299963E2,-2.027771704E0,-2.337461295E0,-1.394282898E0
3.045798593E2,4.057175365E0,-8.576774856E-1,-4.183033758E-1
3.046297223E2,-3.468257253E0,-2.105430329E-1,-5.886757448E-1
3.046795853E2,1.793663807E0,-5.270270884E-1,-1.298494981E0
3.047294480E2,2.190794415E0,-5.110975188E-1,-5.257683291E-1
3.047793100E2,9.468805611E-2,1.323363481E0,-1.093069723E-1
3.048291730E2,1.500235907E0,-4.854225995E0,3.017593047E0
3.048790360E2,-1.842873974E0,1.093230522E0,-3.958909982E-1
